"년월","대여소명","대여건수","반납건수"
"202507","828. 숙대입구역 8번","6","6"
"202507","829. 한강대교 북단 교차로","15","21"
"202507","832. 이촌1동 주민센터 뒤","16","9"
"202507","834. 효창공원앞역 3번출구 앞","2","0"
"202507","835. 남영역 건너편","1","0"
"202507","836. 현대자동차서비스 앞","2","6"
"202507","837. 한남나들목 입구","10","18"
"202507","838. 숙대입구역 4번출구","5","5"
"202507","839. 보광동 삼성리버빌아파트 앞","3","11"
"202507","840. 용산 파크타워 앞","2","1"
"202507","841. 신용산역 1번 출구","3","12"
"202507","843. 이태원관광특구 입구(용산구청방향)","10","6"
"202507","846. 용산중학교","1","6"
"202507","848. 삼각지12번 출구","8","10"
"202507","849. 삼각지 자이아파트","6","4"
"202507","851.효창 푸르지오 앞","2","2"
"202507","852. 청암자이아파트 앞","6","8"
"202507","853.용산역 맞은편","14","9"
"202507","854.HID 유족동지회 앞","4","2"
"202507","855.이촌역5번출구 앞","6","6"
"202507","857. 현대 안성타워","2","3"
"202507","858.녹사평역3번 출구","8","10"
"202507","859.남산공원 야외식물원 앞","2","1"
"202507","860.LG한강 자이아파트 앞","31","22"
"202507","863.이촌역2번 출구","13","3"
"202507","864.순천향대학병원(한남오거리)","7","8"
"202507","866.브라운스톤 남산아파트","0","1"
"202507","867.서빙고역 광장(1번출구)","4","1"
"202507","869.노들섬 동측 앞","6","2"
"202507","870.노들섬 서측 앞","32","32"
"202507","905. 구파발역 2번출구","1","2"
"202507","906. 연신내역 5번출구","3","0"
"202507","907. CJ 드림시티","3","2"
"202507","908. 구산역 4번출구","1","0"
"202507","911. 은평평화공원(역촌역4번출구)","2","1"
"202507","912. 응암오거리","1","2"
"202507","913. 이마트 버스정류장(서부경찰서 방면)","0","2"
"202507","914. 새절역 2번출구","6","9"
"202507","915. 증산역 4번출구","1","0"
"202507","916. 평생학습관 앞","1","0"
"202507","922. 연신내역 4번출구","4","4"
"202507","927. 연신내역 3번출구 인근","2","3"
"202507","932. 예일여중","1","0"
"202507","948. 디지털미디어 시티역 4번출구(DMC역)","1","1"
"202507","996.응암역2번출구 국민은행 앞","1","2"
"202508","1001. 광진교 남단 사거리(천호공원 방면)","0","2"
"202508","1002. 해공공원(천호동)","0","1"
"202508","1004. 삼성광나루아파트 버스정류장","2","0"
"202508","1008. 암사역 3번출구(국민은행앞)","2","1"
"202508","1009. 천호역4번출구(현대백화점)","0","1"
"202508","1010. 강동세무서","1","0"
"202508","1011. LIGA 아파트 앞","1","0"
"202508","1012. 천호역효성해링턴타워 앞","2","1"
"202508","1016. 해뜨는 주유소옆 리엔파크 109동앞","0","1"
"202508","1018. 둔촌 주공 GS 맞은편","7","9"
"202508","102. 망원역 1번출구 앞","12","15"
"202508","1024.  강동구청 앞","2","2"
"202508","1029. 성내어울터","0","1"
"202508","103. 망원역 2번출구 앞","18","15"
"202508","1031. 올림픽로 836(아리수로)","1","0"
"202508","1032. 선사고등학교","1","0"
"202508","1034. 고덕동 래미안 힐스테이트","0","1"
"202508","1039. 고덕초등학교","1","1"
"202508","104. 합정역 1번출구 앞","5","14"
"202508","105. 합정역 5번출구 앞","10","2"
"202508","1050.  둔촌역 3번 출입구","0","3"
"202508","1051. 강일중,선사고 버스정류장(신암중학교 방면)","1","0"
"202508","106. 합정역 7번출구 앞","8","15"
"202508","107. 수협 연남동지점","11","4"
"202508","1072.고덕역 5번출구","0","2"
"202508","1078.둔촌사거리","4","1"
"202508","108. 서교동 사거리","29","22"
"202508","1084. 윤선생빌딩(JYP사옥)","7","1"
"202508","1086.래미안 솔베뉴(구천면로)","1","0"
"202508","1088.풍납사거리(강동)","3","2"
"202508","1089.고덕 래미안힐스테이트(201동)","1","0"
"202508","1090.상일동역 2번출구 앞","1","0"
"202508","1103. 방화역 4번출구앞","2","0"
"202508","111. 상수역 2번출구 앞","16","29"
"202508","1112. 마곡엠밸리4단지 정문","3","3"
"202508","1117. 등촌5단지아파트 버스정류장","1","0"
"202508","1118. 증미역 3번출구뒤(등촌두산위브센티움오피스텔)","2","2"
"202508","1119. 염창동 한마음아파트 앞","1","1"
"202508","1124. 발산역 6번 출구 뒤","4","8"
"202508","1127. 화곡역 버스정류장","1","1"
"202508","1128. 화곡역 6번출구","2","1"
"202508","113. 홍대입구역 2번출구 앞","29","26"
"202508","1132. 등촌역 7번출구","1","1"
"202508","114. 홍대입구역 8번출구 앞","14","24"
"202508","1140. 목동사거리 버스정류장","1","4"
"202508","115. 마스타 빌딩 앞","19","14"
"202508","1150. 송정역 1번출구","0","1"
"202508","1152. 마곡역교차로","1","0"
"202508","1153. 발산역 1번, 9번 인근 대여소","14","8"
"202508","1155. 기쁜우리복지관","0","1"
"202508","1157. 강서구청","1","1"
"202508","1158. 가양역 8번출구","2","3"
"202508","1160. 양천향교역 7번출구앞","3","6"
"202508","1169. 염창역 1번 출구","0","3"
"202508","117. 홍은사거리","2","1"
"202508","1171. 염창동 새마을금고 건너편","1","0"
"202508","1173. 강서구청사거리(SH타워)","0","1"
"202508","1174. 강서구청사거리(부민병원)","0","2"
"202508","1175. 대한항공 인력개발센터","1","0"
"202508","1177. 수명중?고교","0","1"
"202508","118. 광흥창역 2번출구 앞","1","0"
"202508","119. 서강나루 공원","11","10"
"202508","1190. 마곡역 교차로(2번출구)","1","0"
"202508","1191. 마곡역 버스정류장(마곡나루역1번출구, 웰튼병원 방면)","2","1"
"202508","1193. 마곡센트럴타워 1차","1","0"
"202508","1195. 코오롱One&Only타워","2","0"
"202508","1197. 엠펠리체 호텔 건너편","12","9"
"202508","1198. LG 사이언스파크","1","1"
"202508","120. 신수동 사거리","1","0"
"202508","1205. 종합운동장역 4번출구","10","2"
"202508","1206. 9호선종합운동장역 9번출구","4","5"
"202508","1209. 잠실나루역 (2번 출구 쪽)","6","1"
"202508","121. 마포소방서 앞","2","1"
"202508","1210. 롯데월드타워(잠실역2번출구 쪽)","34","23"
"202508","1213. 백토공원 앞","2","1"
"202508","1215. 올림픽공원역 1번출구 앞","0","2"
"202508","1218. 방이역 4번출구","1","0"
"202508","122. 신성기사식당 앞","1","5"
"202508","1222. 잠실새내역 5번 출구 뒤","9","14"
"202508","1224. 아시아지하보도 2번 출구","0","2"
"202508","1226. 잠실4동 주민센터 옆","2","0"
"202508","123. 문화촌 공원","3","1"
"202508","1231. 잠실역 6번출구","7","10"
"202508","1232. 잠실주공 521동 건너편","5","4"
"202508","1233. 잠실3거리(갤러리아팰리스)","0","1"
"202508","1235. 잠실트리지움310동 옆","3","2"
"202508","124. 서강대 정문 건너편","2","2"
"202508","1243. 문정 법조단지7","1","0"
"202508","1244. 문정 법조단지8","14","15"
"202508","1245. 문정 법조단지9","4","0"
"202508","1246. 문정 법조단지10","3","3"
"202508","1248. 방이초등학교","4","0"
"202508","1251. 석촌역 2번출구","4","5"
"202508","1259. 방이역 1번출구","1","0"
"202508","126. 서강대 후문 옆","4","3"
"202508","1262. 송파여성문화회관 앞","0","3"
"202508","1264. 천호역 10번 출구 앞","1","5"
"202508","1267. 올림픽공원 남2문 앞","1","4"
"202508","1268. 몽촌토성역 1번출구 옆","3","9"
"202508","1269. 리센츠아파트 ","2","2"
"202508","1271. 송파도서관","1","0"
"202508","1278. 송파구청 교차로","4","2"
"202508","128. 신촌역(2호선) 1번출구 옆","9","5"
"202508","1283. 오금공원 사거리","1","0"
"202508","129. 신촌역(2호선) 6번출구 옆","6","2"
"202508","1290. 위례송파꿈에그린아파트24단지 앞 성벽 다리 밑","2","1"
"202508","1291. 서울체육고등학교 앞","3","0"
"202508","1293. 석촌호수 서호 사거리","2","3"
"202508","1295. 잠실역 8번출구","1","14"
"202508","1297. 석촌호수교차로(동호 팔각정 앞)","10","3"
"202508","130. 신촌역(2호선) 7번출구 앞","11","14"
"202508","1302. 한성대입구역6번출구 뒤","3","6"
"202508","1305. 성북구청","1","1"
"202508","1306. 한성대입구역2번출구","5","3"
"202508","1308. 안암로터리 버스정류장 앞","1","3"
"202508","131. 증산2교","4","1"
"202508","1319. 종암박스파크","5","5"
"202508","1321. 국민은행 종암동지점 앞","3","2"
"202508","1322. 래미안라센트아파트 103동 앞","1","0"
"202508","1325. 상월곡역 4번출구","0","1"
"202508","133. 해담는다리","0","1"
"202508","1336. 성북3교 위","4","3"
"202508","1337. 돈암성당 옆","3","3"
"202508","134. 연세로 명물길","13","14"
"202508","1340. 광운초등학교 앞","0","1"
"202508","1343. 한성대7번출구 앞","1","1"
"202508","135. 명물길 원형무대 앞","1","2"
"202508","1354. 고려대학교 2번출구","1","2"
"202508","1361. 홍익중고 입구","3","0"
"202508","1363. 보문4교 인근","0","1"
"202508","1364. 성북동 치안센터 앞","5","4"
"202508","1365. 선잠단지 앞","5","5"
"202508","1368. 성신여대입구 교차로","0","1"
"202508","137. 신촌기차역입구 교차로","2","1"
"202508","1372. KEB은행 고대점","2","1"
"202508","1373. 성북구보건소 건너편","0","1"
"202508","138. 신촌동 제1공영주차장 앞","1","2"
"202508","1380.월곡역 5번출구 앞","1","1"
"202508","1381.석계역 4번출구 뒤","0","1"
"202508","1385.성신여대입구역 3번출구 앞","1","1"
"202508","1388. 돈암초교입구 버스정류장(한성대입구역 방면)","2","1"
"202508","139. 연세대 정문 건너편","1","2"
"202508","1390.석관래미안아트리치","1","2"
"202508","1392.돈암삼성풍림아파트","1","0"
"202508","1395.래미안장위포레카운티(102동)","1","1"
"202508","140. 이화여대 후문","4","9"
"202508","1401. 극동늘푸른아파트","0","3"
"202508","1402. 금란주차장 앞","1","1"
"202508","1405. 망우역 1번출구","2","1"
"202508","1407. 먹골역 1번출구 뒤","2","4"
"202508","1408. 먹골역 6번출구 앞","1","0"
"202508","1414. 사가정역 2번출구","1","2"
"202508","1426. 면목도시개발아파트 1동 앞","2","1"
"202508","1427. 용마산역 1번출구","0","1"
"202508","1428. 원묵고등학교","4","0"
"202508","143. 공덕역 2번출구","10","8"
"202508","1431. 중랑구청 사거리","0","1"
"202508","1438. 홈플러스 신내점 앞","1","2"
"202508","1440. 면목2동 사거리","1","0"
"202508","1444. 면목4치안센터","1","1"
"202508","1446. 중랑전화국 교차로","1","0"
"202508","1448. 코스트코 상봉점","0","1"
"202508","1449. 상봉역 1번출구","1","2"
"202508","145. 공덕역 5번출구","6","4"
"202508","1451. 중랑세무서","0","1"
"202508","1452. 겸재교 진입부","1","1"
"202508","146. 마포역 2번출구 뒤","11","11"
"202508","1461.동양엔파트 앞","1","0"
"202508","1462.동부시장 북문 앞","1","0"
"202508","1463.중랑구민회관","2","1"
"202508","1464.중화역 4번출구","1","0"
"202508","1466.두산대림아파트 삼거리","2","0"
"202508","1469.먹골역 4번출구","1","2"
"202508","147. 마포역 4번출구 뒤","23","25"
"202508","1471.동양쇼핑 정류소 앞","0","1"
"202508","1474.서울중랑우체국","1","1"
"202508","1477.면목삼익아파트 앞","0","1"
"202508","1478.홈플러스 상봉점 앞","2","1"
"202508","1479.면목 홈플러스 2 ","2","2"
"202508","148. 용강동 주민센터 앞","0","4"
"202508","1480. 용마지구대 B","3","2"
"202508","150. 서강대역 2번출구 앞","4","9"
"202508","1501. 미아역 3번,4번 출구 사이","3","5"
"202508","1509. 서울북부수도사업소","1","1"
"202508","1527. 미아역 1번 출구 뒤","1","0"
"202508","1529. 미아동 한국전력공사","1","1"
"202508","153. 성산2교 사거리","2","2"
"202508","1531. 미아사거리 1번 출구","0","1"
"202508","1533. 번동 주공3, 4단지 교차로","1","1"
"202508","154. 마포구청역 ","7","10"
"202508","1546. 송천동우체국","0","1"
"202508","1548. 북서울 꿈의숲 서문","1","0"
"202508","155. 가좌역1 번출구 앞","17","8"
"202508","1552. 강북구청사거리","1","1"
"202508","1553.서울북부고용노동지청","1","0"
"202508","1558.강북문화정보도서관","1","0"
"202508","156. 서울서부지방법원 앞","3","1"
"202508","1560. 도봉세무서 앞","5","4"
"202508","1565.수유사거리","1","0"
"202508","1569.수유역2번출구","0","1"
"202508","157. 애오개역 4번출구 앞","1","0"
"202508","159. 이대역 4번 출구","1","9"
"202508","160. 북아현동 가구거리","0","7"
"202508","1601. 석계역 문화광장 내 자전거 보관소","1","1"
"202508","1606. 태릉입구역 3번출구 ","0","1"
"202508","1608. 공릉역 1번 출구 앞","2","0"
"202508","1610. 화랑대역 2번출구 앞","2","0"
"202508","1611. 과기대 입구(우)","0","1"
"202508","1616. 하계2동 공항버스정류장 옆","2","0"
"202508","1617. 하계동 중평어린이공원 앞","1","1"
"202508","162. 봉원고가차도 밑","1","0"
"202508","1627. 수락산역 4번출구","1","2"
"202508","1643. 태릉입구역 8번출구","0","1"
"202508","1650. 중계근린공원내","0","2"
"202508","1655. 공릉1단지아파트","1","0"
"202508","1657. 노원구청 ","1","0"
"202508","1661. 당현천근린공원","1","0"
"202508","1663. 동해문화예술관앞","3","1"
"202508","1677. 육군사관학교  앞","0","1"
"202508","1682. 중계종합사회복지관 교차로","0","1"
"202508","1690. 도봉운전면허시험장 버스정류장 옆","0","1"
"202508","1693. 원자력 병원","0","1"
"202508","1705. 도봉구청 정문앞","1","1"
"202508","1706. 방학동우체국 건너편","1","0"
"202508","171. 임광빌딩 앞","1","1"
"202508","1720. 도봉구청 옆(중랑천변)","1","0"
"202508","173. 서대문역 8번출구 앞","2","3"
"202508","1734. 쌍문현대1차아파트 108동 앞","1","0"
"202508","1737. 신창시장","1","1"
"202508","1749. ESA아파트 상가 앞","2","1"
"202508","175. 홍연2교옆","0","2"
"202508","1750. 창포원 남쪽 입구","0","1"
"202508","176. 명지대학교 도서관","2","0"
"202508","1765.쌍문역 1번출구 주변","0","1"
"202508","178. 증산3교 앞","1","0"
"202508","179. 가좌역 4번출구 앞","5","9"
"202508","180. 충정로역 7번출구 아래","2","6"
"202508","181. 망원초록길 입구","15","6"
"202508","182. 망원2빗물펌프장 앞","22","12"
"202508","183. 하늘채코오롱아파트 건너편","12","11"
"202508","1831. 한국전력 구로금천지사 앞","2","2"
"202508","1833. 독산역 1번출구 A","0","1"
"202508","1839. 수출의 다리 아래","1","1"
"202508","184.망원우체국사거리 인근","6","10"
"202508","1841. 가산동 주민센터","1","1"
"202508","1846. 롯데캐슬골드파크1차 동문","0","1"
"202508","1849. 대륭포스트타워5차","1","0"
"202508","185. 마포 신수공원 앞","6","7"
"202508","1851. 가산디지털단지 9번출구 인근","2","0"
"202508","186. 월드컵공원","7","7"
"202508","1862.스타즈호텔독산 빌딩 앞","5","4"
"202508","1867.대륭포스트타워6차 앞","1","2"
"202508","1869.롯데캐슬골드파크3차 301동 앞","0","1"
"202508","188. 홍은동 정원여중 입구","2","0"
"202508","1904. 도림천역 1번 출구 앞","1","1"
"202508","1906. 신도림역 1번 출구 앞","2","9"
"202508","191. 서우빌딩","0","1"
"202508","1912. 한신휴아파트 앞","1","1"
"202508","1914. 대림역4번출구","0","1"
"202508","1916. 구로중학교앞","0","1"
"202508","1924. 삼부르네상스파크빌","2","0"
"202508","1925. 동양미래대학교 정문 옆","6","2"
"202508","194. 증산교 앞","1","0"
"202508","1941. 오류동역 2번출구","1","0"
"202508","195. 모래내고가차도 ","5","3"
"202508","1952. 천왕연지타운2단지 앞","1","0"
"202508","1958. 강서수도사업소민원센터","1","0"
"202508","196. 연희교차로 인근","4","3"
"202508","1966. 한마을아파트 정문상가","1","0"
"202508","1973. 오리로와 서해안도로 교차로 앞","0","1"
"202508","1975. 대림역 1번 출입구 밑","0","1"
"202508","1985. 구로도서관","2","1"
"202508","1986. 태평양물산","0","3"
"202508","199. 서울 월드컵 경기장","3","2"
"202508","1996. 구일역 1번 출입구 앞","3","4"
"202508","1998. 고척교 교차로","2","0"
"202508","2000. 신도림4차 e편한세상 아파트 1109동 앞","3","0"
"202508","2002. 노들역 1번출구","10","24"
"202508","2003. 사육신공원앞","5","7"
"202508","2009. 보라매역 8번출구","0","1"
"202508","201. 진미파라곤 앞","7","8"
"202508","2012. 대림사거리(동작상떼빌아파트)","1","1"
"202508","202. 국민일보 앞","4","11"
"202508","2024. 상도역 1번출구","1","1"
"202508","2025. 흑석역 1번출구","12","13"
"202508","2026. 흑석역 4번출구","4","4"
"202508","2027. 중앙대학교 정문 1","4","2"
"202508","203. 국회의사당역 3번출구 옆","4","3"
"202508","2032. 이수역 11번출구쪽","1","0"
"202508","2033. 사당동 아르테스 웨딩앞","2","0"
"202508","2037. 동작역 5번출구 동작주차공원","1","2"
"202508","2038. 동작역 7번출구","12","10"
"202508","204. 국회의사당역 5번출구 옆","3","7"
"202508","2040. 비계 버스정류소","1","2"
"202508","2041. 사당중학교 버스정류소","0","1"
"202508","205. 산업은행 앞","25","10"
"202508","2050. 노량진역 5번출구","3","2"
"202508","2054. 삼익아파트","1","1"
"202508","2058. 동작경찰서","2","6"
"202508","206. KBS 앞","1","1"
"202508","2062. 사당새마을금고","0","1"
"202508","2064. 흑석한강푸르지오 106동앞","0","4"
"202508","2067. 보라매역?동작세무서 버스정류장(강남중학교방면)","0","1"
"202508","2069. 숭실대 입구역3번 출구 앞","0","1"
"202508","207. 여의나루역 1번출구 앞","171","147"
"202508","2070. 노량진역 2번 출구 앞","7","6"
"202508","2077.노들역 3번출구","6","6"
"202508","2078.흑석 아크로리버하임(103동)","2","0"
"202508","2079.중앙대학교 중앙광장","1","2"
"202508","2080. 대방지하보도(대방동경남아너스빌아파트)","1","1"
"202508","2083.흑석롯데캐슬에듀포레(107동)","2","2"
"202508","2088.상도중앙하이츠빌 입구","2","2"
"202508","209. 유진투자증권빌딩 앞","26","17"
"202508","2091. 이수역9번출구","0","1"
"202508","2094.숭실대학교(중문) ","4","1"
"202508","2095.경문고등학교 앞","1","1"
"202508","2102. 봉림교 교통섬","6","7"
"202508","2104. 사당역 5번출구","1","0"
"202508","2105. 미성동 신림체육센터","4","0"
"202508","2109. 은천로입구 가로공원","5","5"
"202508","2111. 서울대입구역 1번출구","0","1"
"202508","2115. 관악구시설관리공단","1","1"
"202508","2116. 에이스에이존빌딩","1","0"
"202508","2119. 중앙동 동진빌딩","1","0"
"202508","213. KT앞","0","6"
"202508","2136. 신림역 8번출구","3","3"
"202508","2139. 서울신성초등학교","0","1"
"202508","214. 금융감독원 앞","0","2"
"202508","2140. 신림1교 교차로","11","12"
"202508","2143. 서울산업정보학교","1","0"
"202508","2148. 낙성대역 3번출구 뒤","2","0"
"202508","215. 여의도고교 앞","19","30"
"202508","2169. 봉천역 2번출구","2","0"
"202508","217. NH농협은행 앞","1","2"
"202508","2171. 서울대입구역 5번출구","3","1"
"202508","2172. 나들목공원","2","2"
"202508","2176. 보라매공원 보도육교","3","3"
"202508","2178. 서울대학교 정문","3","4"
"202508","2179. 양녕로 입구","1","1"
"202508","2185. 대학동 고시촌","1","2"
"202508","2189. 봉천역 4번출구","3","3"
"202508","219. 롯데캐슬엠파이어 옆","7","4"
"202508","2191.대학동주민센터 ","3","0"
"202508","220. 미성아파트 A동 앞","2","3"
"202508","2202.청계산입구역 1번출구","0","1"
"202508","221. 여의도초교 앞","25","6"
"202508","2210. 반포1동 주민센터 앞","4","3"
"202508","2213. 고속터미널역 5번출구 앞","1","3"
"202508","2214. 신반포역 2번출구 앞","27","40"
"202508","2215. 반포종합운동장 입구","1","2"
"202508","2217.아크로리버뷰 부지 앞","63","101"
"202508","2219. 고속터미널역 8-1번, 8-2번 출구 사이","20","23"
"202508","222. 시범아파트버스정류장 옆","2","0"
"202508","2221. 방일초교 마을버스 정류장","0","1"
"202508","2222.사당역 12번출구 뒤","1","2"
"202508","2231. 삼성타운(삼성생명) A동 맞은편","0","2"
"202508","2237.서울남부터미널 대합실 입구","1","2"
"202508","2239.교대역 6번출구","4","0"
"202508","224. 롯데캐슬 앞","1","1"
"202508","2243.서울가정법원","1","0"
"202508","2244. 말죽거리공원 사거리","3","1"
"202508","225. 앙카라공원 앞","2","7"
"202508","2259. 잠원역 3번-4번 출구사이 ","9","3"
"202508","226. 샛강역 1번출구 앞","5","10"
"202508","2266. 서초역 3번출구","1","3"
"202508","227. 양평1나들목 보행통로 입구","5","12"
"202508","2271. 내방역 8번출구 앞","1","0"
"202508","2272. 교대입구 교차로","2","0"
"202508","2276. 영동1교 (양재천근린공원)","2","0"
"202508","2277. 길마중4교 하부","4","4"
"202508","228. 선유도역 3번출구 앞","13","9"
"202508","2280. 서울서초고용센터앞","3","0"
"202508","229. 양평1 보행육교 앞","3","2"
"202508","2297. 남부터미널역 1번출구","0","1"
"202508","230. 영등포구청역 7번출구","5","9"
"202508","2301. 현대고등학교 건너편","13","16"
"202508","2302. 교보타워 버스정류장(신논현역 3번출구 후면)","9","15"
"202508","2303. 논현역 10번출구","0","1"
"202508","2304. 대현그린타워","1","0"
"202508","2305. MCM 본사 직영점 앞","2","0"
"202508","2306. 압구정역 2번 출구 옆","24","24"
"202508","2307. 압구정 한양 3차 아파트","4","12"
"202508","2308. 압구정파출소 앞","10","5"
"202508","2309. 청담역(우리들병원 앞)","1","0"
"202508","231. 남부고용노동지청 남측","21","20"
"202508","2310. 청담동 맥도날드 옆(위치)","3","2"
"202508","2311. 학동로 래미안 아파트 앞","0","1"
"202508","2312. 청담역 13번 출구 앞","10","9"
"202508","2313. 금원빌딩 앞","8","13"
"202508","2315. 봉은사역 5번출구 옆","1","10"
"202508","2317. 삼성도로공원","10","19"
"202508","2318. 삼성중앙역4번출구(문화센터더 리빌)","6","3"
"202508","2319. 포스코사거리 서측(수협 삼성동 지점)","2","3"
"202508","232. 양평우림 이비즈센타 앞","3","2"
"202508","2321. 학여울역 사거리","1","1"
"202508","2327. 뱅뱅사거리 랜드마크타워 앞","2","2"
"202508","2328. 르네상스 호텔 사거리 역삼지하보도 7번출구 앞","2","6"
"202508","2329. 르네상스호텔사거리 역삼지하보도 2번출구","1","2"
"202508","2331. 동영문화센터앞","1","1"
"202508","2332. 선릉역3번출구","5","5"
"202508","2333. 양재역 3번출구 주변","0","5"
"202508","2337. 대모산입구역 2번출구 앞","4","3"
"202508","2340. 삼호물산버스정류장(23370) 옆","2","0"
"202508","2348. 포스코사거리(기업은행)","6","1"
"202508","2349. 역삼빌딩 앞(하나은행 옆)","2","3"
"202508","2352. 서울본부세관(건설회관 앞)","5","3"
"202508","2353. 강남구청역 2번출구 뒤","4","1"
"202508","2354. 청담역 2번출구","2","0"
"202508","2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞)","0","2"
"202508","236. 문래동자이아파트 앞","2","2"
"202508","2362. 신사동 가로수길 입구","7","9"
"202508","2363. 강남 을지병원 교차로","8","19"
"202508","2364. 도산공원교차로","6","2"
"202508","2365. K+ 타워 앞","4","5"
"202508","2369. KT선릉타워","18","4"
"202508","237. 보라매 두산위브 건너편","2","0"
"202508","2371. 한국우편사업진흥원","3","2"
"202508","2377. 수서역 5번출구","1","0"
"202508","2380. 봉은사로68길 북측","3","2"
"202508","2381. 언주역 4번출구","1","0"
"202508","2385. 학동역","0","2"
"202508","2388. 강남구 도시관리공단","6","2"
"202508","240. 문래역 4번출구 앞","7","5"
"202508","2405. 청담공원앞 교차로","1","0"
"202508","2406. 논현동 광명빌딩 앞","4","6"
"202508","2407. 역삼서초삼성 세무서 앞 (역삼빌딩 앞)","9","14"
"202508","2408. 강남한양수자인아파트","1","1"
"202508","2409. 역삼동 디오슈페리움 (우성아파트 사거리)","8","2"
"202508","2410. 포스코피앤에스타워 (역삼역 3번출구 부근)","2","2"
"202508","2411. 세곡동 성당","1","1"
"202508","2413.도곡역 1번 출구","0","2"
"202508","2415.한티역 롯데백화점 앞","2","0"
"202508","2417.선정릉 디캠프(D,CAMP)앞","0","2"
"202508","2418.봉은사역 7번 출구 ","5","9"
"202508","2419.봉은사역 1,2번 출구 ","4","11"
"202508","242. 신길선원가와인아파트 앞","1","1"
"202508","2420.학여울역 사거리(LG베스트샵 앞)","2","0"
"202508","2425.세곡동 사거리(대왕초등학교 정류장)","8","7"
"202508","2427.개포고등학교 정문앞","1","2"
"202508","2429.압구정로데오역 6번출구","15","17"
"202508","243. 이앤씨드림타워 앞","1","3"
"202508","2430.강남파이낸스센터앞(역삼역2번출구)","1","2"
"202508","244. 영등포삼환아파트 앞","0","5"
"202508","245. 삼성생명 당산사옥 앞","0","2"
"202508","247. 당산역 10번출구 앞","7","6"
"202508","248. 초원아파트 앞","13","12"
"202508","249. 여의도중학교 옆","40","35"
"202508","2501. 서초 포레스타5단지","1","2"
"202508","2502. 서초역1번출구 앞","1","2"
"202508","2503. 반포1동 서초빌딩 앞","6","2"
"202508","2504. 신사역 4번출구 뒤","4","9"
"202508","2505. 우성아파트사거리 (기업은행앞)","9","7"
"202508","2506. LG유플러스 (방배사옥)","1","1"
"202508","2509. 심산기념문화센터","0","1"
"202508","2511. 이수역 6번출구 앞","1","0"
"202508","2515.서초초등학교 후문","1","17"
"202508","2516.본마을 노인복지센터 앞","2","0"
"202508","252. 보라매역4번출구","1","3"
"202508","2520.서초1교 (진흥아파트 방면)","0","1"
"202508","2521.서초 크로바타워 앞","2","2"
"202508","2523.뉴코아 킴스클럽 앞","3","4"
"202508","2524.반포쇼핑타운 8동 앞","2","6"
"202508","2525.반포쇼핑타운 2동 앞","54","88"
"202508","2531.멤피스아파트 앞","3","4"
"202508","2532.국립국악원 앞","1","1"
"202508","2533.한가람미술관 앞","1","0"
"202508","2535.신반포역 3번출구 뒤","2","2"
"202508","2538.사평리근린공원","19","19"
"202508","254. 도림신협 앞","2","1"
"202508","2541.옛골 입구","1","2"
"202508","2542.신논현타워 앞","4","8"
"202508","2548.반포1동 자율방범초소 옆","3","1"
"202508","258. 신길역3번출구","8","2"
"202508","259. 대방역6번출구","8","13"
"202508","260. 여의도 마리나선착장 앞","7","2"
"202508","2601. 석촌호수 아뜰리에","5","2"
"202508","2605. 복정역 1번 출구 앞","0","1"
"202508","2608. 송파구청","16","23"
"202508","2609. 보성중고등학교 후문 앞","1","0"
"202508","2613. 잠실나들목","16","10"
"202508","2615. 테라타워2","0","1"
"202508","2618. 삼전역 1번출구","1","0"
"202508","2619. 석촌고분역 4번출구","4","1"
"202508","2620. 송파나루역 4번 출구옆","11","7"
"202508","2621. 한성백제역 2번 출구","20","14"
"202508","2622. 올림픽공원역 3번출구","7","13"
"202508","2628.문정역 1번출구","2","1"
"202508","2630.서울방이동 고분군","1","0"
"202508","2631.배명고등학교","1","1"
"202508","2632.석촌고분역 2번 출구","1","1"
"202508","2633.송파학사 옆","0","1"
"202508","2635.잠실새내역 1번출구","4","1"
"202508","2637. 아시아지하보도 14번 출구","2","2"
"202508","2639.석촌역 8번출구","5","7"
"202508","264. 교보생명보험 앞","6","5"
"202508","2641.송파역 4번출구","12","14"
"202508","2643.풍납중학교 측면","1","1"
"202508","2644. 성내5교","2","11"
"202508","2645.잠실나들목2(엘스아파트136동)","1","1"
"202508","2647.잠실 자전거 수리센터 앞","11","4"
"202508","2649.오금공원사거리2","4","0"
"202508","265. 영등포유통상가 사거리","0","3"
"202508","2652.송파 레미니스1단지 102동 앞","0","5"
"202508","2654.올림픽선수촌아파트 136동 앞","2","0"
"202508","2655.송이공원","1","0"
"202508","2656.풍납동 아이파크 107동 앞","1","1"
"202508","267. 삼성화재 사옥 옆","5","2"
"202508","268. 그랜드컨벤션센터 앞","3","1"
"202508","2702. 마곡 엠밸리2단지","0","2"
"202508","2707.한강아파트","0","1"
"202508","2709.강변아파트 310동 앞","1","0"
"202508","271. 샛강생태공원방문자센터 앞","1","3"
"202508","2710.라이품 공영주차장 앞","1","0"
"202508","2712.화곡터널입구교차로","0","1"
"202508","2713.우장초등학교 앞","1","6"
"202508","2715.마곡나루역 2번 출구 ","2","3"
"202508","2717.LG유플러스 마곡사옥","0","1"
"202508","2719.마곡문화공원","9","9"
"202508","272. 당산육갑문","32","29"
