일시,대여소,대여건수,반납건수
202205,1336. 성북3교 위,0,2
202205,1337. 돈암성당 옆,27,26
202205,1338. 용문2교 옆,2,4
202205,1339. 삼성전자서비스 성북센터,1,1
202205,134. 연세로 명물길,15,17
202205,1343. 한성대7번출구 앞,0,1
202205,1344. 아리랑시네센터 앞,1,3
202205,135. 명물길 원형무대 앞,11,6
202205,1351. 안암2교 옆,3,4
202205,1354. 고려대학교 2번출구,23,11
202205,1355. 보문2교,9,14
202205,1359. 장위뉴타운 꿈에 숲 코오롱 하늘채 앞,0,2
202205,1362. 보문역6번출구 앞,2,0
202205,1363. 보문4교 인근,7,6
202205,1366. 일신초등학교 옆,1,1
202205,1367. 길음문화복합미디어센터,1,0
202205,1368. 성신여대입구 교차로,6,1
202205,1369. 미아사거리,1,1
202205,137. 신촌기차역입구 교차로,5,5
202205,1372. KEB은행 고대점,7,7
202205,1375. 생명의 전화 종합복지관 앞 교차로,0,1
202205,1377. 한국과학기술연구원 북문,1,0
202205,138. 신촌동 제1공영주차장 앞,3,3
202205,1381.석계역 4번출구 뒤,1,3
202205,1384.성신여대입구역 5번출구,3,0
202205,1385.성신여대입구역 3번출구 앞,2,2
202205,1386.동선고가차도 초입,1,1
202205,139. 연세대 정문 건너편,2,3
202205,1390.석관래미안아트리치,1,1
202205,1394.길음뉴타운 래미안9단지,0,2
202205,140. 이화여대 후문,14,9
202205,1401. 극동늘푸른아파트,0,2
202205,1403. 중화빌딩 앞 (동부시장),0,2
202205,141. 연대 대운동장 옆,1,0
202205,1413. 봉화산역 5번출구 뒤,0,1
202205,142. 아현역 4번출구 앞,0,2
202205,1427. 용마산역 1번출구,0,1
202205,143. 공덕역 2번출구,4,1
202205,1433. 중화역 2번출구,1,1
202205,144. 공덕역 8번출구,11,4
202205,1442. 중랑구 중소기업 창업센터,0,1
202205,1447. 면목역 3번출구,1,0
202205,1449. 상봉역 1번출구,1,0
202205,1451. 중랑세무서,5,2
202205,1452. 겸재교 진입부,3,1
202205,146. 마포역 2번출구 뒤,11,10
202205,1462.동부시장 북문 앞,1,1
202205,1464.중화역 4번출구,0,1
202205,147. 마포역 4번출구 뒤,14,11
202205,1479.면목 홈플러스 2 ,1,1
202205,148. 용강동 주민센터 앞,9,4
202205,1480. 용마지구대 옆,1,0
202205,150. 서강대역 2번출구 앞,7,8
202205,1503. 이디야 커피 수유역점 앞,2,3
202205,1512. 강북중학교 앞,8,14
202205,1519. 세븐일레븐 수유장미원점 앞,1,0
202205,1520. 성실교회,1,1
202205,153. 성산2교 사거리,7,1
202205,1531. 미아사거리 1번 출구,0,3
202205,1535. 효성인텔리안 앞,11,10
202205,1538. 솔밭공원역,2,0
202205,154. 마포구청역 ,4,9
202205,1546. 송천동우체국,1,0
202205,1548. 북서울 꿈의숲 서문,1,0
202205,1551.4.19탑 앞,0,1
202205,156. 서울서부지방법원 앞,1,0
202205,1564.4.19민주묘지역 1번출구,4,5
202205,1565.대한병원앞,5,1
202205,1569.수유역2번출구,1,1
202205,157. 애오개역 4번출구 앞,4,0
202205,1574.송중초등학교 옆,1,0
202205,159. 이대역 4번 출구,6,6
202205,160. 북아현동 가구거리,3,1
202205,1601. 석계역 문화광장 내 자전거 보관소,1,2
202205,1608. 공릉역 1번 출구 앞,1,0
202205,161. 무악재역1번 출구,3,1
202205,1611. 과기대 입구(우),4,4
202205,162. 봉원고가차도 밑,10,2
202205,1625. 상계역(4번출구),2,0
202205,163. 명지전문대학교 정문 앞,0,1
202205,1630. 수연빌딩 앞,0,1
202205,1635. 상계3.4동 주민센터 대여소,0,1
202205,1637. KT 전화국 버스정류장 옆,1,5
202205,1643. 태릉입구역 8번출구,7,6
202205,1646. 삼육대 입구,3,1
202205,1650. 중계근린공원내,1,1
202205,1653. 노원역1번출구,0,3
202205,1654. 당고개입구 오거리,3,1
202205,1657. 노원구청 ,0,1
202205,166. 가재울 초등학교,2,0
202205,1662. 노원역7번출구,1,1
202205,1663. 동해문화예술관앞,7,6
202205,1668. 중계역 6번출구,1,1
202205,1674. 서울북부고용센터앞,0,1
202205,1679. 삼육대 도서관,1,1
202205,1684. 태릉입구역 5번출구,1,0
202205,170. DMC파크뷰자이아파트 302동 앞,2,3
202205,1708. 보건소사거리(다비치안경창동점),2,3
202205,171. 임광빌딩 앞,4,0
202205,1720. 도봉구청 옆(중랑천변),2,0
202205,1721. 창동역 2번출구 ,1,1
202205,173. 서대문역 8번출구 앞,2,1
202205,1741. 제일강산수산입구,0,2
202205,1742. 북한산 코오롱 하늘채,11,7
202205,175. 홍연2교옆,16,16
202205,1751. 창원초등학교 교차로,1,0
202205,1765.쌍문역 1번 출구(양산부인과 빌딩),0,1
202205,179. 가좌역 4번출구 앞,1,1
202205,180. 충정로역 7번출구 아래,2,0
202205,181. 망원초록길 입구,18,23
202205,1816. 금천폭포공원 앞,1,0
202205,182. 망원2빗물펌프장 앞,29,14
202205,1824. 독산근린공원 입구,1,1
202205,183. 하늘채코오롱아파트 건너편,8,3
202205,1833. 독산역 1번출구 앞 자전거보관소,0,1
202205,1834. 월드메르디앙 벤처센터 2차,1,0
202205,184. 7번가피자 서교망원점,5,6
202205,185. 마포 신수공원 앞,10,7
202205,186. 월드컵공원,14,14
202205,1861.IBK기업은행 석수역 지점 앞,2,0
202205,188. 홍은동 정원여중 입구,0,2
202205,1904. 도림천역 1번 출구 앞,0,1
202205,1906. 신도림역 1번 출구 앞,11,4
202205,191. 서우빌딩,0,1
202205,1911. 구로디지털단지역 앞,5,2
202205,1914. 대림역4번출구,1,0
202205,192. 연서어린이공원,1,0
202205,1925. 동양미래대학교 정문 옆,0,1
202205,1928. 고척스카이돔구장 광장,0,1
202205,195. 모래내고가차도 ,0,1
202205,1952. 천왕연지타운2단지 앞,0,2
202205,1955. 디지털입구 교차로,1,0
202205,1959. 구로구의회 앞,0,1
202205,1960. 구로거리공원 동측(신도림역 방면),0,1
202205,1962. 가리봉동주민센터,1,1
202205,1975. 대림역 1번 출입구 밑,1,1
202205,198. 충정2교,1,2
202205,1985. 구로도서관,3,0
202205,199. 서울 월드컵 경기장,17,11
202205,1991. 오류동역 맞은편,1,0
202205,1996. 구일역 1번 출입구 앞,1,1
202205,2000. 신도림4차 e편한세상 아파트 1109동 앞,1,0
202205,2002. 노들역 1번출구,14,27
202205,2003. 사육신공원앞,6,4
202205,2007. 유한양행앞,3,0
202205,2009. 보라매역 8번출구,0,1
202205,201. 진미파라곤 앞,5,6
202205,2013. 장승배기역 5번출구,1,1
202205,202. 국민일보 앞,19,16
202205,2020. 장승배기역2번출구뒷편쪽,0,1
202205,2024. 상도역 1번출구,1,0
202205,2025. 흑석역 1번출구,47,37
202205,2026. 흑석역 4번출구,9,0
202205,2027. 중앙대학교 정문 1,24,25
202205,203. 국회의사당역 3번출구 옆,2,7
202205,2032. 이수역 11번출구쪽,2,1
202205,2034. 사당역 7번출구쪽,0,2
202205,2037. 동작역 5번출구 동작주차공원,18,7
202205,2038. 동작역 7번출구,0,3
202205,204. 국회의사당역 5번출구 옆,6,0
202205,2040. 비계 버스정류소,0,1
202205,2048. 삼일초등학교 인근,1,0
202205,205. 산업은행 앞,5,4
202205,2050. 노량진역 5번출구,6,4
202205,2054. 삼익아파트,2,1
202205,2058. 동작경찰서,10,5
202205,206. KBS 앞,4,6
202205,2069. 숭실대 입구역3번 출구 앞,0,3
202205,207. 여의나루역 1번출구 앞,231,198
202205,2070. 노량진역 2번 출구 앞,1,11
202205,2077.노들역 3번출구,33,43
202205,2079.중앙대학교 중앙광장,0,5
202205,2080. 대방지하보도(대방동경남아너스빌아파트),2,5
202205,2082.7호선 이수역7번출구,2,0
202205,2084.e편한세상 상도노빌리티 앞,1,0
202205,2085.강남중학교 앞,1,0
202205,2086.삼일수영장 앞,1,0
202205,209. 유진투자증권빌딩 앞,11,6
202205,2094.숭실대학교(중문) ,1,0
202205,210. IFC몰,32,27
202205,2102. 봉림교 교통섬,14,7
202205,2103. 신림동 우방아파트,2,1
202205,2104. 사당역 5번출구,2,0
202205,2107. 도림천 신화교,3,8
202205,2111. 서울대입구역 1번출구,2,1
202205,2112. 서울대입구역 마에스트로,3,2
202205,2116. 에이스에이존빌딩,1,1
202205,2122. 낙성대로 입구,0,1
202205,2128. 관악구청교차로,0,2
202205,2129. 낙성대 과학전시관,1,1
202205,213. KT앞,10,8
202205,2135. 신림역 5번출구,2,1
202205,2139. 서울신성초등학교,3,0
202205,214. 금융감독원 앞,1,3
202205,2140. 신림1교 교차로,2,1
202205,2143. 서울산업정보학교,3,0
202205,2148. 낙성대역 3번출구 뒤,1,1
202205,215. 여의도고교 앞,16,17
202205,2156. 신림푸르지오아파트,2,1
202205,2164. 관악우체국,1,1
202205,2167. 낙성대역 1번출구,0,1
202205,2169. 봉천역 2번출구,1,3
202205,217. NH농협은행 앞,2,0
202205,2171. 서울대입구역 5번출구,0,1
202205,2172. 나들목공원,1,1
202205,2173. 당곡사거리,1,3
202205,2176. 보라매공원 보도육교,3,3
202205,2177. 신대방역 2번 출구,4,4
202205,2178. 서울대학교 정문,3,5
202205,2183. 동방1교,5,15
202205,2185. 대학동 고시촌,1,0
202205,219. 롯데캐슬엠파이어 옆,7,6
202205,2190.도원맨션,1,1
202205,2191.대학동주민센터 ,1,0
202205,2195.은천교회,1,0
202205,220. 미성아파트 A동 앞,3,1
202205,2202.청계산입구역 1번출구,0,1
202205,2203. 청계산입구역 2번출구,1,0
202205,2207. 내곡파출소 뒤 정자,0,1
202205,221. 여의도초교 앞,9,8
202205,2211. 서초구립반포도서관 앞,1,2
202205,2212.서초현대4차아파트 201동 맞은편,1,0
202205,2213. 고속터미널역 5번출구 앞,3,3
202205,2214. 신반포역 2번출구 앞,14,12
202205,2215. 반포종합운동장 입구,1,1
202205,2217.아크로리버뷰 부지 앞,39,31
202205,"2219. 고속터미널역 8-1번, 8-2번 출구 사이",51,31
202205,222. 시범아파트버스정류장 옆,3,4
202205,2220. 반포본동 주민센터 앞,6,25
202205,2221. 방일초교 마을버스 정류장,1,0
202205,2222.사당역 12번출구 뒤,0,1
202205,2225.백석예술대학교 제3캠퍼스 앞,0,1
202205,2227.방배열린문화센터 앞,2,1
202205,2228.뒷벌공원 옆,0,2
202205,223. 진주아파트상가 앞,2,0
202205,2230.이수역 4번 출구,0,2
202205,2231. 삼성타운(삼성생명) A동 맞은편,5,5
202205,2233. 서초신동아1차아파트 옆,5,4
202205,2237.서울남부터미널 대합실 입구,0,3
202205,2239.교대역 6번출구,0,4
202205,224. 롯데캐슬 앞,2,1
202205,2241.양재전화국 사거리,1,1
202205,2242.양재역 11번 출구 앞,2,1
202205,2244.교육개발원입구 교차로,4,3
202205,2247.섬들근린공원,1,2
202205,225. 앙카라공원 앞,3,3
202205,2250. 서초유치원 맞은편,2,5
202205,2251. 더케이호텔 입구(양재2) ,2,5
202205,2252. 잔디마을 마을버스 정류장,5,2
202205,2255.시민의숲역 1번출구 옆,9,10
202205,2256.양재동 꽃시장 입구,2,1
202205,2259. 잠원역 3번-4번 출구사이 ,6,2
202205,226. 샛강역 1번출구 앞,1,4
202205,2262. 한신16차아파트 119동 앞,111,111
202205,2264. 이수역 1번출구,0,1
202205,2265. 이수고가차도 남단,1,3
202205,2266. 서초역 3번출구,1,0
202205,2268. 서초4동주민센터 ,3,2
202205,2269. 주홍교 하부,1,3
202205,227. 양평2나들목 보행통로 입구,6,10
202205,2270. 서초포레스타 7단지,1,0
202205,2271. 내방역 8번출구 앞,3,3
202205,2272. 교대입구 교차로,1,0
202205,2273. 일동제약 사거리,1,2
202205,2274. 양재시민의숲역 3번출구,1,3
202205,2275. 염곡치안센터 건너편,1,4
202205,2276. 영동1교 (양재천근린공원),1,0
202205,2277. 길마중4교 하부,7,0
202205,2279. 교대역 5번출구뒤,4,1
202205,228. 선유도역 3번출구 앞,9,6
202205,2283. 그룹한빌딩옆,3,2
202205,2285. LH서초3단지 301동 맞은편,3,1
202205,229. 양평1 보행육교 앞,6,4
202205,2293. SPC 앞,1,0
202205,2297. 남부터미널역 1번출구,1,0
202205,2298. 래미안서초스위트앞,0,2
202205,230. 영등포구청역 1번출구,1,2
202205,2301. 현대고등학교 건너편,38,39
202205,2302. 교보타워 버스정류장(신논현역 3번출구 후면),6,3
202205,2303. 논현역 10번출구,7,3
202205,2305. MCM 본사 직영점 앞,2,2
202205,2306. 압구정역 2번 출구 옆,9,10
202205,2307. 압구정 한양 3차 아파트,2,2
202205,2308. 압구정파출소 앞,5,10
202205,2309. 청담역(우리들병원 앞),3,1
202205,2310. 청담동 맥도날드 옆(위치),2,4
202205,2311. 학동로 래미안 아파트 앞,1,0
202205,2312. 청담역 13번 출구 앞,6,5
202205,2313. 금원빌딩 앞,15,6
202205,2314. 청담나들목입구,2,5
202205,2315. 봉은사역 5번출구 옆,5,6
202205,2317. 삼성도로공원,3,9
202205,2318. 삼성중앙역4번출구(문화센터더 리빌),2,0
202205,2319. 포스코사거리 서측(수협 삼성동 지점),0,2
202205,232. 양평우림 이비즈센타 앞,0,1
202205,2323. 주식회사 오뚜기 정문 앞,1,3
202205,2324. 천주교 대치 2동 교회 옆,1,1
202205,2325. 대치삼성아파트 앞 교차로,2,0
202205,2327. 뱅뱅사거리 랜드마크타워 앞,1,0
202205,2328. 르네상스 호텔 사거리 역삼지하보도 7번출구 앞,3,2
202205,233. 양평1동 YP센터 앞,2,2
202205,2332. 선릉역3번출구,1,4
202205,2333. 양재역 3번출구 주변,5,3
202205,2335. 3호선 매봉역 3번출구앞,5,1
202205,2337. 대모산입구역 2번출구 앞,1,0
202205,2340. 삼호물산버스정류장(23370) 옆,2,4
202205,2342. 대청역 1번출구  뒤,1,0
202205,2343. 세곡사거리 대왕파출소 앞,0,1
202205,2344. 리엔파크 2단지 앞,2,1
202205,2347. 두산건설 본사,0,2
202205,2348. 포스코사거리(기업은행),2,5
202205,2349. 역삼빌딩 앞(하나은행 옆),3,0
202205,2350. 래미안그레이튼102동앞,2,0
202205,2353. 강남구청역 2번출구 뒤,6,5
202205,2354. 청담역 2번출구,1,1
202205,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),1,0
202205,2358. 구룡초사거리 (현대아파트10동 앞 ),1,0
202205,236. 문래동자이아파트 앞,8,4
202205,2362. 신사동 가로수길 입구,9,13
202205,2363. 강남 을지병원 교차로,3,1
202205,2364. 도산공원교차로,4,5
202205,2365. K+ 타워 앞,4,7
202205,2368. 도곡동 경남아파트 건너편,0,1
202205,2369. KT선릉타워,4,0
202205,2371. 한국우편사업진흥원,2,0
202205,2372. 대치역 사거리,2,0
202205,2373. 개포동역 사거리,2,0
202205,2377. 수서역 5번출구,5,1
202205,2380. 삼성동베이직하우스앞,1,0
202205,2381. 언주역 6번출구앞,0,1
202205,2382. 역삼동 sk뷰 501동앞,0,1
202205,2383. 보금자리정원,1,1
202205,2385. 학동역,1,3
202205,2386. 크린랩 본사,2,3
202205,2387. 래미안강남힐즈 사거리,0,1
202205,2396. 영동3교 북단(우성캐릭터 앞 보도),0,3
202205,240. 문래역 4번출구 앞,3,11
202205,2405. 청담공원앞 교차로,3,1
202205,2406. 논현동 광명빌딩 앞,7,5
202205,2407. 역삼.서초.삼성 세무서 앞 (역삼빌딩 앞),5,6
202205,2409. 역삼동 디오슈페리움 (우성아파트 사거리),1,0
202205,2410. 포스코피앤에스타워 (역삼역 3번출구 부근),0,1
202205,2413.도곡역 1번 출구,0,1
202205,2414. 도곡역 아카데미스위트 앞,2,0
202205,2415.한티역 롯데백화점 앞,1,4
202205,2418.봉은사역 7번 출구 ,8,9
202205,"2419.봉은사역 1,2번 출구 ",9,6
202205,2421. 신논현역 4번출구,4,2
202205,2427.개포고등학교 정문앞,1,1
202205,2429.압구정로데오역 6번출구,9,3
202205,243. 이앤씨드림타워 앞,3,0
202205,2430.강남파이낸스센터앞(역삼역2번출구),2,10
202205,244. 영등포삼환아파트 앞,2,1
202205,245. 삼성생명 당산사옥 앞,1,1
202205,247. 당산역 10번출구 앞,4,10
202205,248. 초원아파트 앞,15,23
202205,249. 여의도중학교 옆,50,81
202205,2502. 서초역1번출구 앞,1,1
202205,2503. 반포1동 서초빌딩 앞,2,0
202205,2504. 신사역 4번출구 뒤,8,8
202205,2505. 우성아파트사거리 (기업은행앞),3,5
202205,2506. LG유플러스 (방배사옥),0,1
202205,2508. 양재이스타빌 앞,1,2
202205,2509. 심산기념문화센터,2,1
202205,2511. 이수역 6번출구 앞,3,1
202205,2515.서초초등학교 후문,6,5
202205,2516.본마을 노인복지센터 앞,1,1
202205,2517.서초3교(효령로69길 방면),0,1
202205,2519.서초2교(사임당로 방면),1,0
202205,252. 보라매역4번출구,1,1
202205,2523.뉴코아 킴스클럽 앞,2,2
202205,2524.반포쇼핑타운 8동 앞,3,6
202205,2525.반포쇼핑타운 2동 앞,35,69
202205,2526.반포경남쇼핑 앞,7,9
202205,2527.반포중학교 앞(세화여고 맞은편),1,12
202205,2528.함지박 사거리,1,1
202205,2529.우리은행 방배동지점 앞,4,1
202205,2535.신반포역 3번출구 뒤,1,2
202205,2537.양재역 8번출구 앞,0,1
202205,2538.사평리 공원,16,8
202205,2540.반포천 앞,3,2
202205,2541.옛골 입구,2,0
202205,2542.신논현타워 앞,1,6
202205,2547.포드서초서비스센터앞,19,20
202205,258. 신길역3번출구,3,1
202205,259. 대방역6번출구,2,2
202205,260. 여의도 마리나선착장 앞,6,7
202205,2601. 석촌호수 아뜰리에,1,0
202205,2604. 풍납토성 서성벽터A,3,1
202205,2605. 복정역 1번 출구 앞,2,2
202205,2608. 송파구청,12,10
202205,2610. 송리단길,3,3
202205,2611. 송파지역자활센터 뒤,0,1
202205,2612. 문정·가락 대여소 앞,1,0
202205,2613. 잠실나들목,17,25
202205,2615. 테라타워2,1,0
202205,2618. 삼전역 1번출구,2,0
202205,2620. 송파나루역 4번 출구옆,2,4
202205,2621. 한성백제역 2번 출구,22,16
202205,2622. 올림픽공원역 3번출구,25,26
202205,2627.문정시영아파트 5동 앞 공원,0,1
202205,2628.문정역 1번출구,3,2
202205,263. 근로자회관 사거리,1,1
202205,2631.배명고등학교,0,1
202205,2633.송파학사 옆,1,0
202205,2635.잠실새내역 1번출구,3,1
202205,2637. 아시아지하보도 14번 출구,4,2
202205,2638.쌍용아파트,1,1
202205,2639.석촌역 8번출구,0,2
202205,2641.송파역 4번출구,3,1
202205,2643.풍납중학교 측면,1,1
202205,2645.잠실나들목2(엘스아파트136동),1,1
202205,2646.레이크펠리스101동앞,0,1
202205,2647.잠실 자전거 수리센터 앞,4,5
202205,2648.헬리오시티 112동 앞,2,2
202205,265. 영등포유통상가 사거리,1,0
202205,2651.경찰병원역 3번출구 앞,0,3
202205,2653.올림픽공원사거리(선수촌아파트),2,0
202205,2656.풍납동 아이파크 107동 앞,1,0
202205,2658.가락몰 업무동,1,0
202205,266. 영등포청과시장 사거리,0,2
202205,267. 삼성화재 사옥 옆,3,8
202205,268. 그랜드컨벤션센터 앞,3,1
202205,2701. 마곡나루역 5번출구 뒤편,3,3
202205,2704.홈플러스(강서점),4,4
202205,2708.강서한강자이타워 앞,4,5
202205,271. 샛강생태공원방문자센터 앞,1,2
202205,2713.우장초등학교 앞,6,3
202205,2715.마곡나루역 2번 출구 ,4,7
202205,2717.LG유플러스 마곡사옥,1,0
202205,2719.마곡문화공원,0,1
202205,272. 당산육갑문,46,41
202205,2720.힐스테이트에코,3,3
202205,2721.등촌1-10단지 교차로,1,3
202205,2722.마곡 문영비지웍스,4,3
202205,2723.마곡 필네이처,0,1
202205,2725.서울식물원 식물문화센터,1,0
202205,2727.서울식물원 잔디마당 앞,0,1
202205,2728.마곡나루역 3번 출구,4,4
202205,2729.넥센 유니버시티 앞,1,1
202205,2730.마곡메가박스 앞,2,1
202205,2737.까치산역 3번 출구,1,2
202205,274. 영등포역지하쇼핑센타 5번출구,14,13
202205,2740.마곡레포츠센터,5,0
202205,276. 영등포로터리2,2,8
202205,278. 쌍용플레티넘오피스텔,0,2
202205,2807.항동지구 1단지 105동 앞,1,1
202205,281. 신동아아파트 앞,2,0
202205,2824.미래사랑어린이공원 앞,3,2
202205,283. 아크로타워 스퀘어(영등포시장),3,1
202205,284. 센트럴 푸르지오 시티 앞,12,6
202205,286. 우성아파트 교차로,1,0
202205,287. 영등포전화국사거리 (서강어린이공원),3,2
202205,2908. 광운대학교 중앙도서관,1,1
202205,2909. 석계역 3번 출구,2,2
202205,291. 문래동 하이테크 시티,0,1
202205,2912.대진고등학교,1,1
202205,2915.서울과학기술대학교(어학교육원),12,9
202205,2919.등나무 근린공원(시립북서울미술관 앞) ,2,0
202205,293. 충북 미래관,1,2
202205,296.KT플라자 영등포점,2,1
202205,297.국회3문,7,10
202205,299.여의도 순복음교회,11,14
202205,300. 정동사거리,17,8
202205,3002.벽산상암스마트큐브 ,9,11
202205,3006. 상암월드컵파크5단지(상암중학교),1,1
202205,3007.MBC 앞,1,0
202205,3009.서교동사거리(신),24,30
202205,301. 경복궁역 7번출구 앞,12,4
202205,3010.홍대입구역 3번출구,59,48
202205,3011.경의선(노고산동),12,8
202205,3013.서울지방고용노동청 앞,7,9
202205,302. 경복궁역 4번출구 뒤,18,23
202205,303. 광화문역 1번출구 앞,0,3
202205,305. 종로구청 옆,5,1
202205,307. 서울역사박물관 앞,3,6
202205,308. 광화문 S타워 앞,4,5
202205,309. 광화문역 6번출구 옆 B,8,5
202205,310. 청계광장 옆,15,7
202205,3100. 북성초교,3,4
202205,3101. 서대문구청,8,9
202205,3102. 연희삼거리,1,0
202205,3103. 홍제삼거리 북측,0,1
202205,3104. e편한세상 신촌4단지 앞,0,1
202205,3107. 연희초등학교 앞,2,1
202205,3113.독립문역사거리,2,1
202205,3114.충정로역 3번 출구,0,1
202205,3116.신촌역 4번출구,7,14
202205,3117.이화여대 인문관 인근,3,14
202205,3119.연희 브라운스톤 아파트 앞,5,8
202205,3120.DMC엘가아파트 앞,2,3
202205,3123.DMC파크뷰자이1단지 110동 앞,6,5
202205,3125.연희파크푸르지오아파트 앞,0,1
202205,3127.홍은2파출소 옆,2,0
202205,3128.동신병원 맞은편,2,2
202205,3130.가재울사거리,0,1
202205,3131.연가교 교차로,3,2
202205,314. 국립현대미술관,10,15
202205,316. 종각역 1번출구 앞,10,11
202205,318. 광교사거리 남측,5,4
202205,320. 을지로입구역 4번출구 앞,9,7
202205,3201.당산skv1센터,2,5
202205,3205.문래현대2차,2,3
202205,3206.문래동 주민센터,1,0
202205,3207.양남사거리1,1,1
202205,321. KEB 하나금융그룹 명동사옥 옆,9,5
202205,322. 명동성당 앞,16,3
202205,3221.서울특별시 남부교육지원청,1,0
202205,324. 신세계백화점 본점 앞,8,12
202205,326. 안국역 5번출구 앞,5,2
202205,327. 낙원상가 옆,15,8
202205,328. 탑골공원 앞,15,5
202205,329. 청계2가 사거리 옆,8,2
202205,331. 을지로2가 사거리 북측,1,1
202205,332. 을지로2가 사거리 남측,0,2
202205,334. 종로3가역 2번출구 뒤,3,2
202205,335. 종로3가역 15번출구 앞,0,1
202205,336. 티마크 호텔 앞,3,7
202205,337. 창경궁 입구,9,5
202205,338. 세운스퀘어 앞,7,4
202205,339. 종로4가 사거리,9,5
202205,3401.창신두산아파트,1,1
202205,3405.파크팰리스,3,0
202205,3407.안국동사거리(신),15,18
202205,3408.종로타워빌딩,1,10
202205,341. 혜화역 3번출구 뒤,3,3
202205,3410.종로3가역 8번출구,4,19
202205,3411.종묘,9,5
202205,3412.세운상가,3,4
202205,3413.종로플레이스,4,2
202205,3414.종로5가역 4번출구,3,8
202205,3415.동대문역6번출구,7,4
202205,3416.동묘앞역 6번출구,2,0
202205,3417.창신3동주민센터,3,1
202205,3419.국립어린이과학관,0,2
202205,342. 대학로 마로니에공원,8,6
202205,3420. 성균관대입구사거리,5,3
202205,3421.혜화역 1번출구,6,4
202205,3422.성균관대 정문,15,14
202205,3423.현대그룹(본사),1,3
202205,3425.광화문 풍림스페이스본 1단지앞,3,2
202205,3426.독립문역 2번출구 뒤,1,2
202205,3428.서울미술관,0,1
202205,343. 예일빌딩(율곡로) 앞,0,1
202205,3432.종로2가 사거리,6,6
202205,344. 성균관대 E하우스 앞,3,1
202205,346. 맥스타일 앞,4,21
202205,347. 동대문역사문화공원역 9번출구 앞,14,13
202205,348. 독립문역 사거리,4,2
202205,349. 사직동주민센터,4,4
202205,3500. 군자역2번출구,5,3
202205,3501. 광진구청 앞,3,3
202205,3502. 중곡역 1번출구,3,5
202205,3504. 원일교회,1,0
202205,3505. 신양초교앞 교차로,1,0
202205,3506. 영동대교 북단,3,1
202205,3507. 어린이회관,2,1
202205,3508. 화양사거리,0,1
202205,3509. 세종사이버대학교,4,2
202205,351. 청운초교 앞 삼거리,0,2
202205,3511. 응봉역 1번출구,16,16
202205,3513. 상왕십리역 1번출구,3,7
202205,3515. 서울숲 관리사무소,55,59
202205,3517. 용마사거리,3,0
202205,3518. 군자역 7번출구뒤,2,8
202205,352. 중앙고입구 삼거리,0,2
202205,3520. 광진경찰서,1,0
202205,3521. 현대홈타운 뒷길,1,1
202205,3525. 금호스포츠센터앞,2,4
202205,3528. 광진정보도서관,1,0
202205,3529. 어린이대공원정문,2,1
202205,353. 재동초교 앞 삼거리,6,6
202205,3533. 건대입구역 사거리(롯데백화점),12,12
202205,3534. 건대입구역 5번출구 뒤,9,7
202205,3536. 중앙농협(자양동),1,0
202205,3539. 서원마을,2,2
202205,354. 포르투갈 대사관 앞,11,1
202205,3541. 커먼그라운드,11,7
202205,3544.한양대역 3번 출구,16,21
202205,3545.한양대역 1번출구,5,6
202205,3547.상왕십리역 6번 출입구,1,0
202205,3548.뚝섬역 6번출구,10,8
202205,3549.건영아파트 앞,0,3
202205,355. 서울사대부속초교 앞,2,2
202205,3550.금호나들목,11,6
202205,3552.서울숲 공영주차장앞,44,54
202205,3553.마장역3번출구,1,0
202205,3557.서울숲리버뷰자이APT105동 앞,2,1
202205,3558.마장동 금호어울림APT앞,3,2
202205,3559.성동구민종합체육센터 앞,25,14
202205,356. KT혜화지사 앞,1,1
202205,3569.건대병원후문,18,10
202205,3570.구의역 리버비스타 오피스텔,3,3
202205,3571.화양 APT(횡단보도 옆),1,2
202205,3573.광나루안전체험관,4,3
202205,3579.광진 캠퍼스시티,0,1
202205,358. 성대입구 사거리,3,3
202205,3581.광진광장,2,6
202205,3582.화양동 우체국,1,1
202205,3588.세종대학교(영실관),1,1
202205,359. 원남동사거리,4,4
202205,3600.사근빗물펌프장 건너편,34,36
202205,3604. 삼성중앙역 5번출구,3,2
202205,3606. 신사동주민센터 옆,15,10
202205,361. 동묘앞역 1번출구 뒤,20,16
202205,3614. 은마아파트 입구 사거리,1,1
202205,3615. 서울 논현동우체국 앞,1,2
202205,3618. 서울율현초교 삼거리,1,0
202205,362. 청계8가 사거리,4,3
202205,3627. 압구정나들목,12,28
202205,3629. 청담사거리(신한오피스텔빌딩 앞),3,4
202205,363. 신설동역 11번출구 뒤,4,0
202205,3634. 국악고교 앞 교차로,1,0
202205,3638. 신청담나들목,8,7
202205,3647. 구룡역 1번 출구,0,2
202205,3649. 구룡역 5번 출구,0,1
202205,3664. 맥도날드 서울둔촌DT점 앞,1,1
202205,367. 독립문역 3-1번출구 ,2,5
202205,368. SK 서린빌딩 앞,5,12
202205,3684. 고덕자이(105동 앞),1,0
202205,369. 광화문 시민열린마당,15,12
202205,3690. 강일역 4번출구,0,1
202205,3692. 둔촌오륜역 1번 출구,0,1
202205,370. 시청역(2호선) 9번출구 뒤,10,2
202205,3707. 드래곤타워 앞,1,0
202205,371. 동대입구역 6번출구 뒤,3,8
202205,3711. 월계2교 교차로,0,1
202205,372. 약수역 3번출구 뒤,1,1
