대여일자,대여소번호,대여소명,대여구분코드,성별,연령대코드,이용건수,운동량,탄소량,이동거리,이용시간
2020-03,416,416. 상암월드컵파크 1단지 교차로,단체,\N,AGE_005,2,58.07,0.65,2820,30
2020-03,416,416. 상암월드컵파크 1단지 교차로,단체,F,AGE_004,1,109.89,1.29,5550,65
2020-03,416,416. 상암월드컵파크 1단지 교차로,일일(비회원),\N,AGE_008,24,7361.11,66.34,285980,830
2020-03,416,416. 상암월드컵파크 1단지 교차로,일일(회원),\N,AGE_001,15,3372.94,37.42,161360,1048
2020-03,416,416. 상암월드컵파크 1단지 교차로,일일(회원),\N,AGE_002,46,13535.2,122.56,528310,1996
2020-03,416,416. 상암월드컵파크 1단지 교차로,일일(회원),\N,AGE_003,10,2942.95,24.57,105920,484
2020-03,416,416. 상암월드컵파크 1단지 교차로,일일(회원),\N,AGE_004,6,837.18,7.89,34020,363
2020-03,416,416. 상암월드컵파크 1단지 교차로,일일(회원),\N,AGE_005,4,649.73,5.36,23130,168
2020-03,416,416. 상암월드컵파크 1단지 교차로,일일(회원),,AGE_001,1,82.51,0.46,1984.43,110
2020-03,416,416. 상암월드컵파크 1단지 교차로,일일(회원),,AGE_002,9,773.38,6.46,27920,208
2020-03,416,416. 상암월드컵파크 1단지 교차로,일일(회원),,AGE_004,1,240.29,1.72,7400,41
2020-03,416,416. 상암월드컵파크 1단지 교차로,일일(회원),F,AGE_001,1,97.42,1.14,4920,30
2020-03,416,416. 상암월드컵파크 1단지 교차로,일일(회원),F,AGE_002,23,3481.97,37.54,161890,752
2020-03,416,416. 상암월드컵파크 1단지 교차로,일일(회원),F,AGE_003,3,447.35,4.62,19950,111
2020-03,416,416. 상암월드컵파크 1단지 교차로,일일(회원),F,AGE_004,2,12.65,0.16,710,14
2020-03,416,416. 상암월드컵파크 1단지 교차로,일일(회원),F,AGE_005,1,238.31,2.33,10030,111
2020-03,416,416. 상암월드컵파크 1단지 교차로,일일(회원),M,AGE_002,13,3074.5,23.17,99840.8,398
2020-03,416,416. 상암월드컵파크 1단지 교차로,일일(회원),M,AGE_004,1,72.47,0.57,2440,24
2020-03,416,416. 상암월드컵파크 1단지 교차로,정기,\N,AGE_001,8,807.57,6.08,26230,219
2020-03,416,416. 상암월드컵파크 1단지 교차로,정기,\N,AGE_002,112,9745.59,94.9,408990,2054
2020-03,416,416. 상암월드컵파크 1단지 교차로,정기,\N,AGE_003,45,5742,52.77,227420,740
2020-03,416,416. 상암월드컵파크 1단지 교차로,정기,\N,AGE_004,67,9856.19,88.06,379550,1676
2020-03,416,416. 상암월드컵파크 1단지 교차로,정기,\N,AGE_005,18,2830.85,28.37,122290,597
2020-03,416,416. 상암월드컵파크 1단지 교차로,정기,\N,AGE_006,4,97.56,0.82,3520,56
2020-03,416,416. 상암월드컵파크 1단지 교차로,정기,\N,AGE_008,1,47.12,0.41,1750,9
2020-03,416,416. 상암월드컵파크 1단지 교차로,정기,,AGE_002,13,369.31,3.32,14220,109
2020-03,416,416. 상암월드컵파크 1단지 교차로,정기,,AGE_003,23,3391.55,39.91,172040,427
2020-03,416,416. 상암월드컵파크 1단지 교차로,정기,,AGE_004,10,3560.32,27.02,116430,287
2020-03,416,416. 상암월드컵파크 1단지 교차로,정기,,AGE_005,2,1252.27,8.84,38100,163
2020-03,416,416. 상암월드컵파크 1단지 교차로,정기,F,AGE_002,43,7948.28,74.35,320520,952
2020-03,416,416. 상암월드컵파크 1단지 교차로,정기,F,AGE_003,36,6195.17,59.05,254640,839
2020-03,416,416. 상암월드컵파크 1단지 교차로,정기,F,AGE_004,15,3041.66,28.6,123250,545
2020-03,416,416. 상암월드컵파크 1단지 교차로,정기,F,AGE_005,23,2038.03,24.64,106270,525
2020-03,416,416. 상암월드컵파크 1단지 교차로,정기,F,AGE_006,9,403.85,3.81,16450,142
2020-03,416,416. 상암월드컵파크 1단지 교차로,정기,F,AGE_007,1,9.15,0.1,420,2
2020-03,416,416. 상암월드컵파크 1단지 교차로,정기,M,AGE_002,48,6805.65,51.94,223880,960
2020-03,416,416. 상암월드컵파크 1단지 교차로,정기,M,AGE_003,43,6283.33,54.69,235730,976
2020-03,416,416. 상암월드컵파크 1단지 교차로,정기,M,AGE_004,19,2473.66,19.33,83330,504
2020-03,416,416. 상암월드컵파크 1단지 교차로,정기,M,AGE_005,21,2480.29,23.19,99990,241
2020-03,416,416. 상암월드컵파크 1단지 교차로,정기,M,AGE_006,31,2324.58,19.21,82860,298
2020-03,416,416. 상암월드컵파크 1단지 교차로,정기,M,AGE_007,4,593.03,5.27,22690,177
2020-03,417,417. DMC역 2번출구 옆,단체,\N,AGE_002,4,666.65,6.13,26450,245
2020-03,417,417. DMC역 2번출구 옆,단체,\N,AGE_004,4,3050.54,20.07,86480,222
2020-03,417,417. DMC역 2번출구 옆,단체,\N,AGE_005,1,215.93,1.78,7680,51
2020-03,417,417. DMC역 2번출구 옆,단체,F,AGE_002,3,46.16,0.44,1880,17
2020-03,417,417. DMC역 2번출구 옆,단체,F,AGE_004,6,646.45,6.7,28870,380
2020-03,417,417. DMC역 2번출구 옆,단체,M,AGE_001,2,143.51,1.4,6040,106
2020-03,417,417. DMC역 2번출구 옆,단체,M,AGE_002,1,162.2,1.19,5120,61
2020-03,417,417. DMC역 2번출구 옆,단체,M,AGE_005,4,297.81,2.69,11570,115
2020-03,417,417. DMC역 2번출구 옆,일일(비회원),\N,AGE_008,10,1445.56,13.04,56160,718
2020-03,417,417. DMC역 2번출구 옆,일일(비회원),F,AGE_008,1,0,0,0,78
2020-03,417,417. DMC역 2번출구 옆,일일(회원),\N,AGE_001,18,2658.38,27.08,116770,1119
2020-03,417,417. DMC역 2번출구 옆,일일(회원),\N,AGE_002,130,16772.74,156.97,676428.44,6176
2020-03,417,417. DMC역 2번출구 옆,일일(회원),\N,AGE_003,31,5746.92,49.47,213380,1904
2020-03,417,417. DMC역 2번출구 옆,일일(회원),\N,AGE_004,11,2340.98,22.17,95540,980
2020-03,417,417. DMC역 2번출구 옆,일일(회원),\N,AGE_005,1,353.82,2.38,10270,126
2020-03,417,417. DMC역 2번출구 옆,일일(회원),\N,AGE_008,2,132.45,1.15,4960,55
2020-03,417,417. DMC역 2번출구 옆,일일(회원),,AGE_002,13,2283.96,20.77,89510,779
2020-03,417,417. DMC역 2번출구 옆,일일(회원),,AGE_003,3,2009.46,14.72,63430,186
2020-03,417,417. DMC역 2번출구 옆,일일(회원),F,AGE_001,5,1059.8,10.69,46030,318
2020-03,417,417. DMC역 2번출구 옆,일일(회원),F,AGE_002,41,5923.73,61.01,263020.55,1962
2020-03,417,417. DMC역 2번출구 옆,일일(회원),F,AGE_003,10,1506.21,16.22,69850,390
2020-03,417,417. DMC역 2번출구 옆,일일(회원),F,AGE_004,15,1322.34,14.35,61837.06,1050
2020-03,417,417. DMC역 2번출구 옆,일일(회원),M,AGE_001,1,92.26,0.82,3530,31
2020-03,417,417. DMC역 2번출구 옆,일일(회원),M,AGE_002,39,11236.34,79.46,342610,1404
2020-03,417,417. DMC역 2번출구 옆,일일(회원),M,AGE_003,18,3923.56,32.43,139820,849
2020-03,417,417. DMC역 2번출구 옆,일일(회원),M,AGE_004,11,2003.69,15.75,67950,630
2020-03,417,417. DMC역 2번출구 옆,일일(회원),M,AGE_005,2,121.5,1.13,4870,37
2020-03,417,417. DMC역 2번출구 옆,일일(회원),M,AGE_006,1,367.09,2.87,12360,94
2020-03,417,417. DMC역 2번출구 옆,정기,\N,AGE_001,4,55.35,0.55,2356.15,102
2020-03,417,417. DMC역 2번출구 옆,정기,\N,AGE_002,198,26559.15,219.67,946950,4824
2020-03,417,417. DMC역 2번출구 옆,정기,\N,AGE_003,112,22385.09,182.42,786250.06,2909
2020-03,417,417. DMC역 2번출구 옆,정기,\N,AGE_004,59,7696.52,64.52,278160,1817
2020-03,417,417. DMC역 2번출구 옆,정기,\N,AGE_005,85,6605.02,57.71,248860,1400
2020-03,417,417. DMC역 2번출구 옆,정기,\N,AGE_006,33,2221.62,20.13,86640,707
2020-03,417,417. DMC역 2번출구 옆,정기,\N,AGE_007,1,118.4,1.07,4600,32
2020-03,417,417. DMC역 2번출구 옆,정기,\N,AGE_008,2,289.05,2.77,11920,67
2020-03,417,417. DMC역 2번출구 옆,정기,,AGE_002,15,1305,12.1,52160,446
2020-03,417,417. DMC역 2번출구 옆,정기,,AGE_003,25,768.84,6.15,26510,158
2020-03,417,417. DMC역 2번출구 옆,정기,,AGE_004,5,343.54,2.48,10720,69
2020-03,417,417. DMC역 2번출구 옆,정기,,AGE_005,27,1674.36,12.21,52600,313
2020-03,417,417. DMC역 2번출구 옆,정기,,AGE_006,1,54.21,0.43,1850,9
2020-03,417,417. DMC역 2번출구 옆,정기,F,AGE_001,5,897.99,9.57,41230,334
2020-03,417,417. DMC역 2번출구 옆,정기,F,AGE_002,52,6841.58,68.46,295081.04,1399
2020-03,417,417. DMC역 2번출구 옆,정기,F,AGE_003,94,8770.85,83.87,361410,1945
2020-03,417,417. DMC역 2번출구 옆,정기,F,AGE_004,14,3116.44,32.47,140070,489
2020-03,417,417. DMC역 2번출구 옆,정기,F,AGE_005,1,77.02,0.9,3890,21
2020-03,417,417. DMC역 2번출구 옆,정기,F,AGE_006,1,230.63,2.08,8960,63
2020-03,417,417. DMC역 2번출구 옆,정기,M,AGE_002,95,8704.52,63.47,273630,1336
2020-03,417,417. DMC역 2번출구 옆,정기,M,AGE_003,147,25968.75,198.66,856410,2222
2020-03,417,417. DMC역 2번출구 옆,정기,M,AGE_004,96,6267.29,47.39,204260,1235
2020-03,417,417. DMC역 2번출구 옆,정기,M,AGE_005,72,19772.22,157.06,677090,1718
2020-03,417,417. DMC역 2번출구 옆,정기,M,AGE_006,15,242.56,1.99,8540,79
2020-03,417,417. DMC역 2번출구 옆,정기,M,AGE_007,2,130.67,1.21,5230,57
2020-03,418,418. 월드컵경기장역 3번출구 옆,단체,\N,AGE_001,38,5463.26,50.64,218291.12,2170
2020-03,418,418. 월드컵경기장역 3번출구 옆,단체,\N,AGE_002,16,1776.86,16.42,70750,768
2020-03,418,418. 월드컵경기장역 3번출구 옆,단체,\N,AGE_003,17,1802.37,19.24,82920,911
2020-03,418,418. 월드컵경기장역 3번출구 옆,단체,\N,AGE_004,30,4006.32,37.7,162640,1781
2020-03,418,418. 월드컵경기장역 3번출구 옆,단체,\N,AGE_005,13,1533.22,14.5,62480,457
2020-03,418,418. 월드컵경기장역 3번출구 옆,단체,,AGE_001,4,219.51,2.47,10660,110
2020-03,418,418. 월드컵경기장역 3번출구 옆,단체,F,AGE_001,19,1526.25,13.97,60180,740
2020-03,418,418. 월드컵경기장역 3번출구 옆,단체,F,AGE_002,3,143.8,1.8,7711.2,70
2020-03,418,418. 월드컵경기장역 3번출구 옆,단체,F,AGE_003,2,205.67,1.85,7990,59
2020-03,418,418. 월드컵경기장역 3번출구 옆,단체,F,AGE_004,14,2728.96,28.49,122860,637
2020-03,418,418. 월드컵경기장역 3번출구 옆,단체,F,AGE_005,3,293.78,3.52,15140,140
2020-03,418,418. 월드컵경기장역 3번출구 옆,단체,F,AGE_006,2,1278.35,14.41,62080,91
2020-03,418,418. 월드컵경기장역 3번출구 옆,단체,M,AGE_001,2,178.12,1.6,6920,43
2020-03,418,418. 월드컵경기장역 3번출구 옆,단체,M,AGE_002,3,1176.06,10.6,45690,71
2020-03,418,418. 월드컵경기장역 3번출구 옆,단체,M,AGE_003,2,346.75,2.94,12690,121
2020-03,418,418. 월드컵경기장역 3번출구 옆,단체,M,AGE_004,7,2316.34,17.58,75770,545
2020-03,418,418. 월드컵경기장역 3번출구 옆,단체,M,AGE_005,8,1590.32,12.59,54270,349
2020-03,418,418. 월드컵경기장역 3번출구 옆,일일(비회원),\N,AGE_008,144,24965.73,225.05,969920,7334
2020-03,418,418. 월드컵경기장역 3번출구 옆,일일(비회원),F,AGE_008,6,792.02,7.13,30770,401
2020-03,418,418. 월드컵경기장역 3번출구 옆,일일(비회원),M,AGE_008,1,419.05,3.78,16280,110
2020-03,418,418. 월드컵경기장역 3번출구 옆,일일(회원),\N,AGE_001,126,19712.97,188.53,812541.9,6695
2020-03,418,418. 월드컵경기장역 3번출구 옆,일일(회원),\N,AGE_002,356,63624.2,600.07,2586430,17934
2020-03,418,418. 월드컵경기장역 3번출구 옆,일일(회원),\N,AGE_003,91,17852.51,153.21,660410,4637
2020-03,418,418. 월드컵경기장역 3번출구 옆,일일(회원),\N,AGE_004,89,13045.95,125.05,539048.48,5148
2020-03,418,418. 월드컵경기장역 3번출구 옆,일일(회원),\N,AGE_005,26,3651.97,34.09,146930,1327
2020-03,418,418. 월드컵경기장역 3번출구 옆,일일(회원),\N,AGE_006,4,784.22,7.11,30630,278
2020-03,418,418. 월드컵경기장역 3번출구 옆,일일(회원),\N,AGE_007,1,55.86,0.5,2170,38
2020-03,418,418. 월드컵경기장역 3번출구 옆,일일(회원),\N,AGE_008,4,382.89,3.52,15180,173
2020-03,418,418. 월드컵경기장역 3번출구 옆,일일(회원),,AGE_001,15,2390.99,21.19,91410,883
2020-03,418,418. 월드컵경기장역 3번출구 옆,일일(회원),,AGE_002,49,15378.45,136.22,587150,2480
2020-03,418,418. 월드컵경기장역 3번출구 옆,일일(회원),,AGE_003,6,811.51,7.65,32950,200
2020-03,418,418. 월드컵경기장역 3번출구 옆,일일(회원),,AGE_004,17,1328.22,13.31,57410,1037
2020-03,418,418. 월드컵경기장역 3번출구 옆,일일(회원),F,AGE_001,24,3998.63,40.35,173950,1916
2020-03,418,418. 월드컵경기장역 3번출구 옆,일일(회원),F,AGE_002,150,23031.43,236.36,1018892.2,7276
2020-03,418,418. 월드컵경기장역 3번출구 옆,일일(회원),F,AGE_003,59,10307.57,99.21,427590,2747
2020-03,418,418. 월드컵경기장역 3번출구 옆,일일(회원),F,AGE_004,41,4750.18,53.14,229100,2134
2020-03,418,418. 월드컵경기장역 3번출구 옆,일일(회원),F,AGE_005,18,3099.38,32.62,140580,1088
2020-03,418,418. 월드컵경기장역 3번출구 옆,일일(회원),F,AGE_006,4,776.77,7.61,32800,375
2020-03,418,418. 월드컵경기장역 3번출구 옆,일일(회원),M,AGE_001,14,2427.8,21.28,91760,748
2020-03,418,418. 월드컵경기장역 3번출구 옆,일일(회원),M,AGE_002,108,18397.61,145.67,627795.48,4612
2020-03,418,418. 월드컵경기장역 3번출구 옆,일일(회원),M,AGE_003,32,5626.31,40.75,175530,1258
2020-03,418,418. 월드컵경기장역 3번출구 옆,일일(회원),M,AGE_004,31,4903.89,41.99,180986.95,1577
2020-03,418,418. 월드컵경기장역 3번출구 옆,일일(회원),M,AGE_005,10,1561.13,13.04,56230,513
2020-03,418,418. 월드컵경기장역 3번출구 옆,정기,\N,AGE_001,18,3030.37,27.59,118970,867
2020-03,418,418. 월드컵경기장역 3번출구 옆,정기,\N,AGE_002,214,41695.53,366.34,1578885.4,7454
2020-03,418,418. 월드컵경기장역 3번출구 옆,정기,\N,AGE_003,171,33485.1,279.86,1206498.55,5920
2020-03,418,418. 월드컵경기장역 3번출구 옆,정기,\N,AGE_004,184,29129.58,239.33,1031581.38,6306
2020-03,418,418. 월드컵경기장역 3번출구 옆,정기,\N,AGE_005,78,17592.73,171.29,738230,3458
2020-03,418,418. 월드컵경기장역 3번출구 옆,정기,\N,AGE_006,20,3355.99,32.55,140290,1156
2020-03,418,418. 월드컵경기장역 3번출구 옆,정기,\N,AGE_008,4,1424.91,8.03,34620,198
2020-03,418,418. 월드컵경기장역 3번출구 옆,정기,,AGE_001,2,114.98,0.99,4270,31
2020-03,418,418. 월드컵경기장역 3번출구 옆,정기,,AGE_002,16,1460.49,13.02,56090,408
2020-03,418,418. 월드컵경기장역 3번출구 옆,정기,,AGE_003,10,522.87,4.87,20950,479
2020-03,418,418. 월드컵경기장역 3번출구 옆,정기,,AGE_004,17,1266.33,10.08,43490,485
2020-03,418,418. 월드컵경기장역 3번출구 옆,정기,,AGE_005,3,1037.79,9.3,40120,211
2020-03,418,418. 월드컵경기장역 3번출구 옆,정기,,AGE_006,6,865.37,8.49,36600,253
2020-03,418,418. 월드컵경기장역 3번출구 옆,정기,F,AGE_001,6,979.54,9.16,39460,318
2020-03,418,418. 월드컵경기장역 3번출구 옆,정기,F,AGE_002,136,26257.77,250.72,1080770,5187
2020-03,418,418. 월드컵경기장역 3번출구 옆,정기,F,AGE_003,111,15654.85,162.44,700080,3856
2020-03,418,418. 월드컵경기장역 3번출구 옆,정기,F,AGE_004,43,6035.67,58.41,251690,1820
2020-03,418,418. 월드컵경기장역 3번출구 옆,정기,F,AGE_005,44,5085.99,53.09,228963.94,1377
2020-03,418,418. 월드컵경기장역 3번출구 옆,정기,F,AGE_006,24,2336.25,21.68,93580,1035
2020-03,418,418. 월드컵경기장역 3번출구 옆,정기,F,AGE_007,4,2105.55,18.56,80010,207
2020-03,418,418. 월드컵경기장역 3번출구 옆,정기,M,AGE_001,9,721.42,6.5,28020,233
2020-03,418,418. 월드컵경기장역 3번출구 옆,정기,M,AGE_002,125,17692.35,149.49,644480,3974
2020-03,418,418. 월드컵경기장역 3번출구 옆,정기,M,AGE_003,74,12406.83,93.93,405033.08,2908
2020-03,418,418. 월드컵경기장역 3번출구 옆,정기,M,AGE_004,90,17199.54,137.57,593105.73,3070
2020-03,418,418. 월드컵경기장역 3번출구 옆,정기,M,AGE_005,26,5718.83,40.13,173001.89,1265
2020-03,418,418. 월드컵경기장역 3번출구 옆,정기,M,AGE_006,22,4915.04,44.59,192240,899
2020-03,418,418. 월드컵경기장역 3번출구 옆,정기,M,AGE_007,10,3172.96,28.35,122150,361
2020-03,419,419. 홈플러스 앞,단체,\N,AGE_001,16,3385.22,37.44,161450,696
2020-03,419,419. 홈플러스 앞,단체,\N,AGE_002,14,1147.29,10.69,46097.53,454
2020-03,419,419. 홈플러스 앞,단체,\N,AGE_004,21,2714.66,24.14,104061.9,864
2020-03,419,419. 홈플러스 앞,단체,\N,AGE_005,2,123.55,0.9,3900,28
2020-03,419,419. 홈플러스 앞,단체,,AGE_002,2,204.79,1.54,6630,48
2020-03,419,419. 홈플러스 앞,단체,,AGE_004,4,1313.55,10.9,46950,85
2020-03,419,419. 홈플러스 앞,단체,,AGE_005,2,152.19,1.27,5490,60
2020-03,419,419. 홈플러스 앞,단체,F,AGE_001,10,1291.15,13.67,58950,462
2020-03,419,419. 홈플러스 앞,단체,F,AGE_002,8,1757.2,16.88,72700,354
2020-03,419,419. 홈플러스 앞,단체,F,AGE_004,23,3272.14,28.6,123240,869
2020-03,419,419. 홈플러스 앞,단체,F,AGE_006,2,220.54,2.49,10710,103
2020-03,419,419. 홈플러스 앞,단체,M,AGE_002,3,368.68,2.85,12250,156
2020-03,419,419. 홈플러스 앞,일일(비회원),\N,AGE_008,80,14065.35,126.79,546440,4122
2020-03,419,419. 홈플러스 앞,일일(비회원),F,AGE_008,2,248.91,2.24,9670,66
2020-03,419,419. 홈플러스 앞,일일(회원),\N,AGE_001,73,15162.3,142.66,614766.86,3767
2020-03,419,419. 홈플러스 앞,일일(회원),\N,AGE_002,269,42707.99,403.3,1738356.32,13670
2020-03,419,419. 홈플러스 앞,일일(회원),\N,AGE_003,61,9551.74,79.89,344310,2804
2020-03,419,419. 홈플러스 앞,일일(회원),\N,AGE_004,67,10743.15,98.48,424441.71,3606
2020-03,419,419. 홈플러스 앞,일일(회원),\N,AGE_005,19,3771.88,34.08,146890,1035
2020-03,419,419. 홈플러스 앞,일일(회원),\N,AGE_006,2,167.48,1.51,6510,80
2020-03,419,419. 홈플러스 앞,일일(회원),\N,AGE_007,1,143.27,1.4,6030,54
2020-03,419,419. 홈플러스 앞,일일(회원),\N,AGE_008,9,1460.05,13.63,58680,584
2020-03,419,419. 홈플러스 앞,일일(회원),,AGE_001,8,1070.31,10.1,43560,341
2020-03,419,419. 홈플러스 앞,일일(회원),,AGE_002,27,4184.56,40.1,172810,1174
2020-03,419,419. 홈플러스 앞,일일(회원),,AGE_003,6,277.35,3.03,13080,155
2020-03,419,419. 홈플러스 앞,일일(회원),,AGE_004,4,1497.22,12.65,54530,220
2020-03,419,419. 홈플러스 앞,일일(회원),,AGE_005,2,146.14,1.43,6170,46
2020-03,419,419. 홈플러스 앞,일일(회원),F,AGE_001,14,1525.61,14.87,64120,664
2020-03,419,419. 홈플러스 앞,일일(회원),F,AGE_002,114,18626.49,190.57,821526.58,4954
2020-03,419,419. 홈플러스 앞,일일(회원),F,AGE_003,51,7089.41,72.49,312400,2201
2020-03,419,419. 홈플러스 앞,일일(회원),F,AGE_004,28,6507.05,65.84,283750,950
2020-03,419,419. 홈플러스 앞,일일(회원),F,AGE_005,4,475.13,4.32,18590,187
2020-03,419,419. 홈플러스 앞,일일(회원),F,AGE_006,3,516.48,5.12,22060,130
2020-03,419,419. 홈플러스 앞,일일(회원),F,AGE_007,3,1117.88,10.08,43430,111
2020-03,419,419. 홈플러스 앞,일일(회원),M,AGE_001,7,1804.75,14.3,61670,289
2020-03,419,419. 홈플러스 앞,일일(회원),M,AGE_002,71,10203.34,81.58,351730,2971
2020-03,419,419. 홈플러스 앞,일일(회원),M,AGE_003,29,3665.39,30.75,132510,1038
2020-03,419,419. 홈플러스 앞,일일(회원),M,AGE_004,16,2001.14,15.49,66770,653
2020-03,419,419. 홈플러스 앞,일일(회원),M,AGE_005,11,767.44,6.56,28280,312
2020-03,419,419. 홈플러스 앞,정기,\N,AGE_001,24,2482.94,23.78,102490,685
2020-03,419,419. 홈플러스 앞,정기,\N,AGE_002,217,27030.71,229.25,988070,5484
2020-03,419,419. 홈플러스 앞,정기,\N,AGE_003,140,19899.23,164.79,710345.45,4548
2020-03,419,419. 홈플러스 앞,정기,\N,AGE_004,150,17508.11,158.48,683250,4711
2020-03,419,419. 홈플러스 앞,정기,\N,AGE_005,76,13406.02,115.72,498880,3403
2020-03,419,419. 홈플러스 앞,정기,\N,AGE_006,19,2081.59,19.45,83760,720
2020-03,419,419. 홈플러스 앞,정기,\N,AGE_008,7,611.49,5.21,22500,237
2020-03,419,419. 홈플러스 앞,정기,,AGE_001,1,221.21,1.85,7980,48
2020-03,419,419. 홈플러스 앞,정기,,AGE_002,15,1510.08,13.18,56850,345
2020-03,419,419. 홈플러스 앞,정기,,AGE_003,9,2073.8,15.08,64990,406
2020-03,419,419. 홈플러스 앞,정기,,AGE_004,8,1273.4,10.68,46070,259
2020-03,419,419. 홈플러스 앞,정기,,AGE_005,6,504.99,5.32,22980,185
2020-03,419,419. 홈플러스 앞,정기,,AGE_006,1,0,0,0,56
2020-03,419,419. 홈플러스 앞,정기,F,AGE_001,2,17.76,0.18,760,9
2020-03,419,419. 홈플러스 앞,정기,F,AGE_002,155,20783.23,210.53,907313.02,4687
2020-03,419,419. 홈플러스 앞,정기,F,AGE_003,146,13223,126.56,545370,3507
2020-03,419,419. 홈플러스 앞,정기,F,AGE_004,56,7907.1,80.2,345772.39,1841
2020-03,419,419. 홈플러스 앞,정기,F,AGE_005,67,5515.24,54.89,236609.98,1546
2020-03,419,419. 홈플러스 앞,정기,F,AGE_006,15,1293.23,12.05,51960,691
2020-03,419,419. 홈플러스 앞,정기,F,AGE_007,1,47.88,0.43,1860,11
2020-03,419,419. 홈플러스 앞,정기,M,AGE_001,14,3683.17,31.87,137390,367
2020-03,419,419. 홈플러스 앞,정기,M,AGE_002,162,23152.95,194.43,838237.96,4331
2020-03,419,419. 홈플러스 앞,정기,M,AGE_003,144,21122.06,169.76,731753.5,4445
2020-03,419,419. 홈플러스 앞,정기,M,AGE_004,86,11479.47,93.8,404520.83,2240
2020-03,419,419. 홈플러스 앞,정기,M,AGE_005,43,6082.87,48.48,208955.52,1690
2020-03,419,419. 홈플러스 앞,정기,M,AGE_006,13,914.53,7.26,31240,344
2020-03,419,419. 홈플러스 앞,정기,M,AGE_007,1,23.15,0.18,790,5
2020-03,420,420. 서울시 공공자전거 상암센터,단체,\N,AGE_001,34,7195.06,68.43,294890,2777
2020-03,420,420. 서울시 공공자전거 상암센터,단체,\N,AGE_002,6,425.5,4.67,20100,276
2020-03,420,420. 서울시 공공자전거 상암센터,단체,\N,AGE_003,5,752.67,6.63,28550,250
2020-03,420,420. 서울시 공공자전거 상암센터,단체,\N,AGE_004,24,8110.57,61.54,265210,1776
2020-03,420,420. 서울시 공공자전거 상암센터,단체,\N,AGE_005,1,0,0,0,117
2020-03,420,420. 서울시 공공자전거 상암센터,단체,,AGE_001,4,831.92,7.5,32320,138
2020-03,420,420. 서울시 공공자전거 상암센터,단체,,AGE_004,6,531.79,4.8,20660,268
2020-03,420,420. 서울시 공공자전거 상암센터,단체,F,AGE_003,4,266.19,2.69,11630,160
2020-03,420,420. 서울시 공공자전거 상암센터,단체,F,AGE_004,5,615.82,6.23,26880,196
2020-03,420,420. 서울시 공공자전거 상암센터,단체,F,AGE_005,4,218.7,2.41,10420,164
2020-03,420,420. 서울시 공공자전거 상암센터,단체,M,AGE_002,2,527.15,4.75,20480,109
2020-03,420,420. 서울시 공공자전거 상암센터,단체,M,AGE_004,10,1635.97,13.66,58910,452
2020-03,420,420. 서울시 공공자전거 상암센터,단체,M,AGE_005,7,1515.78,11.07,47740,534
2020-03,420,420. 서울시 공공자전거 상암센터,일일(비회원),\N,AGE_008,81,17832.68,160.76,692800,6947
2020-03,420,420. 서울시 공공자전거 상암센터,일일(회원),\N,AGE_001,51,8025.52,72.2,311212.46,3096
2020-03,420,420. 서울시 공공자전거 상암센터,일일(회원),\N,AGE_002,154,21180.07,207.11,892546.33,9671
2020-03,420,420. 서울시 공공자전거 상암센터,일일(회원),\N,AGE_003,57,14055.13,118.58,511194.95,4128
2020-03,420,420. 서울시 공공자전거 상암센터,일일(회원),\N,AGE_004,66,12085.89,109.12,470321.14,5061
2020-03,420,420. 서울시 공공자전거 상암센터,일일(회원),\N,AGE_005,11,2577.46,26.47,114080,511
2020-03,420,420. 서울시 공공자전거 상암센터,일일(회원),\N,AGE_006,1,35.26,0.32,1370,11
2020-03,420,420. 서울시 공공자전거 상암센터,일일(회원),\N,AGE_007,2,113.77,1.03,4420,42
2020-03,420,420. 서울시 공공자전거 상암센터,일일(회원),\N,AGE_008,5,1335.53,13.91,59920,328
2020-03,420,420. 서울시 공공자전거 상암센터,일일(회원),,AGE_001,3,320.46,3.54,15250,211
2020-03,420,420. 서울시 공공자전거 상암센터,일일(회원),,AGE_002,19,3157.1,28.44,122630,1382
2020-03,420,420. 서울시 공공자전거 상암센터,일일(회원),,AGE_003,5,1006.47,8.45,36390,347
2020-03,420,420. 서울시 공공자전거 상암센터,일일(회원),,AGE_004,8,670.58,6,25875.42,420
2020-03,420,420. 서울시 공공자전거 상암센터,일일(회원),F,AGE_001,9,684.53,6.61,28530,355
2020-03,420,420. 서울시 공공자전거 상암센터,일일(회원),F,AGE_002,49,8129.77,82.47,355608.47,2983
2020-03,420,420. 서울시 공공자전거 상암센터,일일(회원),F,AGE_003,27,4887.48,49.85,214860,1531
2020-03,420,420. 서울시 공공자전거 상암센터,일일(회원),F,AGE_004,12,1090.67,11.16,48070,677
2020-03,420,420. 서울시 공공자전거 상암센터,일일(회원),F,AGE_005,7,1298.45,13.07,56290,537
2020-03,420,420. 서울시 공공자전거 상암센터,일일(회원),M,AGE_001,8,2692.06,26.32,113410,467
2020-03,420,420. 서울시 공공자전거 상암센터,일일(회원),M,AGE_002,25,10745.28,86.63,373440,1376
2020-03,420,420. 서울시 공공자전거 상암센터,일일(회원),M,AGE_003,17,3089.08,24.04,103665.7,1253
2020-03,420,420. 서울시 공공자전거 상암센터,일일(회원),M,AGE_004,32,6279.44,48.02,207008.87,2263
