연월,자치구,연도,월,PM_사고건수,사망자수,중상자수,경상자수,부상신고자수,총부상자수,총사상자수,중상이상자수,PM_가해사고건수,PM_피해사고건수,야간사고건수
2021-07,서대문구,2021,7,0,0,0,0,0,0,0,0,0,0,0
2021-07,서초구,2021,7,1,0,1,0,0,1,1,1,1,0,0
2021-07,성동구,2021,7,2,0,2,0,0,2,2,2,2,0,1
2021-07,성북구,2021,7,0,0,0,0,0,0,0,0,0,0,0
2021-07,송파구,2021,7,13,0,3,9,3,15,15,3,9,4,4
2021-07,양천구,2021,7,3,0,0,3,0,3,3,0,1,2,2
2021-07,영등포구,2021,7,1,0,1,0,0,1,1,1,1,0,1
2021-07,용산구,2021,7,1,0,0,1,0,1,1,0,1,0,1
2021-07,은평구,2021,7,2,0,1,1,0,2,2,1,0,2,0
2021-07,종로구,2021,7,0,0,0,0,0,0,0,0,0,0,0
2021-07,중구,2021,7,1,0,0,1,0,1,1,0,1,0,0
2021-07,중랑구,2021,7,2,0,1,1,0,2,2,1,1,1,0
2021-08,강남구,2021,8,8,0,0,8,1,9,9,0,5,3,4
2021-08,강동구,2021,8,2,0,0,2,0,2,2,0,1,1,0
2021-08,강북구,2021,8,0,0,0,0,0,0,0,0,0,0,0
2021-08,강서구,2021,8,2,0,0,1,1,2,2,0,2,0,2
2021-08,관악구,2021,8,0,0,0,0,0,0,0,0,0,0,0
2021-08,광진구,2021,8,2,0,1,1,0,2,2,1,2,0,0
2021-08,구로구,2021,8,0,0,0,0,0,0,0,0,0,0,0
2021-08,금천구,2021,8,1,0,0,1,0,1,1,0,1,0,1
2021-08,노원구,2021,8,3,0,1,1,1,3,3,1,3,0,2
2021-08,도봉구,2021,8,1,0,0,1,0,1,1,0,1,0,0
2021-08,동대문구,2021,8,1,0,0,1,0,1,1,0,1,0,0
2021-08,동작구,2021,8,6,0,2,5,2,9,9,2,5,1,2
2021-08,마포구,2021,8,3,0,3,0,0,3,3,3,3,0,2
2021-08,서대문구,2021,8,1,0,0,1,0,1,1,0,1,0,1
2021-08,서초구,2021,8,5,0,2,3,1,6,6,2,4,1,3
2021-08,성동구,2021,8,3,0,1,2,0,3,3,1,1,2,2
2021-08,성북구,2021,8,0,0,0,0,0,0,0,0,0,0,0
2021-08,송파구,2021,8,6,0,3,2,1,6,6,3,4,2,1
2021-08,양천구,2021,8,3,0,0,4,0,4,4,0,1,2,2
2021-08,영등포구,2021,8,1,0,0,1,0,1,1,0,0,1,1
2021-08,용산구,2021,8,1,0,1,0,0,1,1,1,1,0,0
2021-08,은평구,2021,8,1,0,1,0,0,1,1,1,1,0,0
2021-08,종로구,2021,8,1,0,1,0,0,1,1,1,0,1,0
2021-08,중구,2021,8,0,0,0,0,0,0,0,0,0,0,0
2021-08,중랑구,2021,8,2,0,0,1,1,2,2,0,2,0,1
2021-09,강남구,2021,9,15,0,3,12,2,17,17,3,10,5,10
2021-09,강동구,2021,9,0,0,0,0,0,0,0,0,0,0,0
2021-09,강북구,2021,9,0,0,0,0,0,0,0,0,0,0,0
2021-09,강서구,2021,9,4,0,1,3,0,4,4,1,1,3,3
2021-09,관악구,2021,9,4,0,3,1,0,4,4,3,1,3,4
2021-09,광진구,2021,9,4,0,1,2,1,4,4,1,4,0,1
2021-09,구로구,2021,9,1,0,1,0,0,1,1,1,1,0,0
2021-09,금천구,2021,9,0,0,0,0,0,0,0,0,0,0,0
2021-09,노원구,2021,9,2,0,0,2,0,2,2,0,2,0,1
2021-09,도봉구,2021,9,0,0,0,0,0,0,0,0,0,0,0
2021-09,동대문구,2021,9,1,0,0,0,1,1,1,0,1,0,0
2021-09,동작구,2021,9,0,0,0,0,0,0,0,0,0,0,0
2021-09,마포구,2021,9,2,0,0,1,1,2,2,0,2,0,2
2021-09,서대문구,2021,9,2,0,1,1,0,2,2,1,1,1,2
2021-09,서초구,2021,9,1,0,0,1,0,1,1,0,1,0,0
2021-09,성동구,2021,9,1,0,0,1,0,1,1,0,0,1,0
2021-09,성북구,2021,9,1,0,0,1,0,1,1,0,1,0,0
2021-09,송파구,2021,9,11,0,3,6,2,11,11,3,8,3,5
2021-09,양천구,2021,9,0,0,0,0,0,0,0,0,0,0,0
2021-09,영등포구,2021,9,0,0,0,0,0,0,0,0,0,0,0
2021-09,용산구,2021,9,0,0,0,0,0,0,0,0,0,0,0
2021-09,은평구,2021,9,1,0,0,1,2,3,3,0,1,0,0
2021-09,종로구,2021,9,0,0,0,0,0,0,0,0,0,0,0
2021-09,중구,2021,9,0,0,0,0,0,0,0,0,0,0,0
2021-09,중랑구,2021,9,2,0,2,0,0,2,2,2,2,0,2
2021-10,강남구,2021,10,5,0,1,2,2,5,5,1,4,1,2
2021-10,강동구,2021,10,0,0,0,0,0,0,0,0,0,0,0
2021-10,강북구,2021,10,3,0,1,2,0,3,3,1,2,1,2
2021-10,강서구,2021,10,5,0,3,2,0,5,5,3,2,3,0
2021-10,관악구,2021,10,1,0,0,1,0,1,1,0,1,0,0
2021-10,광진구,2021,10,2,0,1,1,1,3,3,1,1,1,2
2021-10,구로구,2021,10,1,0,1,0,0,1,1,1,1,0,1
2021-10,금천구,2021,10,0,0,0,0,0,0,0,0,0,0,0
2021-10,노원구,2021,10,3,1,0,2,0,2,3,1,3,0,1
2021-10,도봉구,2021,10,0,0,0,0,0,0,0,0,0,0,0
2021-10,동대문구,2021,10,4,0,1,3,0,4,4,1,2,2,0
2021-10,동작구,2021,10,3,0,2,1,0,3,3,2,3,0,2
2021-10,마포구,2021,10,3,0,0,1,2,3,3,0,3,0,1
2021-10,서대문구,2021,10,0,0,0,0,0,0,0,0,0,0,0
2021-10,서초구,2021,10,4,0,0,4,0,4,4,0,4,0,0
2021-10,성동구,2021,10,3,0,0,2,1,3,3,0,2,1,2
2021-10,성북구,2021,10,1,0,0,1,0,1,1,0,1,0,0
2021-10,송파구,2021,10,6,0,4,3,0,7,7,4,4,2,2
2021-10,양천구,2021,10,0,0,0,0,0,0,0,0,0,0,0
2021-10,영등포구,2021,10,5,0,1,3,1,5,5,1,2,3,4
2021-10,용산구,2021,10,0,0,0,0,0,0,0,0,0,0,0
2021-10,은평구,2021,10,3,0,2,2,0,4,4,2,3,0,3
2021-10,종로구,2021,10,1,0,0,1,0,1,1,0,1,0,1
2021-10,중구,2021,10,2,0,0,2,0,2,2,0,2,0,1
2021-10,중랑구,2021,10,4,0,1,3,0,4,4,1,3,1,2
2021-11,강남구,2021,11,4,0,2,1,1,4,4,2,2,2,3
2021-11,강동구,2021,11,2,0,0,2,0,2,2,0,1,1,1
2021-11,강북구,2021,11,2,0,2,1,0,3,3,2,1,1,1
2021-11,강서구,2021,11,3,0,1,1,1,3,3,1,1,2,2
2021-11,관악구,2021,11,3,0,1,3,0,4,4,1,3,0,3
2021-11,광진구,2021,11,2,0,1,1,0,2,2,1,1,1,2
2021-11,구로구,2021,11,1,0,1,0,0,1,1,1,0,1,1
2021-11,금천구,2021,11,2,0,0,3,0,3,3,0,1,1,1
2021-11,노원구,2021,11,1,0,0,1,0,1,1,0,1,0,1
2021-11,도봉구,2021,11,0,0,0,0,0,0,0,0,0,0,0
2021-11,동대문구,2021,11,2,0,0,2,0,2,2,0,0,2,2
2021-11,동작구,2021,11,2,0,0,0,2,2,2,0,2,0,2
2021-11,마포구,2021,11,3,0,0,2,1,3,3,0,3,0,2
2021-11,서대문구,2021,11,3,0,1,1,1,3,3,1,3,0,2
2021-11,서초구,2021,11,1,0,1,0,0,1,1,1,1,0,0
2021-11,성동구,2021,11,2,0,0,2,0,2,2,0,2,0,1
2021-11,성북구,2021,11,0,0,0,0,0,0,0,0,0,0,0
2021-11,송파구,2021,11,6,1,2,3,0,5,6,3,3,3,4
2021-11,양천구,2021,11,0,0,0,0,0,0,0,0,0,0,0
2021-11,영등포구,2021,11,4,0,0,3,1,4,4,0,3,1,0
2021-11,용산구,2021,11,0,0,0,0,0,0,0,0,0,0,0
2021-11,은평구,2021,11,4,0,0,5,1,6,6,0,2,2,1
2021-11,종로구,2021,11,2,0,1,0,2,3,3,1,2,0,0
2021-11,중구,2021,11,1,0,0,1,0,1,1,0,1,0,1
2021-11,중랑구,2021,11,1,0,0,0,1,1,1,0,1,0,0
2021-12,강남구,2021,12,4,0,0,4,0,4,4,0,3,1,1
2021-12,강동구,2021,12,0,0,0,0,0,0,0,0,0,0,0
2021-12,강북구,2021,12,3,0,0,4,0,4,4,0,2,1,1
2021-12,강서구,2021,12,3,0,1,2,0,3,3,1,1,2,1
2021-12,관악구,2021,12,3,0,0,3,0,3,3,0,2,1,2
2021-12,광진구,2021,12,2,0,0,2,0,2,2,0,1,1,1
2021-12,구로구,2021,12,3,0,1,2,0,3,3,1,1,2,3
2021-12,금천구,2021,12,0,0,0,0,0,0,0,0,0,0,0
2021-12,노원구,2021,12,1,0,1,0,0,1,1,1,0,1,1
2021-12,도봉구,2021,12,0,0,0,0,0,0,0,0,0,0,0
2021-12,동대문구,2021,12,2,0,0,1,1,2,2,0,1,1,1
2021-12,동작구,2021,12,4,0,0,3,1,4,4,0,4,0,1
2021-12,마포구,2021,12,2,0,0,3,0,3,3,0,2,0,1
2021-12,서대문구,2021,12,1,0,1,0,0,1,1,1,0,1,1
2021-12,서초구,2021,12,2,0,1,1,0,2,2,1,1,1,2
2021-12,성동구,2021,12,0,0,0,0,0,0,0,0,0,0,0
2021-12,성북구,2021,12,2,0,1,1,0,2,2,1,0,2,1
2021-12,송파구,2021,12,4,0,2,1,1,4,4,2,3,1,2
2021-12,양천구,2021,12,1,0,1,0,0,1,1,1,1,0,0
2021-12,영등포구,2021,12,2,0,0,2,0,2,2,0,1,1,1
2021-12,용산구,2021,12,1,0,0,1,0,1,1,0,1,0,0
2021-12,은평구,2021,12,0,0,0,0,0,0,0,0,0,0,0
2021-12,종로구,2021,12,1,0,1,0,0,1,1,1,1,0,1
2021-12,중구,2021,12,1,0,0,0,1,1,1,0,1,0,1
2021-12,중랑구,2021,12,3,0,0,2,1,3,3,0,2,1,1
2022-01,강남구,2022,1,5,0,1,4,0,5,5,1,4,1,2
2022-01,강동구,2022,1,0,0,0,0,0,0,0,0,0,0,0
2022-01,강북구,2022,1,0,0,0,0,0,0,0,0,0,0,0
2022-01,강서구,2022,1,0,0,0,0,0,0,0,0,0,0,0
2022-01,관악구,2022,1,4,0,1,1,2,4,4,1,4,0,3
2022-01,광진구,2022,1,1,0,0,1,0,1,1,0,1,0,1
2022-01,구로구,2022,1,2,0,0,2,0,2,2,0,1,1,1
2022-01,금천구,2022,1,0,0,0,0,0,0,0,0,0,0,0
2022-01,노원구,2022,1,2,0,0,2,0,2,2,0,1,1,1
2022-01,도봉구,2022,1,2,0,0,2,0,2,2,0,0,2,1
2022-01,동대문구,2022,1,1,0,0,1,0,1,1,0,1,0,0
2022-01,동작구,2022,1,0,0,0,0,0,0,0,0,0,0,0
2022-01,마포구,2022,1,0,0,0,0,0,0,0,0,0,0,0
2022-01,서대문구,2022,1,0,0,0,0,0,0,0,0,0,0,0
2022-01,서초구,2022,1,0,0,0,0,0,0,0,0,0,0,0
2022-01,성동구,2022,1,2,0,0,2,0,2,2,0,2,0,1
2022-01,성북구,2022,1,0,0,0,0,0,0,0,0,0,0,0
2022-01,송파구,2022,1,2,0,1,1,0,2,2,1,1,1,1
2022-01,양천구,2022,1,1,0,0,1,0,1,1,0,0,1,1
2022-01,영등포구,2022,1,0,0,0,0,0,0,0,0,0,0,0
2022-01,용산구,2022,1,0,0,0,0,0,0,0,0,0,0,0
2022-01,은평구,2022,1,0,0,0,0,0,0,0,0,0,0,0
2022-01,종로구,2022,1,1,0,0,1,0,1,1,0,0,1,0
2022-01,중구,2022,1,0,0,0,0,0,0,0,0,0,0,0
2022-01,중랑구,2022,1,0,0,0,0,0,0,0,0,0,0,0
2022-02,강남구,2022,2,3,0,1,2,0,3,3,1,2,1,2
2022-02,강동구,2022,2,0,0,0,0,0,0,0,0,0,0,0
2022-02,강북구,2022,2,0,0,0,0,0,0,0,0,0,0,0
2022-02,강서구,2022,2,0,0,0,0,0,0,0,0,0,0,0
2022-02,관악구,2022,2,1,0,0,1,0,1,1,0,1,0,1
2022-02,광진구,2022,2,1,0,1,0,0,1,1,1,1,0,1
2022-02,구로구,2022,2,2,0,0,2,0,2,2,0,1,1,1
2022-02,금천구,2022,2,2,0,1,1,0,2,2,1,0,2,0
2022-02,노원구,2022,2,1,0,0,0,1,1,1,0,1,0,1
2022-02,도봉구,2022,2,0,0,0,0,0,0,0,0,0,0,0
2022-02,동대문구,2022,2,1,0,0,1,0,1,1,0,1,0,1
2022-02,동작구,2022,2,1,0,0,1,0,1,1,0,0,1,1
2022-02,마포구,2022,2,0,0,0,0,0,0,0,0,0,0,0
2022-02,서대문구,2022,2,0,0,0,0,0,0,0,0,0,0,0
2022-02,서초구,2022,2,0,0,0,0,0,0,0,0,0,0,0
2022-02,성동구,2022,2,0,0,0,0,0,0,0,0,0,0,0
2022-02,성북구,2022,2,0,0,0,0,0,0,0,0,0,0,0
2022-02,송파구,2022,2,1,0,0,1,0,1,1,0,1,0,0
2022-02,양천구,2022,2,0,0,0,0,0,0,0,0,0,0,0
2022-02,영등포구,2022,2,2,0,1,1,0,2,2,1,1,1,2
2022-02,용산구,2022,2,0,0,0,0,0,0,0,0,0,0,0
2022-02,은평구,2022,2,0,0,0,0,0,0,0,0,0,0,0
2022-02,종로구,2022,2,0,0,0,0,0,0,0,0,0,0,0
2022-02,중구,2022,2,0,0,0,0,0,0,0,0,0,0,0
2022-02,중랑구,2022,2,0,0,0,0,0,0,0,0,0,0,0
2022-03,강남구,2022,3,1,0,0,1,0,1,1,0,1,0,1
2022-03,강동구,2022,3,2,0,2,1,0,3,3,2,1,1,0
2022-03,강북구,2022,3,0,0,0,0,0,0,0,0,0,0,0
2022-03,강서구,2022,3,0,0,0,0,0,0,0,0,0,0,0
2022-03,관악구,2022,3,1,0,0,1,0,1,1,0,1,0,1
2022-03,광진구,2022,3,1,0,0,1,0,1,1,0,0,1,1
2022-03,구로구,2022,3,2,0,1,1,0,2,2,1,2,0,0
2022-03,금천구,2022,3,0,0,0,0,0,0,0,0,0,0,0
2022-03,노원구,2022,3,1,0,0,1,0,1,1,0,1,0,0
2022-03,도봉구,2022,3,0,0,0,0,0,0,0,0,0,0,0
2022-03,동대문구,2022,3,3,0,1,2,0,3,3,1,1,2,1
2022-03,동작구,2022,3,1,0,0,1,1,2,2,0,1,0,0
2022-03,마포구,2022,3,2,0,0,1,1,2,2,0,2,0,2
2022-03,서대문구,2022,3,1,0,0,0,1,1,1,0,1,0,0
2022-03,서초구,2022,3,3,0,0,2,1,3,3,0,3,0,0
2022-03,성동구,2022,3,1,0,0,2,0,2,2,0,1,0,1
2022-03,성북구,2022,3,1,0,0,1,0,1,1,0,0,1,1
2022-03,송파구,2022,3,5,0,1,3,1,5,5,1,3,2,3
2022-03,양천구,2022,3,0,0,0,0,0,0,0,0,0,0,0
2022-03,영등포구,2022,3,1,0,0,0,1,1,1,0,1,0,0
2022-03,용산구,2022,3,0,0,0,0,0,0,0,0,0,0,0
2022-03,은평구,2022,3,4,0,2,2,0,4,4,2,1,3,2
2022-03,종로구,2022,3,0,0,0,0,0,0,0,0,0,0,0
2022-03,중구,2022,3,0,0,0,0,0,0,0,0,0,0,0
2022-03,중랑구,2022,3,1,0,1,0,0,1,1,1,1,0,1
2022-04,강남구,2022,4,8,0,2,7,0,9,9,2,6,2,5
2022-04,강동구,2022,4,1,0,0,1,0,1,1,0,1,0,0
2022-04,강북구,2022,4,0,0,0,0,0,0,0,0,0,0,0
2022-04,강서구,2022,4,2,0,1,1,0,2,2,1,1,1,1
2022-04,관악구,2022,4,1,0,1,0,0,1,1,1,1,0,1
2022-04,광진구,2022,4,1,0,0,1,0,1,1,0,1,0,1
2022-04,구로구,2022,4,1,0,1,0,0,1,1,1,0,1,1
2022-04,금천구,2022,4,0,0,0,0,0,0,0,0,0,0,0
2022-04,노원구,2022,4,5,0,0,2,3,5,5,0,2,3,3
2022-04,도봉구,2022,4,0,0,0,0,0,0,0,0,0,0,0
2022-04,동대문구,2022,4,3,0,2,1,0,3,3,2,2,1,1
2022-04,동작구,2022,4,0,0,0,0,0,0,0,0,0,0,0
2022-04,마포구,2022,4,5,0,2,1,2,5,5,2,5,0,2
2022-04,서대문구,2022,4,3,0,1,2,1,4,4,1,2,1,0
2022-04,서초구,2022,4,1,0,1,0,0,1,1,1,0,1,0
2022-04,성동구,2022,4,2,0,1,1,0,2,2,1,2,0,1
2022-04,성북구,2022,4,2,0,0,1,1,2,2,0,1,1,2
2022-04,송파구,2022,4,5,0,1,4,1,6,6,1,3,2,3
2022-04,양천구,2022,4,0,0,0,0,0,0,0,0,0,0,0
2022-04,영등포구,2022,4,0,0,0,0,0,0,0,0,0,0,0
2022-04,용산구,2022,4,3,0,2,1,0,3,3,2,0,3,0
2022-04,은평구,2022,4,0,0,0,0,0,0,0,0,0,0,0
2022-04,종로구,2022,4,3,0,1,1,2,4,4,1,3,0,2
2022-04,중구,2022,4,2,0,0,1,1,2,2,0,2,0,1
2022-04,중랑구,2022,4,2,0,1,0,1,2,2,1,1,1,1
2022-05,강남구,2022,5,13,2,2,12,1,15,17,4,10,4,7
2022-05,강동구,2022,5,0,0,0,0,0,0,0,0,0,0,0
2022-05,강북구,2022,5,1,0,0,1,0,1,1,0,0,1,0
2022-05,강서구,2022,5,0,0,0,0,0,0,0,0,0,0,0
2022-05,관악구,2022,5,1,0,0,1,0,1,1,0,0,1,0
2022-05,광진구,2022,5,4,0,1,3,0,4,4,1,4,0,3
2022-05,구로구,2022,5,1,0,2,0,0,2,2,2,1,0,0
2022-05,금천구,2022,5,1,0,0,1,0,1,1,0,0,1,0
2022-05,노원구,2022,5,3,0,1,2,0,3,3,1,2,1,1
2022-05,도봉구,2022,5,0,0,0,0,0,0,0,0,0,0,0
2022-05,동대문구,2022,5,1,0,0,1,0,1,1,0,0,1,1
2022-05,동작구,2022,5,0,0,0,0,0,0,0,0,0,0,0
2022-05,마포구,2022,5,2,0,0,2,0,2,2,0,1,1,1
2022-05,서대문구,2022,5,1,0,0,0,1,1,1,0,1,0,0
2022-05,서초구,2022,5,5,0,2,6,0,8,8,2,3,2,3
2022-05,성동구,2022,5,3,0,1,1,1,3,3,1,3,0,2
2022-05,성북구,2022,5,2,0,0,1,1,2,2,0,1,1,1
2022-05,송파구,2022,5,3,0,3,0,0,3,3,3,2,1,1
2022-05,양천구,2022,5,0,0,0,0,0,0,0,0,0,0,0
2022-05,영등포구,2022,5,1,0,1,0,0,1,1,1,0,1,1
2022-05,용산구,2022,5,0,0,0,0,0,0,0,0,0,0,0
2022-05,은평구,2022,5,2,0,2,0,1,3,3,2,2,0,1
2022-05,종로구,2022,5,1,0,0,1,0,1,1,0,1,0,1
2022-05,중구,2022,5,0,0,0,0,0,0,0,0,0,0,0
2022-05,중랑구,2022,5,2,0,0,2,0,2,2,0,2,0,1
2022-06,강남구,2022,6,11,0,4,7,0,11,11,4,8,3,5
2022-06,강동구,2022,6,1,0,0,1,0,1,1,0,1,0,1
2022-06,강북구,2022,6,0,0,0,0,0,0,0,0,0,0,0
2022-06,강서구,2022,6,2,0,1,0,1,2,2,1,1,1,1
2022-06,관악구,2022,6,3,0,0,4,0,4,4,0,2,1,2
2022-06,광진구,2022,6,3,0,1,2,0,3,3,1,3,0,3
2022-06,구로구,2022,6,1,0,0,1,2,3,3,0,1,0,1
2022-06,금천구,2022,6,0,0,0,0,0,0,0,0,0,0,0
2022-06,노원구,2022,6,3,0,1,1,1,3,3,1,3,0,1
2022-06,도봉구,2022,6,0,0,0,0,0,0,0,0,0,0,0
2022-06,동대문구,2022,6,3,0,1,0,2,3,3,1,2,1,2
2022-06,동작구,2022,6,1,0,1,1,0,2,2,1,1,0,1
2022-06,마포구,2022,6,1,0,0,2,1,3,3,0,1,0,0
2022-06,서대문구,2022,6,5,0,1,4,1,6,6,1,4,1,4
2022-06,서초구,2022,6,4,0,0,5,0,5,5,0,3,1,2
2022-06,성동구,2022,6,3,0,0,1,2,3,3,0,2,1,1
2022-06,성북구,2022,6,1,0,1,0,0,1,1,1,1,0,0
2022-06,송파구,2022,6,10,1,2,7,2,11,12,3,7,3,6
2022-06,양천구,2022,6,0,0,0,0,0,0,0,0,0,0,0
2022-06,영등포구,2022,6,5,0,2,2,1,5,5,2,3,2,0
2022-06,용산구,2022,6,0,0,0,0,0,0,0,0,0,0,0
2022-06,은평구,2022,6,2,0,0,1,1,2,2,0,2,0,1
2022-06,종로구,2022,6,0,0,0,0,0,0,0,0,0,0,0
2022-06,중구,2022,6,1,0,0,2,0,2,2,0,1,0,1
2022-06,중랑구,2022,6,1,0,1,1,0,2,2,1,0,1,1
2022-07,강남구,2022,7,18,0,3,12,4,19,19,3,15,3,12
2022-07,강동구,2022,7,2,0,0,2,0,2,2,0,1,1,1
2022-07,강북구,2022,7,2,0,1,3,0,4,4,1,2,0,1
2022-07,강서구,2022,7,0,0,0,0,0,0,0,0,0,0,0
2022-07,관악구,2022,7,2,0,0,2,0,2,2,0,2,0,2
2022-07,광진구,2022,7,3,0,0,3,0,3,3,0,2,1,3
2022-07,구로구,2022,7,1,0,1,0,0,1,1,1,1,0,0
2022-07,금천구,2022,7,4,0,1,2,1,4,4,1,3,1,1
2022-07,노원구,2022,7,3,0,1,2,0,3,3,1,1,2,1
2022-07,도봉구,2022,7,1,0,0,1,0,1,1,0,1,0,1
2022-07,동대문구,2022,7,2,0,0,2,0,2,2,0,1,1,1
2022-07,동작구,2022,7,3,0,0,4,0,4,4,0,3,0,1
2022-07,마포구,2022,7,5,0,1,2,3,6,6,1,3,2,3
2022-07,서대문구,2022,7,0,0,0,0,0,0,0,0,0,0,0
2022-07,서초구,2022,7,5,0,3,3,0,6,6,3,4,1,4
2022-07,성동구,2022,7,3,0,1,3,0,4,4,1,0,3,1
2022-07,성북구,2022,7,4,0,2,3,0,5,5,2,3,1,1
2022-07,송파구,2022,7,7,0,0,3,4,7,7,0,6,1,4
2022-07,양천구,2022,7,1,0,0,1,0,1,1,0,1,0,0
2022-07,영등포구,2022,7,3,1,1,1,0,2,3,2,3,0,2
2022-07,용산구,2022,7,0,0,0,0,0,0,0,0,0,0,0
2022-07,은평구,2022,7,1,0,0,1,0,1,1,0,1,0,1
2022-07,종로구,2022,7,3,0,0,3,1,4,4,0,2,1,1
2022-07,중구,2022,7,4,0,1,3,0,4,4,1,3,1,3
2022-07,중랑구,2022,7,5,0,2,3,0,5,5,2,3,2,2
2022-08,강남구,2022,8,11,0,3,8,1,12,12,3,10,1,7
2022-08,강동구,2022,8,2,0,1,1,0,2,2,1,0,2,1
2022-08,강북구,2022,8,3,0,1,4,0,5,5,1,1,2,1
2022-08,강서구,2022,8,3,0,0,2,1,3,3,0,2,1,0
2022-08,관악구,2022,8,2,0,1,1,0,2,2,1,1,1,2
2022-08,광진구,2022,8,2,0,0,2,0,2,2,0,2,0,1
2022-08,구로구,2022,8,3,0,0,2,1,3,3,0,2,1,0
2022-08,금천구,2022,8,2,0,1,2,0,3,3,1,2,0,2
2022-08,노원구,2022,8,8,0,0,7,1,8,8,0,7,1,1
2022-08,도봉구,2022,8,2,0,1,1,1,3,3,1,1,1,0
2022-08,동대문구,2022,8,1,0,0,0,1,1,1,0,1,0,1
2022-08,동작구,2022,8,4,0,2,2,1,5,5,2,2,2,2
2022-08,마포구,2022,8,2,1,0,1,0,1,2,1,2,0,2
2022-08,서대문구,2022,8,2,0,0,0,2,2,2,0,2,0,1
2022-08,서초구,2022,8,2,0,0,2,0,2,2,0,1,1,1
2022-08,성동구,2022,8,1,0,1,0,0,1,1,1,1,0,1
2022-08,성북구,2022,8,2,0,0,2,0,2,2,0,1,1,0
2022-08,송파구,2022,8,7,0,6,2,0,8,8,6,4,3,2
2022-08,양천구,2022,8,1,0,0,1,0,1,1,0,1,0,0
2022-08,영등포구,2022,8,2,0,0,1,1,2,2,0,2,0,1
2022-08,용산구,2022,8,2,0,2,0,1,3,3,2,2,0,1
2022-08,은평구,2022,8,1,0,1,0,0,1,1,1,0,1,1
2022-08,종로구,2022,8,6,0,1,5,2,8,8,1,5,1,3
2022-08,중구,2022,8,1,0,1,0,0,1,1,1,1,0,0
2022-08,중랑구,2022,8,2,0,1,0,1,2,2,1,1,1,2
2022-09,강남구,2022,9,9,0,2,6,1,9,9,2,6,4,5
2022-09,강동구,2022,9,0,0,0,0,0,0,0,0,0,0,0
2022-09,강북구,2022,9,0,0,0,0,0,0,0,0,0,0,0
2022-09,강서구,2022,9,1,0,0,1,0,1,1,0,0,1,0
2022-09,관악구,2022,9,2,0,1,1,0,2,2,1,1,1,1
2022-09,광진구,2022,9,4,0,1,2,1,4,4,1,1,3,3
2022-09,구로구,2022,9,3,0,0,3,1,4,4,0,3,0,1
2022-09,금천구,2022,9,2,0,0,2,0,2,2,0,2,0,2
2022-09,노원구,2022,9,4,0,0,4,0,4,4,0,3,1,0
2022-09,도봉구,2022,9,1,0,0,1,0,1,1,0,1,0,1
2022-09,동대문구,2022,9,2,0,0,2,0,2,2,0,0,2,2
2022-09,동작구,2022,9,2,0,1,2,0,3,3,1,1,1,0
2022-09,마포구,2022,9,8,0,3,5,0,8,8,3,3,5,4
2022-09,서대문구,2022,9,3,0,0,3,0,3,3,0,3,0,1
2022-09,서초구,2022,9,5,0,1,6,0,7,7,1,4,1,4
2022-09,성동구,2022,9,1,0,0,1,0,1,1,0,0,1,1
2022-09,성북구,2022,9,0,0,0,0,0,0,0,0,0,0,0
2022-09,송파구,2022,9,10,0,1,8,2,11,11,1,6,4,4
2022-09,양천구,2022,9,4,0,2,2,0,4,4,2,2,2,3
2022-09,영등포구,2022,9,3,0,0,4,1,5,5,0,2,1,1
2022-09,용산구,2022,9,1,0,0,1,0,1,1,0,1,0,1
2022-09,은평구,2022,9,0,0,0,0,0,0,0,0,0,0,0
2022-09,종로구,2022,9,0,0,0,0,0,0,0,0,0,0,0
2022-09,중구,2022,9,1,0,0,1,0,1,1,0,1,0,1
2022-09,중랑구,2022,9,1,0,0,1,0,1,1,0,0,1,1
2022-10,강남구,2022,10,14,0,3,8,3,14,14,3,11,3,9
2022-10,강동구,2022,10,0,0,0,0,0,0,0,0,0,0,0
2022-10,강북구,2022,10,0,0,0,0,0,0,0,0,0,0,0
2022-10,강서구,2022,10,4,0,1,3,1,5,5,1,4,0,1
2022-10,관악구,2022,10,0,0,0,0,0,0,0,0,0,0,0
2022-10,광진구,2022,10,4,0,1,2,1,4,4,1,4,0,1
2022-10,구로구,2022,10,0,0,0,0,0,0,0,0,0,0,0
2022-10,금천구,2022,10,1,0,0,1,0,1,1,0,1,0,1
2022-10,노원구,2022,10,6,0,2,4,0,6,6,2,5,1,2
2022-10,도봉구,2022,10,0,0,0,0,0,0,0,0,0,0,0
2022-10,동대문구,2022,10,1,0,0,1,0,1,1,0,1,0,1
2022-10,동작구,2022,10,3,0,0,2,1,3,3,0,3,0,1
2022-10,마포구,2022,10,4,0,0,3,2,5,5,0,2,2,2
2022-10,서대문구,2022,10,1,0,1,0,0,1,1,1,1,0,0
2022-10,서초구,2022,10,1,0,1,0,0,1,1,1,0,1,1
2022-10,성동구,2022,10,5,0,3,2,0,5,5,3,4,1,4
2022-10,성북구,2022,10,2,0,0,2,0,2,2,0,2,0,0
2022-10,송파구,2022,10,3,0,0,4,0,4,4,0,2,2,2
2022-10,양천구,2022,10,0,0,0,0,0,0,0,0,0,0,0
2022-10,영등포구,2022,10,1,0,1,0,1,2,2,1,1,0,0
2022-10,용산구,2022,10,1,0,0,0,1,1,1,0,1,0,1
2022-10,은평구,2022,10,2,0,0,1,1,2,2,0,2,0,0
