'대여일자','대여소번호','대여소','대여구분코드','성별','연령대코드','이용건수','운동량','탄소량','이동거리(M)','이동시간(분)'
'2018-05','1217',' 송파파인타운 7단지','정기','M','30대',31,2405.34,18.79,80960,728
'2018-05','1220',' 잠실본동주민센터뒤 잠실근린공원','정기','M','30대',152,13459.07,104.26,449370,2782
'2018-05','1222',' 잠실새내역 5번 출구 뒤','정기','M','30대',216,33400.44,256.25,1104300,5443
'2018-05','1224',' 아시아지하보도 2번 출구','정기','M','30대',136,16453.87,125.38,540240,3732
'2018-05','1229',' 송파체육문화회관 앞','정기','M','30대',74,7017.19,56.46,243310,1144
'2018-05','209',' 유진투자증권빌딩 앞','정기','M','30대',201,26327.55,205.43,885530,4349
'2018-05','1232',' 롯데마트 주차장 옆','정기','M','30대',69,8191.12,61.63,265610,1987
'2018-05','1233',' 잠실3거리(갤러리아팰리스)','정기','M','30대',93,10377.24,79.09,341000,2779
'2018-05','1235',' 잠실트리지움310동 옆','정기','M','30대',160,16556.2,128.11,552320,4223
'2018-05','174',' 명지대학교 학생회관','정기','M','30대',13,2239.13,17.57,75700,278
'2018-05','176',' 명지대학교 도서관','정기','M','30대',120,13874.96,114.96,495590,2585
'2018-05','1313',' 정릉현대힐스테이트 1차 후문','정기','M','30대',23,1960.66,15.01,64710,584
'2018-05','1401',' 극동늘푸른아파트','정기','M','30대',68,15207.32,111.87,482090,2094
'2018-05','1314',' 정릉꿈에그린1단지 201동 앞','정기','M','30대',51,6485.08,49.97,215450,1045
'2018-05','210',' IFC몰','정기','M','30대',496,54798.21,419.56,1808280,10280
'2018-05','1315',' 고려사대부속중고 정문','정기','M','30대',12,1605.81,11.94,51460,440
'2018-05','1402',' 금란주차장 앞','정기','M','30대',54,6821.44,50.78,218790,1362
'2018-05','1316',' 고려사대부속중고 건너편 ','정기','M','30대',63,11759.41,86.43,372580,1758
'2018-05','1318',' 길음역 3번출구 뒤','정기','M','30대',85,8156.08,61.72,265880,1842
'2018-05','1319',' 종암사거리 분수대','정기','M','30대',102,12657.5,96.92,417640,1933
'2018-05','1322',' 래미안라센트아파트 103동 앞','정기','M','30대',39,3777.75,28.17,121480,639
'2018-05','1403',' 중화빌딩 앞 (동부시장)','정기','M','30대',170,23725.55,183.51,790680,4307
'2018-05','1323',' 월곡역 입구 육교 밑','정기','M','30대',66,8847.4,69.02,297420,1293
'2018-05','1405',' 망우역 1번출구','정기','M','30대',110,12412.48,93.37,402370,2311
'2018-05','1406',' 망우청소년수련관','정기','M','30대',5,436.79,3.52,15120,180
'2018-05','211',' 여의도역 4번출구 옆','정기','M','30대',367,44115.51,343.07,1479020,6671
'2018-05','1408',' 먹골역 6번출구 앞','정기','M','30대',57,9549.24,69.13,297880,1864
'2018-05','1325',' 상월곡역 4번출구','정기','M','30대',26,3486.16,29.67,127890,758
'2018-05','1326',' 상월곡역 1번출구','정기','M','30대',38,2246.02,19.32,83170,615
'2018-05','1410',' 면목 대원칸타빌아파트','정기','M','30대',33,4483.64,33.61,144850,731
'2018-05','1327',' 상월곡역 3번출구','정기','M','30대',55,7459.23,57.68,248710,1212
'2018-05','1412',' 면목초등학교','정기','M','30대',22,2166.73,15.42,66410,392
'2018-05','1413',' 봉화산역 5번출구 뒤','정기','M','30대',27,2242.47,17.81,76910,694
'2018-05','1332',' 석계역 5번출구 건너편','정기','M','30대',88,13590.46,105.27,453710,2257
'2018-05','1333',' 석관초등학교 앞','정기','M','30대',69,4885.39,39.27,169310,1689
'2018-05','212',' 여의도역 1번출구 옆','정기','M','30대',394,39066.21,295.74,1275050,6078
'2018-05','1334',' 석관동주민센터 앞','정기','M','30대',20,1257.74,9.87,42620,328
'2018-05','1418',' 새솔초등학교','정기','M','30대',13,1330.01,9.92,42770,218
'2018-05','1441',' 신내능말공원','정기','M','30대',39,3326.54,25.1,108310,630
'2018-05','1420',' 신내어울공원 앞','정기','M','30대',16,1560.38,11.75,50670,427
'2018-05','1421',' 신내역 4번출구','정기','M','30대',16,771.99,6.01,25880,231
'2018-05','1422',' 신내우디안아파트 1단지','정기','M','30대',15,5179.03,35.86,154560,819
'2018-05','1424',' 양원역 2번출구','정기','M','30대',4,121.09,0.96,4130,19
'2018-05','1425',' 용마문화복지센터','정기','M','30대',40,2694.11,21.93,94530,717
'2018-05','213',' KT앞','정기','M','30대',418,29613.74,233.06,1004500,6163
'2018-05','1426',' 면목도시개발아파트 1동 앞','정기','M','30대',12,1816.32,12.88,55540,348
'2018-05','1434',' 홈플러스 면목동점','정기','M','30대',44,5178.76,39.96,172330,1145
'2018-05','1435',' 능산삼거리','정기','M','30대',5,237.47,1.8,7770,130
'2018-05','1436',' 영풍마드레빌','정기','M','30대',37,6139.73,49.09,211410,915
'2018-05','1437',' 늘푸른공원 앞','정기','M','30대',49,6666.26,58.02,249980,944
'2018-05','1438',' 홈플러스 신내점 앞','정기','M','30대',36,3664.91,30.28,130540,690
'2018-05','1320',' 종암 농협지점 앞','정기','M','30대',80,6368.61,49.56,213720,1378
'2018-05','1404',' 동일로 지하차도','정기','M','30대',29,3397.7,27.98,120530,742
'2018-05','104',' 합정역 1번출구 앞','정기','M','30대',215,26758.31,216.12,931340,5964
'2018-05','214',' 금융감독원 앞','정기','M','30대',230,24315.55,187.29,807260,4774
'2018-05','1601',' 석계역 문화광장 내 자전거 보관소','정기','M','30대',158,21868.22,168.3,725280,3815
'2018-05','1603',' 롯데캐슬 102동 코너(월계주유소건너)','정기','M','30대',71,13257.18,110.74,477490,2649
'2018-05','1606',' 태릉입구역 3번출구 ','정기','M','30대',63,6273.68,48.91,210900,1308
'2018-05','1610',' 화랑대역 2번출구 앞','정기','M','30대',67,7558.08,63.57,274060,1206
'2018-05','1611',' 과기대 입구(우)','정기','M','30대',75,11895.8,93.67,403760,2060
'2018-05','1616',' 하계2동 공항버스정류장 옆','정기','M','30대',99,11173.61,82.55,355910,1952
'2018-05','1617',' 하계동 중평어린이공원 앞','정기','M','30대',34,4762.34,40.08,172830,990
'2018-05','1623',' 노원 구민회관','정기','M','30대',101,11919.81,92.47,398700,2354
'2018-05','1634',' 당고개공원 대여소','정기','M','30대',36,5277.15,39.82,171630,711
'2018-05','1635','4동 주민센터 대여소','정기','M','30대',1,131.53,1.19,5110,29
'2018-05','218',' 증권거래소 앞','정기','M','30대',146,22648.35,161.79,697510,3156
'2018-05','1636',' 백병원 사거리 농협은행 앞','정기','M','30대',86,11190.2,88.98,383270,1793
'2018-05','1637',' KT 노원점 건물 앞','정기','M','30대',93,8713.96,68.16,293610,1912
'2018-05','1639',' 희성오피앙','정기','M','30대',12,4060.49,33.98,146490,714
'2018-05','1702',' 녹천역 1번출구 앞','정기','M','30대',45,11844.04,88.47,381440,928
'2018-05','1705',' 도봉구청 정문앞','정기','M','30대',52,15059.29,95.26,410620,1489
'2018-05','1707',' 도봉구민회관','정기','M','30대',74,8315.68,65.77,283580,1215
'2018-05','1709',' 쌍문역4번출구 주변','정기','M','30대',120,15169.5,118.24,509780,3058
'2018-05','1712',' 창동역공영주차장앞','정기','M','30대',61,5556.79,41.42,178630,1335
'2018-05','1804',' 독산역 2번출구 자전거주차장','정기','M','30대',69,8473.82,55.9,240860,1604
'2018-05','219',' 롯데캐슬엠파이어 옆','정기','M','30대',204,17420.5,127.65,550160,3292
'2018-05','1805',' 서울디지털운동장 앞','정기','M','30대',67,9951.36,78.73,339420,2162
'2018-05','1806',' 에이스하이엔드타워9차 앞','정기','M','30대',23,3633.42,27.05,116660,813
'2018-05','1808',' 에이스하이엔드타워8차 앞','정기','M','30대',101,10614.97,83.23,358740,1291
'2018-05','1809',' LG전자 별관동(호서대 벤처타워 맞은편)','정기','M','30대',86,6802.67,51.68,222740,1299
'2018-05','1812',' 갑을그레이트밸리 앞','정기','M','30대',22,2660.89,19.42,83650,543
'2018-05','1814',' 두산위브아파트 옆 상가건물 앞','정기','M','30대',83,6204.6,44.3,190840,997
'2018-05','1816',' 금천폭포공원 앞','정기','M','30대',5,985.01,7.94,34260,259
'2018-05','1820',' 신한은행 시흥대로금융센터지점','정기','M','30대',21,4387.78,32,137900,676
'2018-05','1821',' 홈플러스 시흥점 맞은편 다비치안경 앞','정기','M','30대',11,1209.18,9.98,43100,339
'2018-05','220',' 미성아파트 A동 앞','정기','M','30대',147,11830.66,98.77,425850,2616
'2018-05','1822',' 서울 시흥동우체국 앞','정기','M','30대',36,3556.54,27.58,119060,620
'2018-05','1823',' 상신정비공업 앞','정기','M','30대',14,495.17,3.96,17150,160
'2018-05','1824',' 독산근린공원 입구','정기','M','30대',53,10885.95,79.18,341310,2550
'2018-05','1825',' 한신아파트 앞 육교 아래','정기','M','30대',4,1035.22,6.83,29400,248
'2018-05','1826',' 한신코아 앞','정기','M','30대',29,7605,57.44,247560,990
'2018-05','1828',' 한양수자인아파트 앞','정기','M','30대',56,5089.45,40.36,174000,1215
'2018-05','1829',' 홈플러스 금천점 앞','정기','M','30대',56,12627.94,106.44,458790,1192
'2018-05','1830',' 빅마켓 금천점 앞','정기','M','30대',69,4760.85,36.37,156840,1085
'2018-05','1831',' 메이퀸웨딩컨벤션 앞','정기','M','30대',28,2684.79,23.64,102000,890
'2018-05','1833',' 독산역 1번출구 앞 자전거보관소','정기','M','30대',72,4570.71,34.69,149510,1309
'2018-05','215',' 여의도고교 앞','정기','M','30대',68,10037.96,79.99,344690,2250
'2018-05','1834',' 월드메르디앙 벤처센터 2차','정기','M','30대',189,38069.7,287.45,1238930,5471
'2018-05','1835',' STX V타워','정기','M','30대',52,10653.91,80.73,348070,1888
'2018-05','1819',' 금천구청 앞 자전거거치대','정기','M','30대',15,1705.84,12.35,53200,281
'2018-05','1503',' 이디야 커피 수유역점 앞','정기','M','30대',117,10976.37,91.96,396620,2833
'2018-05','1504',' 다이소 삼양시장점','정기','M','30대',16,1052.58,7.56,32690,209
'2018-05','1506',' 강북문화예술회관','정기','M','30대',49,8095.95,66.31,285700,727
'2018-05','1514',' 강북구청 사거리 버스정류소 앞','정기','M','30대',43,4579.68,35.09,151340,728
'2018-05','1525',' 미아동 복합청사','정기','M','30대',53,6553.98,47.26,203880,1085
'2018-05','1515',' 송천동 주민센터','정기','M','30대',26,3404.9,28.11,121280,706
'2018-05','216',' 삼부아파트1동 앞','정기','M','30대',106,13399.35,103.44,446050,2619
'2018-05','1520',' 성실교회','정기','M','30대',54,9045.7,77.01,331830,1557
'2018-05','1519',' 세븐일레븐 수유장미원점 앞','정기','M','30대',64,8016.32,68.59,295670,2001
'2018-05','1516',' 우이초등학교 후문 옆','정기','M','30대',18,1194.83,9.31,40150,479
'2018-05','1518',' SK telecom(수유직영점) 앞','정기','M','30대',50,2675.02,20.38,87780,942
'2018-05','1321',' 국민은행 종암동지점 앞','정기','M','30대',111,12983.62,106.73,459960,1801
'2018-05','1703',' 도봉산광역환승센터앞 ','정기','M','30대',23,5783.88,40.58,174890,891
'2018-05','1708',' 보건소사거리(다비치안경창동점)','정기','M','30대',39,3865.37,32.13,138490,888
'2018-05','217',' NH농협은행 앞','정기','M','30대',279,32773.61,256.45,1105220,5518
'2018-05','1827',' 독산보도육교 앞 자전거 보관소','정기','M','30대',61,14137.42,106.12,457260,2406
'2018-05','1836',' 금천구립 독산도서관','정기','M','30대',13,1459.51,10.47,45180,240
'2018-05','1901',' 신도림동주민센터 앞','정기','M','30대',114,18176.63,131.14,565350,3190
'2018-05','1904',' 도림천역 1번 출구 앞','정기','M','30대',80,10231.55,77.82,335170,1492
'2018-05','1906',' 신도림역 1번 출구 앞','정기','M','30대',436,58205.18,440.08,1896610,10236
'2018-05','1907',' 구일우성(아) 육교 밑','정기','M','30대',91,7850.17,59.64,257170,1114
'2018-05','1908',' 해원리바파크 육교 밑','정기','M','30대',80,10581.63,80.05,345050,2173
'2018-05','1910',' 낙원교회 맞은편','정기','M','30대',18,1814.84,13.04,56200,572
'2018-05','1911',' 구로디지털단지역 앞','정기','M','30대',366,65817.23,492.33,2122210,9664
'2018-05','1912',' 한신휴아파트 앞','정기','M','30대',138,18403.29,145.21,625770,3479
'2018-05','221',' 여의도초교 앞','정기','M','30대',157,16065.83,126.42,544700,3572
'2018-05','1913',' 구로리공원','정기','M','30대',31,3706.81,32.53,140270,674
'2018-05','1916',' 구로중학교앞','정기','M','30대',21,1620.64,12.45,53710,349
'2018-05','1920',' 서울미래초등학교 사거리','정기','M','30대',70,12408.81,97.36,419660,1439
'2018-05','1924',' 삼부르네상스파크빌','정기','M','30대',62,5897.98,49.11,211780,635
'2018-05','1928',' 고척스카이돔구장 광장','정기','M','30대',137,16822.59,138.82,598350,3712
'2018-05','1929',' 고척근린공원 고척도서관 앞','정기','M','30대',74,8007.55,59.44,256220,1502
'2018-05','1930',' 개봉지구대 개봉치안센터','정기','M','30대',40,3862.07,27.83,119970,638
'2018-05','1933',' 개봉푸르지오아파트 상가','정기','M','30대',45,6610.53,47.19,203510,989
'2018-05','1937',' 한진아파트 입구','정기','M','30대',36,6029.83,49.84,214810,972
'2018-05','222',' 시범아파트버스정류장 옆','정기','M','30대',425,39187.46,310.54,1338900,7111
'2018-05','1940',' 예성 라온팰리스 앞','정기','M','30대',31,8936.54,58.76,253290,911
'2018-05','2002',' 노들역 1번출구','정기','M','30대',241,47016.4,374.15,1612490,8116
'2018-05','2007',' 유한양행앞','정기','M','30대',147,15791.57,118.59,511270,3001
'2018-05','2008',' 노량진근린공원 대방공원','정기','M','30대',42,6517.69,54.33,234170,1136
'2018-05','2013',' 장승배기역 5번출구','정기','M','30대',232,28253.65,219.61,946410,4207
'2018-05','2016',' 신대방삼거리역 3번출구쪽','정기','M','30대',125,14509.67,114.76,494800,2702
'2018-05','223',' 진주아파트상가 앞','정기','M','30대',202,18913.81,147.24,634230,3401
'2018-05','2020',' 장승배기역2번출구뒷편쪽','정기','M','30대',60,5632.02,44.14,190230,1799
'2018-05','2024',' 상도역 1번출구','정기','M','30대',58,9728.5,73.17,315350,1812
'2018-05','2025',' 흑석역 1번출구','정기','M','30대',92,23070.24,175.84,757770,3870
'2018-05','2027',' 중앙대학교 정문','정기','M','30대',37,11412.51,86.4,372450,1038
'2018-05','2036',' 정금마을 마을버스정류장','정기','M','30대',22,2663.84,19.32,83290,628
'2018-05','2037',' 동작역 5번출구 동작주차공원','정기','M','30대',27,5531.67,42.69,183980,997
'2018-05','2038',' 동작역 7번출구','정기','M','30대',17,2792.36,20.6,88790,567
'2018-05','2040',' 비계 버스정류소','정기','M','30대',16,2587.99,22.55,97130,470
'2018-05','2050',' 노량진역 5번출구','정기','M','30대',304,40388.07,315.18,1358280,8414
'2018-05','105',' 합정역 5번출구 앞','정기','M','30대',137,21338.63,167.36,721440,3255
'2018-05','224',' 롯데캐슬 앞','정기','M','30대',231,17744.76,137.51,592600,3380
'2018-05','2054',' 삼익아파트','정기','M','30대',103,15564.37,116.22,500990,2612
'2018-05','2057',' 상도 아이파크 아파트','정기','M','30대',26,1681.11,15.28,65900,219
'2018-05','2102',' 봉림교 교통섬','정기','M','30대',478,79990.47,590.39,2544850,12356
'2018-05','2103',' 신림동 우방아파트','정기','M','30대',82,12118.11,91.9,396070,1651
'2018-05','2105',' 미성동 신림체육센터','정기','M','30대',33,5472.28,37.78,162780,800
'2018-05','2106',' 난곡 새마을금고','정기','M','30대',75,14123.58,109,469590,2022
'2018-05','2127',' 보성운수차고지 맞은편','정기','M','30대',36,6144.71,44.25,190790,856
'2018-05','2135',' 신림역 5번출구','정기','M','30대',119,8618.6,63.32,272760,2110
'2018-05','2144',' 난우길입구','정기','M','30대',31,2028.52,15.05,64920,521
'2018-05','225',' 앙카라공원 앞','정기','M','30대',136,9983.87,78.57,338610,2188
'2018-05','2153',' 서울남부초등학교 옆','정기','M','30대',77,9878.75,85.47,368310,1593
'2018-05','2157',' 난곡 사거리','정기','M','30대',75,8185.67,57.8,249020,1752
'2018-05','2104',' 사당역 5번출구','정기','M','30대',66,6255.97,45.37,195760,1527
'2018-05','2107',' 도림천 신화교','정기','M','30대',237,48649.91,358.64,1545860,6536
'2018-05','2108',' 은천치안센터','정기','M','30대',125,13063.48,105.2,453270,2284
'2018-05','2112',' 서울대입구역 마에스트로','정기','M','30대',67,7478.98,55.08,237370,1310
'2018-05','2116',' 에이스에이존빌딩','정기','M','30대',56,10024.04,73.63,317300,1292
'2018-05','2122',' 낙성대로 입구','정기','M','30대',98,10844.75,84.44,364020,2122
'2018-05','226',' 샛강역 1번출구 앞','정기','M','30대',200,19568.95,150.48,648640,3568
'2018-05','2128',' 관악구청교차로','정기','M','30대',23,2667.1,20.13,86820,601
'2018-05','2129',' 낙성대 과학전시관','정기','M','30대',102,10073.11,75.82,326890,1511
'2018-05','2130',' 영어마을 관악캠프','정기','M','30대',34,6078.13,48.24,207890,761
'2018-05','2137',' KT&G 관악지점','정기','M','30대',43,12245.78,84.67,364920,690
'2018-05','2140',' 신림1교 교차로','정기','M','30대',170,21925.76,161.54,696130,4458
'2018-05','2145',' 은천초등학교 육교','정기','M','30대',84,12029.12,89.31,384980,1699
'2018-05','2009',' 보라매역 8번출구','정기','M','30대',61,5773.71,47.84,206200,1140
'2018-05','2012',' 녹십초요양병원앞','정기','M','30대',89,10414.09,82.07,353840,1974
'2018-05','2015',' 신대방삼거리역 6번출구쪽','정기','M','30대',186,23127.68,177.35,764380,3835
'2018-05','2033',' 사당동 아르테스 웨딩앞','정기','M','30대',56,5523.16,38.83,167360,679
'2018-05','207',' 여의나루역 1번출구 앞','정기','M','30대',613,83417.36,647.6,2791670,13825
'2018-05','2041',' 사당중학교 버스정류소','정기','M','30대',23,2572.09,18.43,79390,447
'2018-05','2048',' 삼일초등학교 인근','정기','M','30대',96,7113.14,54.92,236700,1555
'2018-05','2056',' 동작구민 체육센터','정기','M','30대',123,10578.4,84.31,363300,2169
'2018-05','1608',' 공릉역 1번 출구 앞','정기','M','30대',102,10464.79,84.62,364650,2308
'2018-05','1619',' 중계동 하나프라자빌딩 앞(중1-1)','정기','M','30대',81,6573.15,53.06,228910,1562
'2018-05','1203',' 밀리아나2빌딩 앞','정기','M','30대',145,18482.82,144.64,623580,3557
'2018-05','1207',' 마천CU우방점 앞','정기','M','30대',22,2831.03,21.8,94000,636
'2018-05','1211',' 방이삼거리','정기','M','30대',263,22212.53,169.5,730470,5557
'2018-05','상암센터 정비실','상암센터 정비실','정기','M','30대',5,0,0,0,141
'2018-05','1214',' 오금역 7번 출구 인근','정기','M','30대',111,11974.86,94.52,407350,1973
'2018-05','2201',' 본마을 정류소 앞','정기','M','30대',1,87.85,0.61,2610,23
'2018-05','2202','청계산입구역 1번출구','정기','M','30대',127,12962.7,105.7,455840,1702
'2018-05','2205',' 내곡3단지 어린이공원 앞','정기','M','30대',94,5237.22,40.13,173400,1190
'2018-05','2206',' 언남초등학교 앞','정기','M','30대',72,6589.33,53.06,228650,742
'2018-05','2210',' 반포1동 주민센터 앞','정기','M','30대',16,2600.56,19.65,84660,534
'2018-05','2212','서초현대4차아파트 201동 맞은편','정기','M','30대',32,3678.13,28.98,124910,540
'2018-05','2213',' 고속터미널역 5번출구 앞','정기','M','30대',84,24121.54,179.05,771780,3366
'2018-05','2214',' 신반포역 2번출구 앞','정기','M','30대',79,19838.78,146.37,630900,3489
'2018-05','2217','아크로리버뷰 부지 앞','정기','M','30대',59,10624.38,75.1,323770,1824
'2018-05','2219',"' 고속터미널역 8-1번, 8-2번 출구 사이'",'정기','M','30대',409,98457.97,699.66,3015850,16259
'2018-05','2220',' 반포본동 주민센터 앞','정기','M','30대',122,14946.23,120.45,518970,3872
'2018-05','2221','하나은행 방배동지점 앞','정기','M','30대',85,13108.41,102.9,443330,2665
'2018-05','2222','사당역 12번출구 뒤','정기','M','30대',151,19556.04,153.23,660670,3420
'2018-05','2223',' 방배래미안 정문 앞','정기','M','30대',24,1850.64,14.28,61540,474
'2018-05','2225','백석예술대학교 제3캠퍼스 앞','정기','M','30대',16,1835.91,15.18,65380,229
'2018-05','2226',' 신동아럭스빌아파트 앞','정기','M','30대',14,997.09,7.76,33500,195
'2018-05','2227','방배열린문화센터 앞','정기','M','30대',109,13271.6,103.17,444680,2618
'2018-05','2228','뒷벌공원 옆','정기','M','30대',138,10506.22,84.39,363710,2290
'2018-05','2229','로고스교회 맞은 편','정기','M','30대',22,2410.31,19.95,86070,598
'2018-05','401',' 상암월드컵파크 10단지 앞','정기','M','30대',68,6908.29,54.13,233130,1448
'2018-05','2230','이수역 4번 출구','정기','M','30대',167,15276.09,116.69,502900,3139
'2018-05','2231',' 삼성타운(삼성생명) A동 맞은편','정기','M','30대',214,31652.9,254.16,1095610,6468
'2018-05','2233',' 서초신동아1차아파트 옆','정기','M','30대',36,3426.98,27.29,117600,1477
'2018-05','2235','KT 서초지사 앞','정기','M','30대',26,1780.5,13.57,58500,435
'2018-05','2237','서울남부터미널 대합실 입구','정기','M','30대',52,7710.96,59.14,254940,1668
'2018-05','2239','교대역 6번출구','정기','M','30대',36,7063.72,54.66,235540,920
'2018-05','2241','양재전화국 사거리','정기','M','30대',67,10408.25,83.14,358430,1665
'2018-05','2242','양재역 11번 출구 앞','정기','M','30대',183,21221.75,161.57,696380,3211
'2018-05','2243','서울가정법원','정기','M','30대',83,5983.48,45.38,195850,1226
'2018-05','2244','교육개발원입구 교차로','정기','M','30대',145,17336.89,138.32,596140,3331
'2018-05','402',' 상암월드컵파크 9단지 앞','정기','M','30대',32,2560.94,20.33,87600,647
'2018-05','2245','양재초등학교 맞은편','정기','M','30대',61,8167.44,65.32,281470,1372
'2018-05','2247','섬들근린공원','정기','M','30대',59,5678.37,43.54,187640,1119
'2018-05','2255','시민의숲역 1번출구 옆','정기','M','30대',221,28833.5,240.93,1038390,4566
'2018-05','2256','양재동 꽃시장 입구','정기','M','30대',42,8078.74,63.25,272530,1250
'2018-05','2257',' 하나로클럽 양재점 맞은편','정기','M','30대',8,932.69,6.87,29620,184
'2018-05','2258','구룡사 삼거리','정기','M','30대',37,3458.42,29.23,126040,631
'2018-05','2262',' 한신16차아파트 119동 앞','정기','M','30대',189,45733.05,350.32,1509970,7180
'2018-05','2301',' 현대고등학교 건너편','정기','M','30대',147,38760.71,297.13,1280970,7406
'2018-05','2343',' 세곡사거리 대왕파출소 앞','정기','M','30대',5,986.62,8.16,35150,173
'2018-05','2344',' 리엔파크 2단지 앞','정기','M','30대',15,3189.44,26.27,113170,419
'2018-05','403',' 부엉이공원 앞','정기','M','30대',82,7902.33,62.31,268530,1784
'2018-05','2259',' 잠원역 3번-4번 출구사이 ','정기','M','30대',126,17712.62,136.99,590480,3817
'2018-05','2251',' 더케이호텔 입구(양재2) ','정기','M','30대',54,6374.96,48.82,210360,962
'2018-05','2337',' 대모산입구역 2번출구 앞','정기','M','30대',64,7265.17,51.31,221180,1590
'2018-05','2309',' 청담역(우리들병원 앞)','정기','M','30대',74,8447.84,63.22,272460,1490
'2018-05','2317',' 삼성도로공원','정기','M','30대',45,9878.71,70.66,304640,1854
'2018-05','2311',' 학동로 래미안 아파트 앞','정기','M','30대',36,4472.58,36.04,155300,921
'2018-05','2302',' 교보타워 버스정류장(신논현역 3번출구 후면)','정기','M','30대',126,20794.86,165.16,711720,4201
'2018-05','2303',' 논현역 7번출구','정기','M','30대',85,14502.8,116.24,500950,1965
'2018-05','2304',' 신영 ROYAL PALACE 앞','정기','M','30대',30,4674.53,38.39,165570,796
'2018-05','2305',' MCM 본사 직영점 앞','정기','M','30대',68,8110.51,61.53,265230,1524
'2018-05','2306',' 압구정역 2번 출구 옆','정기','M','30대',117,22652.11,167.27,721190,2606
'2018-05','2307',' 압구정 한양 3차 아파트','정기','M','30대',79,22405.87,169.28,729500,3737
'2018-05','2308',' 압구정파출소 앞','정기','M','30대',67,11059.38,91.28,393570,2376
'2018-05','2310',' 청담동 맥도날드 옆(위치)','정기','M','30대',35,7361.14,61.53,265290,1192
'2018-05','2312',' 청담역 13번 출구 앞','정기','M','30대',53,4404.19,33.89,146120,845
'2018-05','2313',' 금원빌딩 앞','정기','M','30대',91,16808.71,123.72,533410,2000
'2018-05','2348',' 포스코사거리(기업은행)','정기','M','30대',151,22087.97,170.35,733920,3900
'2018-05','2314',' 청담나들목입구','정기','M','30대',44,10357,77.38,333480,1697
'2018-05','2315',' 봉은사역 5번출구 옆','정기','M','30대',138,19272.93,143.88,620340,3377
'2018-05','106',' 합정역 7번출구 앞','정기','M','30대',288,39170.42,307.89,1327180,8398
'2018-05','405',' DMC빌 앞','정기','M','30대',122,11687.25,90.52,390230,2651
'2018-05','2316',' 삼성역 8번출구','정기','M','30대',141,17650.39,135.16,582550,3080
'2018-05','2318',' 삼성중앙역4번출구(문화센터더 리빌)','정기','M','30대',98,21973.05,167.54,722340,2492
'2018-05','2319',' 포스코4거리 서측(수협 삼성동 지점)','정기','M','30대',72,13249.5,97.25,419160,2873
'2018-05','2320',' 도곡역 대치지구대 방향','정기','M','30대',55,8274.09,64.18,276640,1544
'2018-05','2321',' 학여울역 사거리','정기','M','30대',69,14352.45,114.43,493190,2263
'2018-05','2322',' 삼성역 3번 출구','정기','M','30대',59,5664.89,43.71,188290,1238
'2018-05','2323',' 주식회사 오뚜기 정문 앞','정기','M','30대',27,3780.24,29.78,128410,627
'2018-05','2324',' 천주교 대치 2동 교회 옆','정기','M','30대',74,16108.98,113.85,490890,2290
'2018-05','2325',' 대치동 버거킹대치점','정기','M','30대',55,9906.63,78.95,340450,1531
'2018-05','2326',' 대치동 삼성로','정기','M','30대',24,2911.49,22.26,95920,634
'2018-05','406',' 상암월드컵파크 7단지 앞','정기','M','30대',24,2744.38,21.11,91020,539
'2018-05','2327',' 뱅뱅사거리 랜드마크타워 앞','정기','M','30대',148,20662.6,157.69,679850,3772
'2018-05','2328',' 르네상스 호텔 사거리 역삼지하보도 7번출구 앞','정기','M','30대',48,6561.37,55.43,238890,1683
'2018-05','2329',' 르네상스호텔사거리 역삼지하보도 2번출구','정기','M','30대',63,11714.45,96.44,415630,1837
'2018-05','2330',' 스타벅스 앞','정기','M','30대',65,7727.98,61.01,263040,1727
'2018-05','2331',' 동영문화센터앞','정기','M','30대',41,4271.19,32.54,140300,904
'2018-05','2332',' 선릉역3번출구','정기','M','30대',29,5859.89,41.09,177190,850
'2018-05','2333',' 양재역 3번출구 주변','정기','M','30대',59,5819.25,49.81,214810,822
'2018-05','2334','삼호@ 2동 ( 간선도로)','정기','M','30대',40,4391.2,36.84,158700,735
'2018-05','2335',' 3호선 매봉역 3번출구앞','정기','M','30대',133,16920.9,134.83,581300,3275
'2018-05','2336',' 강남세브란스교차로  래미안그레이튼 104동 앞','정기','M','30대',22,2043.02,17.19,74150,592
'2018-05','421',' 마포구청 앞','정기','M','30대',267,35458.03,290.35,1251300,6289
'2018-05','2339',' 현대아파트 정문 앞','정기','M','30대',57,11452.44,86.09,371140,936
'2018-05','2340',' 삼호물산버스정류장(23370) 옆','정기','M','30대',140,26700.28,206.44,889690,4168
'2018-05','2341',' 일원역 4~5번 출구 사이','정기','M','30대',22,4185.83,32.08,138330,538
'2018-05','2342',' 대청역 1번출구  뒤','정기','M','30대',128,26604.38,205.3,884480,4953
'2018-05','1106',' 신방화사거리','정기','M','30대',50,4164.75,34.83,150160,998
'2018-05','1302',' 한성대입구역6번출구 뒤','정기','M','30대',57,3986.05,30.54,131620,928
'2018-05','1304',' 만해공원','정기','M','30대',27,3680.35,25.58,110240,397
'2018-05','1308',' 안암로터리 버스정류장 앞','정기','M','30대',253,33747.96,258.12,1112550,4861
'2018-05','1110',' 공항중학교앞','정기','M','30대',16,1903.34,15.26,65750,406
'2018-05','1128',' 화곡역 6번출구','정기','M','30대',50,6123.84,50.9,219310,1018
'2018-05','407',' 마포구 육아종합지원센터','정기','M','30대',82,12240.31,92.12,397080,2101
