'대여일자','대여소번호','대여소','대여구분코드','성별','연령대코드','이용건수','운동량','탄소량','이동거리(M)','이동시간(분)'
'2018-06','518',' 청계천 박물관 앞','정기','F','20대',63,6024.53,54.54,235180,1746
'2018-06','519',' 양지사거리','정기','F','20대',178,13166.12,134.37,579120,3441
'2018-06','520',' 상왕십리역 4번 출구 앞','정기','F','20대',122,10529.06,105.15,453490,2345
'2018-06','521',' 왕십리역 11번 출구 앞','정기','F','20대',241,18955.8,194.75,839580,5010
'2018-06','522',' 금호역 1번출구 앞','정기','F','20대',17,1547.71,15.95,68790,428
'2018-06','523',' 옥수동성당 옆','정기','F','20대',24,6379.37,63.76,274830,796
'2018-06','122',' 신성기사식당 앞','정기','F','20대',150,8483.78,90.62,390620,3015
'2018-06','524',' 래미안금호하이리버 아파트 102동 옆','정기','F','20대',28,2540.22,26.41,113750,741
'2018-06','525',' 한양대병원사거리','정기','F','20대',366,39191.47,387.79,1671650,10616
'2018-06','526',' 용답토속공원 앞','정기','F','20대',89,5218.27,55.33,238390,1441
'2018-06','529',' 장한평역 8번 출구 앞','정기','F','20대',132,6884.2,68.76,296180,2125
'2018-06','530',' 청계벽산아파트 앞','정기','F','20대',101,7493.36,79.3,341660,2078
'2018-06','533',' 우리은행 금호동 지점 앞','정기','F','20대',21,3908.2,40.8,175950,993
'2018-06','534',' 금호사거리','정기','F','20대',32,4157.41,41.64,179390,1164
'2018-06','535',' 응봉삼거리','정기','F','20대',96,11639.35,109.88,473540,2275
'2018-06','536',' 행당역 2번출구 앞','정기','F','20대',82,6714.11,72.88,314140,1828
'2018-06','537',' 한양대후문역 부근','정기','F','20대',198,18540.19,188.58,813010,4425
'2018-06','123',' 문화촌 공원','정기','F','20대',128,18947.6,185.79,800990,3924
'2018-06','538',' 답십리역 8번출구 앞','정기','F','20대',163,10051.12,105.52,455010,2952
'2018-06','550',' 서울시설공단 앞','정기','F','20대',48,5157.44,53.91,232470,1131
'2018-06','539',' 군자교교차로','정기','F','20대',276,33194,329.39,1419700,7360
'2018-06','540',' 군자역 7번출구 베스트샵 앞','정기','F','20대',325,26681.97,273.41,1178710,6398
'2018-06','542',' 강변역 4번출구 뒤','정기','F','20대',243,30838.35,305.15,1315080,8111
'2018-06','543',' 구의공원(테크노마트 앞)','정기','F','20대',119,12003.81,116.03,500270,3140
'2018-06','544',' 광남중학교','정기','F','20대',72,11173.96,121.01,521550,2422
'2018-06','546',' 잠실대교북단 교차로','정기','F','20대',252,24880.47,250.15,1078130,5530
'2018-06','548',' 자양나들목','정기','F','20대',251,29078.69,292.12,1258960,5494
'2018-06','549',' 아차산역 3번출구','정기','F','20대',309,22838.69,237.61,1023920,6698
'2018-06','124',' 서강대 정문 건너편','정기','F','20대',196,13129.21,151.9,654670,4017
'2018-06','600',' 휘경2동 주민센터','정기','F','20대',35,3676.86,39.4,169860,1065
'2018-06','601',' 용신동주민센터','정기','F','20대',119,8683.22,83.32,359210,2288
'2018-06','602',' 장안동 사거리','정기','F','20대',295,26973,264.75,1141050,7025
'2018-06','604',' 답십리초등학교 옆 공원','정기','F','20대',53,5155.67,50.28,216800,1164
'2018-06','605',' 신설동역8번출구','정기','F','20대',134,6346.87,64.4,277540,2675
'2018-06','606',' 휘경공고앞','정기','F','20대',115,18763.67,180.32,777150,4350
'2018-06','607',' 신이문역 2번출구','정기','F','20대',86,9860.07,98.69,425550,2597
'2018-06','608',' 전농삼성아파트','정기','F','20대',27,1231.52,12.39,53340,293
'2018-06','609',' 제기2교','정기','F','20대',231,16518.24,160.09,690130,4847
'2018-06','125',' 서강대 남문 옆','정기','F','20대',209,12055.23,128.5,554010,3224
'2018-06','610',' 동대문중 교차로','정기','F','20대',118,8955.03,86.59,373230,2421
'2018-06','612',' 시립동부병원 앞 사거리','정기','F','20대',193,14631.29,152.22,655950,3814
'2018-06','613',' 신설동역 10번출구 앞','정기','F','20대',183,12975.72,132.63,571670,3871
'2018-06','614',' 용두동 사거리','정기','F','20대',357,34801.16,340.15,1466470,6858
'2018-06','615',' 용두동 레미안허브리츠아파트 앞','정기','F','20대',181,13523.39,130.55,562290,4268
'2018-06','616',' 서울시립대 앞','정기','F','20대',84,4063.63,42.13,181470,884
'2018-06','617',' 청솔우성아파트 앞','정기','F','20대',121,6825.03,67.66,291480,2178
'2018-06','227',' 양평2나들목 보행통로 입구','정기','F','20대',159,22571.09,226.2,975030,6145
'2018-06','228',' 선유도역 3번출구 앞','정기','F','20대',278,26768.02,274.26,1182200,7023
'2018-06','229',' 양평1 보행육교 앞','정기','F','20대',211,28797.02,272.7,1175210,6983
'2018-06','126',' 서강대 후문 옆','정기','F','20대',361,23074.14,216.05,930900,5913
'2018-06','231',' 남부고용노동지청 남측','정기','F','20대',87,3003.97,28.56,123140,989
'2018-06','232',' 양평우림 이비즈센타 앞','정기','F','20대',286,28035.25,277.11,1194790,6840
'2018-06','233',' YP 센터 앞','정기','F','20대',54,5643.24,52.13,224710,1069
'2018-06','234',' 영등포구민체육센터 앞','정기','F','20대',65,7787.17,72.16,311120,1357
'2018-06','235',' 신길동 우리은행 옆','정기','F','20대',58,3208.14,33.41,144000,1180
'2018-06','236',' 문래동자이아파트 앞','정기','F','20대',130,15320.19,149.91,646170,3237
'2018-06','237',' 보라매 두산위브 건너편','정기','F','20대',106,8998.95,92.07,396850,2527
'2018-06','238',' 제2구민체육센타 앞','정기','F','20대',236,16685.62,168.29,725540,4494
'2018-06','239',' 유스호스텔 앞','정기','F','20대',182,20458.3,202.61,873420,4547
'2018-06','240',' 문래역 4번출구 앞','정기','F','20대',171,10778.19,110.5,476230,3203
'2018-06','127',' 현대벤처빌 앞','정기','F','20대',95,6096.1,62.38,268900,1670
'2018-06','241',' 신길우성1차아파트 앞 공원','정기','F','20대',150,10048.66,103.08,444570,3130
'2018-06','242',' 신길선원가와인아파트 앞','정기','F','20대',108,8991.13,88.73,382740,2384
'2018-06','243',' 이앤씨드림타워 앞','정기','F','20대',155,14591.76,142.12,612640,3208
'2018-06','244',' 영등포삼환아파트 앞','정기','F','20대',365,29036.94,280.34,1208610,7699
'2018-06','245',' 삼성생명 당산사옥 앞','정기','F','20대',184,14273.57,132.98,573280,3902
'2018-06','247',' 당산역 10번출구 앞','정기','F','20대',503,50306.18,498.25,2147840,12355
'2018-06','248',' 초원아파트 앞','정기','F','20대',128,19031.47,197.59,851820,4444
'2018-06','249',' 여의도중학교 옆','정기','F','20대',107,14714.55,151.48,652970,4305
'2018-06','250',' 대림아파트 사거리','정기','F','20대',89,10662.19,102.56,442180,2516
'2018-06','251',' 서울지방병무청 버스정류장','정기','F','20대',76,12333.97,114.34,492880,1661
'2018-06','101',' (구)합정동 주민센터','정기','F','20대',170,12018.83,121.17,522200,3783
'2018-06','128',' 신촌역(2호선) 1번출구 옆','정기','F','20대',288,25593.84,254.68,1098000,7509
'2018-06','252',' 보라매역4번출구','정기','F','20대',158,12964.6,122.63,528800,3642
'2018-06','253',' 신풍역 5번출구 인근','정기','F','20대',113,12863.37,125.82,542150,2666
'2018-06','254',' 도림신협 앞','정기','F','20대',33,1694.35,18.36,79300,360
'2018-06','255',' 도림4거리','정기','F','20대',40,2806.03,27.14,117020,736
'2018-06','256',' 동아에코빌입구','정기','F','20대',75,4169.01,46.04,198510,1422
'2018-06','257',' 신길삼거리(우리은행)','정기','F','20대',235,24860.01,259.77,1119890,5774
'2018-06','258',' 신길역3번출구','정기','F','20대',198,10919.16,113.01,487230,3491
'2018-06','259',' 대방역6번출구','정기','F','20대',373,31197.33,318.55,1373570,8263
'2018-06','700',' KB국민은행 염창역 지점 앞','정기','F','20대',218,27502.72,269.84,1162870,6914
'2018-06','701',' 목동사거리 부근','정기','F','20대',85,4713.95,46.39,199830,1838
'2018-06','129',' 신촌역(2호선) 6번출구 옆','정기','F','20대',193,15606.23,162.16,698800,4575
'2018-06','702',' 목4동주민센터 옆','정기','F','20대',86,5849.56,59.3,255610,1226
'2018-06','703',' 오목교역 7번출구 앞','정기','F','20대',355,38855.44,376.14,1621380,9154
'2018-06','704',' 남부법원검찰청 교차로','정기','F','20대',244,22275.78,229.02,987340,5382
'2018-06','706',' 신정네거리역','정기','F','20대',127,8819.44,89.27,384730,2901
'2018-06','707',' 신정3동주민센터','정기','F','20대',39,2540.62,24.71,106550,742
'2018-06','708',' 서울출입국관리사무소 앞','정기','F','20대',185,17102.29,174.87,753670,4308
'2018-06','709',' 신정3동 현장민원실 앞','정기','F','20대',8,422.41,4.71,20270,135
'2018-06','710',' 서부화물트럭터미널 사거리','정기','F','20대',21,3973.58,36.38,156650,401
'2018-06','711',' 신일해피트리아파트 앞','정기','F','20대',47,3658.09,37.43,161490,753
'2018-06','712',' 강월초교입구 사거리','정기','F','20대',27,4329.9,49.88,214900,678
'2018-06','130',' 신촌역(2호선) 7번출구 앞','정기','F','20대',315,38487.22,381.69,1645040,9535
'2018-06','713',' 양서중학교 옆','정기','F','20대',46,7127.7,48.61,209530,1053
'2018-06','714',' 한국SGI 양천문화회관 앞','정기','F','20대',62,3871.5,38.26,164870,1054
'2018-06','800',' 목월공원 앞','정기','F','20대',101,22833.75,213.34,919810,3878
'2018-06','802',' 한강진역 2번 출구 앞','정기','F','20대',57,7466.49,76.39,329280,2172
'2018-06','803',' 한남초교 앞 보도육교','정기','F','20대',36,5555.34,56.66,244130,1589
'2018-06','805',' 문배어린이공원 앞','정기','F','20대',111,9441.63,95.97,413540,2554
'2018-06','806',' 전자랜드 본관 앞','정기','F','20대',78,8897.37,87.49,376980,2341
'2018-06','807',' 서울역 12번 출구 앞','정기','F','20대',79,8573.51,87.77,378110,2071
'2018-06','808',' 서빙고동 금호맨션 앞','정기','F','20대',13,2755.03,22.35,96400,660
'2018-06','131',' 증산2교','정기','F','20대',222,33974.2,332.45,1432840,6966
'2018-06','809',' 한남 유수지 복개주차장','정기','F','20대',132,25963.46,268.8,1158740,6275
'2018-06','810',' 이태원지하보도','정기','F','20대',75,8659.27,88.54,381620,2135
'2018-06','811',' 녹사평역1번출구','정기','F','20대',104,9432.31,94.17,406090,2522
'2018-06','812',' 용산전쟁기념관','정기','F','20대',53,3357.72,33.93,146410,1238
'2018-06','813',' 삼각지역 3번출구','정기','F','20대',87,6949.2,73.62,317240,2221
'2018-06','815',' LIG강촌아파트 103동앞','정기','F','20대',73,14047.46,143.28,617450,2579
'2018-06','385',' 종각역 5번출구','정기','F','20대',193,12855.67,131.24,565690,3999
'2018-06','386',' 올림픽기념 국민생활관 앞','정기','F','20대',136,10206.47,105.29,453730,2206
'2018-06','387',' 훈련원공원주차장 앞','정기','F','20대',44,6064.01,60.67,261570,1413
'2018-06','181',' 망원초록길 입구','정기','F','20대',21,3569.49,35.97,155030,1067
'2018-06','132',' 창천문화공원','정기','F','20대',208,20453.23,213.09,918460,5505
'2018-06','182',' 망원2빗물펌프장 앞','정기','F','20대',201,27548.87,277.64,1196810,8091
'2018-06','183',' 하늘채코오롱아파트 건너편','정기','F','20대',657,36606.98,382.94,1650440,10958
'2018-06','184',' SK망원동주유소 건너편','정기','F','20대',215,16622.11,161.23,694630,4690
'2018-06','185',' 마포 신수공원 앞','정기','F','20대',71,10515.8,105.51,454770,2620
'2018-06','186',' 월드컵공원','정기','F','20대',97,10783.34,112.32,483940,3403
'2018-06','177',' 북가좌 초등학교','정기','F','20대',93,5834.96,61.09,263480,1701
'2018-06','188',' 홍은동 정원여중 입구','정기','F','20대',97,13700.43,140.3,605090,3337
'2018-06','191',' 정명학원','정기','F','20대',69,8482.52,89.36,385260,1460
'2018-06','192',' 연서어린이공원','정기','F','20대',109,7434.7,72.52,312470,2093
'2018-06','178',' 증산3교 앞','정기','F','20대',88,8640.27,85.39,368110,2380
'2018-06','133',' 해담는다리','정기','F','20대',221,32555.18,318,1370770,6634
'2018-06','194',' 증산교 앞','정기','F','20대',328,30706.95,319.99,1379330,7404
'2018-06','195',' 모래내고가차도 ','정기','F','20대',130,12169.07,125.21,539630,2039
'2018-06','196',' 연희교차로 인근','정기','F','20대',65,5409.95,57.41,247350,1716
'2018-06','198',' 충정2교','정기','F','20대',74,6321.75,67.07,289060,1724
'2018-06','556',' 달맞이공원','정기','F','20대',24,5120.86,54.56,235140,948
'2018-06','557',' 도선동 주민센터 앞','정기','F','20대',148,9794.11,99.91,430730,2464
'2018-06','558',' 성동광진 교육지원청 앞','정기','F','20대',166,12780.74,127.53,549750,3419
'2018-06','134',' 연세로 명물길','정기','F','20대',131,10553.88,106.27,458170,3579
'2018-06','559',' 왕십리역 4번 출구 건너편','정기','F','20대',313,28904.68,283.4,1221280,8083
'2018-06','560',' 비전교회 앞','정기','F','20대',236,14246.86,137.1,591200,3402
'2018-06','561',' 서울숲역 2번출구 앞','정기','F','20대',113,13087.86,134.38,579010,3922
'2018-06','562',' 군자지하보도 앞','정기','F','20대',127,11860.69,116.54,502430,2746
'2018-06','563',' 성동세무서 건너편','정기','F','20대',174,10640.78,105.77,456130,2926
'2018-06','564',' 금호역 3번출구','정기','F','20대',25,1867.05,19.58,84370,548
'2018-06','565',' 옥수역 3번출구','정기','F','20대',435,92903.61,937.68,4041250,20227
'2018-06','567',' 성수역 2번출구 앞','정기','F','20대',404,24174.37,249.09,1073340,6667
'2018-06','568',' 청계8가사거리 부근','정기','F','20대',271,17004.75,172.47,743080,4793
'2018-06','135',' 명물길 원형무대 앞','정기','F','20대',218,16411.07,162.07,698270,4656
'2018-06','569',' 응봉현대아파트 정류소','정기','F','20대',42,3298.29,34.53,148710,730
'2018-06','578',' 성동세무서 부근','정기','F','20대',242,22608.08,230.12,991900,4760
'2018-06','579',' 마장역 4번출구','정기','F','20대',199,18652.11,190.59,821910,3967
'2018-06','580',' 신금호역 3번출구 뒤','정기','F','20대',20,1542.96,15.79,67980,407
'2018-06','581',' 용답초등학교','정기','F','20대',78,5069.13,53.53,230580,1325
'2018-06','582',' 경일중학교 앞','정기','F','20대',85,4585.47,48.84,210460,1920
'2018-06','583',' 청계천 생태교실 앞','정기','F','20대',298,54147.39,521.65,2248440,12168
'2018-06','551',' 구의삼성쉐르빌 앞','정기','F','20대',293,17300.46,178.53,769390,5695
'2018-06','552',' 대림아크로리버 앞','정기','F','20대',89,8059.29,82.14,354020,1946
'2018-06','553',' 중곡 성원APT 앞','정기','F','20대',88,18103.15,176.34,759930,4037
'2018-06','136',' 대흥동 주민센터','정기','F','20대',61,3529.85,37.11,160010,933
'2018-06','555',' 구의3동주민센터','정기','F','20대',131,12560.95,123.76,533370,3727
'2018-06','571',' 어린이대공원역6번출구','정기','F','20대',309,30268.66,296.15,1276650,5506
'2018-06','572',' 국립정신 건강센터 앞','정기','F','20대',40,3656.46,36.35,156650,1088
'2018-06','573',' 구의문주차장 앞','정기','F','20대',330,22449.49,218.65,942330,4682
'2018-06','574',' 아차산역4번출구','정기','F','20대',275,21857.11,222.42,958720,5673
'2018-06','575',' 중앙농협 중곡지점','정기','F','20대',54,2680.49,25.8,111210,843
'2018-06','576',' 광나루역 3번 출구','정기','F','20대',184,15528.53,155.84,671370,4908
'2018-06','577',' 광진청소년수련관','정기','F','20대',223,24866.37,260.73,1123870,6847
'2018-06','621',' 동대문중학교 옆','정기','F','20대',40,1560.26,16.1,69580,501
'2018-06','137',' NH농협 신촌지점 앞','정기','F','20대',177,12893.26,135.33,583520,3592
'2018-06','622',' 전농사거리 교통섬','정기','F','20대',139,15529.26,153.09,659790,2694
'2018-06','623',' 서울시립대 정문 앞','정기','F','20대',324,20020.62,195.25,841970,4283
'2018-06','624',' 전농동 동아아파트 앞','정기','F','20대',264,23474.36,225.38,971310,5998
'2018-06','625',' 답십리초등학교 앞(현대시장 옆)','정기','F','20대',114,5961.14,61.22,263660,1728
'2018-06','626',' 군자교 서측 녹지대','정기','F','20대',150,14114.39,139.24,600180,3591
'2018-06','627',' 장안동삼거리 교통섬','정기','F','20대',131,7780.26,77.93,335940,2577
'2018-06','628',' 휘봉고등학교 앞','정기','F','20대',19,1609.64,15.23,65650,476
'2018-06','630',' 동대문구 보건소','정기','F','20대',170,14927.59,156.28,673360,4953
'2018-06','631',' 답십리역 1번출구','정기','F','20대',264,16454.4,156.92,676460,4585
'2018-06','102',' 망원역 1번출구 앞','정기','F','20대',490,44822.73,459.45,1980240,11757
'2018-06','138',' 신촌동 제1공영주차장 앞','정기','F','20대',152,7876.45,75.91,327000,2431
'2018-06','633',' 청량리 기업은행 앞','정기','F','20대',154,12221.19,121.08,522000,3206
'2018-06','634',' 외국어대 정문 앞','정기','F','20대',386,44512.23,442.75,1908830,11834
'2018-06','635',' 시조사 앞 (청량고정문 옆)','정기','F','20대',324,28888.48,283.87,1223550,8198
'2018-06','636',' 세종대왕기념관 교차로','정기','F','20대',98,8460.37,88.29,380440,2112
'2018-06','637',' KAIST 경영대학 앞','정기','F','20대',148,13741.93,138.51,596770,3181
'2018-06','638',' 서울시립대 정보기술관','정기','F','20대',51,2379.57,24.08,103950,810
'2018-06','639',' 서울시립대 후문','정기','F','20대',169,12055.02,121.77,524880,3187
'2018-06','640',' KEB하나은행 청량리역지점','정기','F','20대',88,9522.88,92.28,397730,2852
'2018-06','641',' 용두역 4번출구','정기','F','20대',202,18011.99,181.54,782520,5243
'2018-06','642',' 신답역 사거리','정기','F','20대',117,7445.76,73.81,318400,2197
'2018-06','140',' 이화여대 후문','정기','F','20대',208,11866.39,118.61,511450,3922
'2018-06','643',' 동대문구민체육센터 (육교아래)','정기','F','20대',135,14814.4,135.14,582580,3379
'2018-06','230',' 영등포구청역 1번출구','정기','F','20대',378,24926.48,250.88,1081530,7562
'2018-06','262',' 영문초등학교 사거리','정기','F','20대',130,11516.79,105.96,456690,2899
'2018-06','263',' 근로자회관 사거리','정기','F','20대',235,18976.14,189.77,818100,4600
'2018-06','264',' 교보생명보험 앞','정기','F','20대',107,6905.96,69.62,299960,2061
'2018-06','265',' 영등포유통상가 사거리','정기','F','20대',97,5138.6,51.79,223330,1790
'2018-06','141',' 연대 대운동장 옆','정기','F','20대',166,14162.91,136.88,589830,3478
'2018-06','266',' 영등포청과시장 사거리','정기','F','20대',159,14233.01,141.66,610590,3321
'2018-06','267',' 삼성화재 사옥 옆','정기','F','20대',197,15476.97,157.12,677540,4455
'2018-06','268',' 그랜드컨벤션센터 앞','정기','F','20대',164,16423.76,158.48,683190,3525
'2018-06','270',' 증권거래소후문교차로','정기','F','20대',39,9060.36,94.96,409320,938
'2018-06','271',' 샛강생태공원방문자센터 앞','정기','F','20대',63,7190.97,75.27,324510,1926
'2018-06','272',' 당산육갑문','정기','F','20대',371,65581.51,647.91,2793140,14564
'2018-06','716','신정6동 주민센터 인근','정기','F','20대',220,15964.91,156.37,674020,4291
'2018-06','139',' 연세대 정문 건너편','정기','F','20대',110,5652.48,56.05,241670,1709
'2018-06','719',' 홍익병원앞 교차로','정기','F','20대',125,7297.52,70,301590,2127
'2018-06','720',' 서울강월초등학교 앞','정기','F','20대',74,7584.86,87.33,376230,1520
'2018-06','816',' 신용산역 6번출구 앞','정기','F','20대',426,52395.27,528.47,2278360,13809
'2018-06','817',' 삼각지역 4번출구 앞','정기','F','20대',67,7206.02,73.76,318050,1960
'2018-06','818',' 숙명여대 입구 교차로','정기','F','20대',329,25113.41,252.14,1087090,6387
'2018-06','819',' 선린인터넷 고등학교','정기','F','20대',77,6332.53,66.11,285040,1485
'2018-06','820',' 청파동입구 교차로','정기','F','20대',112,5649.42,57.83,249420,1944
'2018-06','822',' 이촌1동 마을공원','정기','F','20대',38,3889.52,37.92,163500,935
'2018-06','823',' 효창동주민센터 앞','정기','F','20대',20,1837.84,19.44,83830,727
'2018-06','825',' 서빙고동 주민센터 앞','정기','F','20대',264,50221.99,492.18,2121420,10812
'2018-06','199',' 서울 월드컵 경기장','정기','F','20대',113,10968.71,108.27,466670,2926
'2018-06','388',' 동성중학교 앞','정기','F','20대',139,10792.31,107.52,463520,2640
'2018-06','584',' 광진광장 교통섬','정기','F','20대',390,31984.69,327.32,1410980,8028
'2018-06','585',' 성수2가1동 공영주차장 인근','정기','F','20대',251,18794.11,184.13,793470,5867
'2018-06','586',' 마장동 주민센터','정기','F','20대',79,6761.54,65.33,281480,1586
'2018-06','900',' 은평예술회관','정기','F','20대',107,9183.78,86.5,372870,2322
'2018-06','901',' 응암1동사무소','정기','F','20대',110,6245.14,62.43,269060,1981
'2018-06','200',' 국회의원회관','정기','F','20대',43,7048.03,70.88,305540,1193
'2018-06','902',' 진관동 은빛초등학교','정기','F','20대',28,993.37,9.89,42610,343
'2018-06','903',' 은평뉴타운 아이파크','정기','F','20대',90,5799.99,61.78,266190,1356
'2018-06','904',' 은평뉴타운 푸르지오','정기','F','20대',132,13609.68,128.54,553810,1901
'2018-06','905',' 구파발역 2번출구','정기','F','20대',335,27734.6,265.06,1142530,5576
'2018-06','906',' 연신내역 5번출구150M 아래','정기','F','20대',386,31726.52,319.84,1378560,7148
'2018-06','907',' CJ 드림시티','정기','F','20대',527,62304.74,627.43,2704340,14893
'2018-06','908',' 구산역 4번출구','정기','F','20대',116,8616.03,82.62,356040,2341
'2018-06','909',' 백련산 힐스테이트 3차','정기','F','20대',77,5683.39,54.85,236600,1750
'2018-06','911',' 은평평화공원(역촌역4번출구)','정기','F','20대',153,17512.15,175.56,756650,4250
'2018-06','201',' 진미파라곤 앞','정기','F','20대',158,17532.98,185.59,799980,4610
'2018-06','912',' 응암오거리','정기','F','20대',144,16146.08,153.22,660540,3997
'2018-06','913',' 이마트 은평점','정기','F','20대',369,23340.85,229.9,991360,7008
'2018-06','914',' 새절역 2번출구','정기','F','20대',345,47775.68,459.23,1979470,10711
'2018-06','915',' 증산역 4번출구','정기','F','20대',165,17222.02,176.05,758520,4541
'2018-06','916',' 평생학습관 앞','정기','F','20대',140,7910.35,76.63,330190,2323
'2018-06','917',' 녹번역 4번출구','정기','F','20대',80,3241.83,31.78,137080,915
'2018-06','919',' 서울혁신파크','정기','F','20대',113,9210.72,97.08,418410,2381
'2018-06','921',' 신도고등학교','정기','F','20대',80,9280.95,89.95,387770,1535
'2018-06','202',' 국민일보 앞','정기','F','20대',216,27444.27,280.73,1209930,6724
'2018-06','922',' 연신내역 4번출구','정기','F','20대',130,15627.71,144.44,622340,2706
'2018-06','923',' 국민은행 연서지점','정기','F','20대',83,5756.59,55.07,237490,1699
'2018-06','924',' 메뚜기다리','정기','F','20대',45,3056.34,28.9,124530,1054
'2018-06','925',' 불광역 2번출구','정기','F','20대',60,6835.39,66.15,285220,1450
'2018-06','926',' 불광역 8번출구','정기','F','20대',171,13758.14,131.49,566550,4122
'2018-06','927',' 연신내역 3번출구 인근','정기','F','20대',82,3883.01,38.27,165000,1422
'2018-06','928',' 은평역사한옥박물관','정기','F','20대',47,3769.46,36.47,157260,1197
'2018-06','930',' 구 서부경찰서 건너편','정기','F','20대',58,4210.41,46.37,199880,1197
'2018-06','931',' 역촌파출소','정기','F','20대',234,23092.62,224.16,966510,5809
'2018-06','932',' 예일여중','정기','F','20대',105,5555.36,54.79,235900,1853
'2018-06','933',' LG서비스 역촌점','정기','F','20대',206,13886.13,136.94,590210,3765
'2018-06','587',' KEB하나은행 성수중앙지점','정기','F','20대',141,12502.84,119.8,516450,2587
'2018-06','588',' 뚝섬 유원지역','정기','F','20대',178,21731.68,223.98,965730,5984
'2018-06','1001',' 광진교 남단 사거리(디지털프라자앞)','정기','F','20대',218,19661.57,203.04,875060,4934
'2018-06','1002',' 해공공원(천호동)','정기','F','20대',137,12617.06,132.5,570800,3599
'2018-06','1003',' 해공도서관앞','정기','F','20대',91,9724.01,99.18,427470,2358
'2018-06','1004',' 삼성광나루아파트 버스정류장','정기','F','20대',124,10243.23,101.19,436290,2600
'2018-06','1006',' 롯데캐슬 115동앞','정기','F','20대',93,6392.96,63.9,275370,1756
'2018-06','1007','암사동 선사유적지','정기','F','20대',5,368.8,3.58,15460,95
'2018-06','1008',' 암사역 3번출구(국민은행앞)','정기','F','20대',354,33581.94,336.22,1449180,10129
'2018-06','1009',' 천호역4번출구(현대백화점)','정기','F','20대',478,40231.33,408.38,1760470,12051
'2018-06','1010',' 강동세무서','정기','F','20대',210,19552.13,192.69,830770,5048
'2018-06','1011',' LIGA 아파트 앞','정기','F','20대',359,38858.52,390.59,1683570,8289
'2018-06','1012',' 서울 상운차량','정기','F','20대',112,5528.66,55.77,240330,1984
'2018-06','1013',' 강동구청역 1번 출입구','정기','F','20대',145,6797.61,68.76,295930,2666
'2018-06','1014',' 강동구평생학습관앞','정기','F','20대',138,9149.58,90.24,389000,2972
'2018-06','1015',' 샛마을 근린공원','정기','F','20대',91,8623.88,83.99,361990,2176
'2018-06','103',' 망원역 2번출구 앞','정기','F','20대',332,30189.45,302.61,1304790,7974
'2018-06','204',' 국회의사당역 5번출구 옆','정기','F','20대',118,10645.65,107.68,464100,3345
'2018-06','1016',' 해뜨는 주유소옆 리엔파크 109동앞','정기','F','20대',132,11280,109.68,472900,2290
'2018-06','1017',' 맥도날드(길동)','정기','F','20대',141,14088.39,141.89,611450,2881
'2018-06','1019',' 다성이즈빌아파트(호원대 대각선 맞은편)','정기','F','20대',252,27537.77,272.1,1173140,6365
'2018-06','1020',' 강동경찰서','정기','F','20대',280,18952,205.13,884080,5176
'2018-06','1021',' 강일동 리슈빌 빌딩앞','정기','F','20대',142,11452.58,110.19,474930,3142
'2018-06','1022',' 길동 사거리(초소앞)','정기','F','20대',116,7999.7,81.31,350540,2280
'2018-06','589',' 성수역3번출구','정기','F','20대',234,15064,152.89,659170,4283
'2018-06','1101',' 개화동상사마을종점 버스정류장','정기','F','20대',4,1065.95,12.36,53280,314
'2018-06','1102',' 방화사거리 마을버스 버스정류장','정기','F','20대',122,9420,92.79,399830,2696
'2018-06','1105',' 방화근린공원','정기','F','20대',17,1732.39,16.93,72920,599
'2018-06','203',' 국회의사당역 3번출구 옆','정기','F','20대',172,20646.04,200.25,863070,4267
'2018-06','1108',' 공항시장역 1번출구','정기','F','20대',41,3789.43,30,129270,748
'2018-06','1109',' 공항시장역 4번출구','정기','F','20대',38,2962.49,29.55,127390,1086
'2018-06','1111',' 마곡엠밸리6_7단지 마곡중학교','정기','F','20대',85,8293.17,76.62,330190,2046
'2018-06','1112',' 마곡엠밸리4단지 정문','정기','F','20대',273,31154.39,311.47,1342750,7767
'2018-06','1113',' 서남환경공원 버스정류장','정기','F','20대',42,4091.18,41.79,180060,824
'2018-06','1114',' 서남물재생센터 버스정류장','정기','F','20대',41,2288.03,23.94,103190,867
'2018-06','1118',' 증미역 3번출구뒤(등촌두산위브센티움오피스텔)','정기','F','20대',297,23806.56,241.56,1041280,7915
'2018-06','1119',' 염창동 한마음아파트앞(염창동 빛나는 음악학원앞)','정기','F','20대',66,6362.76,69.49,299640,1732
'2018-06','1120',' 대림경동아파트앞','정기','F','20대',228,29692.22,300.68,1295920,7907
'2018-06','1121',' 가양레포츠센터앞','정기','F','20대',133,14621.82,144.76,623900,4880
'2018-06','205',' 산업은행 앞','정기','F','20대',87,13675.42,137.32,591960,3244
'2018-06','1122',' 황금내근린공원','정기','F','20대',208,29687.32,301.67,1300140,7690
'2018-06','1123',' 공암나루근린공원 관리사무소옆','정기','F','20대',114,18738.3,184.51,795180,4576
'2018-06','1124',' 발산역 6번출구옆(다이소앞)','정기','F','20대',303,20121.81,203.08,875530,6581
'2018-06','1126',' 우장산역 1번출구옆(우장산아이파크105동앞)','정기','F','20대',185,19737.86,199.42,859500,3538
'2018-06','1127',' 화곡역(에이스정형외과앞) 버스정류장','정기','F','20대',155,10729.11,102.84,443180,2890
'2018-06','1129',' 화곡역 1번 출구 앞','정기','F','20대',118,11581.97,119.09,513330,3050
'2018-06','1130',' 화곡본동시장 버스정류장','정기','F','20대',40,2717.73,27.9,120230,726
