번호,신고일,구정보,주소,유형,조치일
36414,2022-03-17,서초구,서울특별시 서초구 양재동 298-2,"횡단보도, 산책로 등",2022-03-17
36415,2022-03-17,성동구,서울특별시 성동구 성수동1가 685-424,보도와 차도가 구분된 도로의 차도,2022-03-17
36416,2022-03-17,광진구,서울특별시 광진구 구의동 246-20,"횡단보도, 산책로 등",2022-03-17
36417,2022-03-17,노원구,서울특별시 노원구 월계동 203-1,"버스정류장, 택시 승강장",2022-03-17
36418,2022-03-17,마포구,서울특별시 마포구 당인동 12-26,보도와 차도가 구분된 도로의 차도,2022-03-17
36419,2022-03-17,광진구,서울특별시 광진구 군자동 504,보도와 차도가 구분된 도로의 차도,2022-03-17
36420,2022-03-17,마포구,서울특별시 마포구 상수동 346-5,보도 중앙,2022-03-17
36421,2022-03-17,노원구,서울특별시 노원구 월계동 203-1,"버스정류장, 택시 승강장",2022-03-17
36422,2022-03-17,광진구,서울특별시 광진구 구의동 246-14,"점자블록, 엘리베이터 입구",2022-03-17
36423,2022-03-17,송파구,서울특별시 송파구 문정동 305-3,"점자블록, 엘리베이터 입구",2022-03-17
36424,2022-03-17,서초구,서울특별시 서초구 양재동 275-2,"버스정류장, 택시 승강장",2022-03-17
36425,2022-03-17,강서구,서울특별시 강서구 방화동 180-24,보도와 차도가 구분된 도로의 차도,2022-03-17
36426,2022-03-17,송파구,서울특별시 송파구 송파동 32-7,"횡단보도, 산책로 등",2022-03-17
36427,2022-03-17,강남구,서울특별시 강남구 역삼동 806-4,"횡단보도, 산책로 등",2022-03-17
36428,2022-03-17,강남구,서울특별시 강남구 대치동 1012-28,보도와 차도가 구분된 도로의 차도,2022-03-17
36429,2022-03-17,동작구,서울특별시 동작구 사당동 708-534,"버스정류장, 택시 승강장",2022-03-17
36430,2022-03-17,서초구,서울특별시 서초구 양재동 284-8,보도와 차도가 구분된 도로의 차도,2022-03-17
36431,2022-03-17,송파구,서울특별시 송파구 문정동 314-9,"점자블록, 엘리베이터 입구",2022-03-17
36432,2022-03-17,광진구,서울특별시 광진구 광장동 579,보도와 차도가 구분된 도로의 차도,2022-03-17
36433,2022-03-17,송파구,서울특별시 송파구 석촌동 312,"점자블록, 엘리베이터 입구",2022-03-17
36434,2022-03-17,마포구,서울특별시 마포구 동교동 203-4,"횡단보도, 산책로 등",2022-03-17
36435,2022-03-17,마포구,서울특별시 마포구 하중동 23-7,"버스정류장, 택시 승강장",2022-03-17
36436,2022-03-17,강남구,서울특별시 강남구 대치동 1012-28,보도와 차도가 구분된 도로의 차도,2022-03-17
36437,2022-03-17,강남구,서울특별시 강남구 대치동 944-24,보도와 차도가 구분된 도로의 차도,2022-03-17
36438,2022-03-17,광진구,서울특별시 광진구 자양동 216-7,지하철역 진출입로 및 주변,2022-03-17
36439,2022-03-17,광진구,서울특별시 광진구 구의동 201-8,"횡단보도, 산책로 등",2022-03-17
36440,2022-03-17,광진구,서울특별시 광진구 자양동 216-7,지하철역 진출입로 및 주변,2022-03-17
36441,2022-03-17,송파구,서울특별시 송파구 석촌동 312,"점자블록, 엘리베이터 입구",2022-03-17
36442,2022-03-17,마포구,서울특별시 마포구 구수동 75-3,보도와 차도가 구분된 도로의 차도,2022-03-17
36443,2022-03-17,마포구,서울특별시 마포구 서교동 445-1,"버스정류장, 택시 승강장",2022-03-17
36444,2022-03-17,강서구,서울특별시 강서구 방화동 868,보도와 차도가 구분된 도로의 차도,2022-03-17
36445,2022-03-17,도봉구,서울특별시 도봉구 방학동 723-25,"버스정류장, 택시 승강장",2022-03-17
36446,2022-03-17,광진구,서울특별시 광진구 구의동 243-63,"횡단보도, 산책로 등",2022-03-17
36447,2022-03-17,마포구,서울특별시 마포구 합정동 354-37,보도 중앙,2022-03-17
36448,2022-03-17,중구,서울특별시 중구 장충동1가 117-1,지하철역 진출입로 및 주변,2022-03-17
36449,2022-03-17,강남구,서울특별시 강남구 대치동 995,보도와 차도가 구분된 도로의 차도,2022-03-17
36450,2022-03-17,중구,서울특별시 중구 장충동1가 117-1,지하철역 진출입로 및 주변,2022-03-17
36451,2022-03-17,영등포구,서울특별시 영등포구 대림동 774-2,보도와 차도가 구분된 도로의 차도,2022-03-17
36452,2022-03-17,광진구,서울특별시 광진구 구의동 246-3,지하철역 진출입로 및 주변,2022-03-17
36453,2022-03-17,송파구,서울특별시 송파구 송파동 168-1,"점자블록, 엘리베이터 입구",2022-03-17
36454,2022-03-17,강남구,서울특별시 강남구 대치동 995,기타,2022-03-17
36455,2022-03-17,송파구,서울특별시 송파구 석촌동 318,"점자블록, 엘리베이터 입구",2022-03-17
36456,2022-03-17,마포구,서울특별시 마포구 현석동 222-1,보도와 차도가 구분된 도로의 차도,2022-03-17
36457,2022-03-17,광진구,서울특별시 광진구 구의동 546-4,지하철역 진출입로 및 주변,2022-03-17
36458,2022-03-17,성북구,서울특별시 성북구 종암동 53-47,보도와 차도가 구분된 도로의 차도,2022-03-17
36459,2022-03-17,송파구,서울특별시 송파구 가락동 159-4,"횡단보도, 산책로 등",2022-03-17
36460,2022-03-17,광진구,서울특별시 광진구 자양동 710,보도와 차도가 구분된 도로의 차도,2022-03-17
36461,2022-03-17,관악구,서울특별시 관악구 봉천동 196-226,보도와 차도가 구분된 도로의 차도,2022-03-17
36462,2022-03-17,강서구,서울특별시 강서구 공항동 60-218,보도와 차도가 구분된 도로의 차도,2022-03-17
36463,2022-03-17,마포구,서울특별시 마포구 현석동 116-2,"횡단보도, 산책로 등",2022-03-17
36464,2022-03-17,광진구,서울특별시 광진구 자양동 710,보도와 차도가 구분된 도로의 차도,2022-03-17
36465,2022-03-17,광진구,서울특별시 광진구 광장동 484,"횡단보도, 산책로 등",2022-03-17
36466,2022-03-17,광진구,서울특별시 광진구 중곡동 277-6,"횡단보도, 산책로 등",2022-03-17
36467,2022-03-17,영등포구,서울특별시 영등포구 대림동 736,보도와 차도가 구분된 도로의 차도,2022-03-17
36468,2022-03-17,마포구,서울특별시 마포구 공덕동 435-6,보도 중앙,2022-03-17
36469,2022-03-17,도봉구,서울특별시 도봉구 방학동 715-12,보도와 차도가 구분된 도로의 차도,2022-03-17
36470,2022-03-17,강서구,서울특별시 강서구 마곡동 799-4,"버스정류장, 택시 승강장",2022-03-17
36471,2022-03-17,마포구,서울특별시 마포구 노고산동 106-7,보도 중앙,2022-03-17
36472,2022-03-17,동작구,서울특별시 동작구 사당동 175-26,보도와 차도가 구분된 도로의 차도,2022-03-17
36473,2022-03-17,동작구,서울특별시 동작구 흑석동 216-82,"버스정류장, 택시 승강장",2022-03-17
36474,2022-03-17,서초구,서울특별시 서초구 염곡동 300-10,기타,2022-03-17
36475,2022-03-17,광진구,서울특별시 광진구 화양동 48-10,"버스정류장, 택시 승강장",2022-03-17
36476,2022-03-17,동작구,서울특별시 동작구 사당동 708-820,"버스정류장, 택시 승강장",2022-03-17
36477,2022-03-17,서초구,서울특별시 서초구 염곡동 300-10,기타,2022-03-17
36478,2022-03-17,강서구,서울특별시 강서구 마곡동 801-2,"버스정류장, 택시 승강장",2022-03-17
36479,2022-03-17,마포구,서울특별시 마포구 노고산동 106-2,보도 중앙,2022-03-17
36480,2022-03-17,광진구,서울특별시 광진구 화양동 48-10,"버스정류장, 택시 승강장",2022-03-17
36481,2022-03-17,구로구,서울특별시 구로구 고척동 307,보도와 차도가 구분된 도로의 차도,2022-03-17
36482,2022-03-17,중구,서울특별시 중구 황학동 1240,기타,2022-03-17
36483,2022-03-17,관악구,서울특별시 관악구 봉천동 1718,"버스정류장, 택시 승강장",2022-03-17
36484,2022-03-17,강서구,서울특별시 강서구 마곡동 808-2,"점자블록, 엘리베이터 입구",2022-03-17
36485,2022-03-17,마포구,서울특별시 마포구 노고산동 106-1,보도 중앙,2022-03-17
36486,2022-03-17,광진구,서울특별시 광진구 광장동 550-11,보도와 차도가 구분된 도로의 차도,2022-03-17
36487,2022-03-17,광진구,서울특별시 광진구 광장동 550-11,보도와 차도가 구분된 도로의 차도,2022-03-17
36488,2022-03-17,광진구,서울특별시 광진구 광장동 550-11,보도와 차도가 구분된 도로의 차도,2022-03-17
36489,2022-03-17,광진구,서울특별시 광진구 군자동 355-9,"횡단보도, 산책로 등",2022-03-17
36490,2022-03-17,강서구,서울특별시 강서구 등촌동 678-14,"횡단보도, 산책로 등",2022-03-17
36491,2022-03-17,관악구,서울특별시 관악구 봉천동 738-55,"횡단보도, 산책로 등",2022-03-17
36492,2022-03-17,마포구,서울특별시 마포구 노고산동 31-123,보도 중앙,2022-03-17
36493,2022-03-17,중구,서울특별시 중구 신당동 220-37,기타,2022-03-17
36494,2022-03-17,동작구,서울특별시 동작구 사당동 708-1025,보도와 차도가 구분된 도로의 차도,2022-03-17
36495,2022-03-17,관악구,서울특별시 관악구 봉천동 1712-13,보도와 차도가 구분된 도로의 차도,2022-03-17
36496,2022-03-17,광진구,서울특별시 광진구 구의동 66-92,"횡단보도, 산책로 등",2022-03-17
36497,2022-03-17,영등포구,서울특별시 영등포구 신길동 1192,보도와 차도가 구분된 도로의 차도,2022-03-17
36498,2022-03-17,중구,서울특별시 중구 을지로6가 18-230,기타,2022-03-17
36499,2022-03-17,동대문구,서울특별시 동대문구 회기동 60-1,보도와 차도가 구분된 도로의 차도,2022-03-17
36500,2022-03-17,관악구,서울특별시 관악구 봉천동 1712-12,보도와 차도가 구분된 도로의 차도,2022-03-17
36501,2022-03-17,구로구,서울특별시 구로구 구로동 496-18,보도와 차도가 구분된 도로의 차도,2022-03-17
36502,2022-03-17,동대문구,서울특별시 동대문구 회기동 105-16,보도와 차도가 구분된 도로의 차도,2022-03-17
36503,2022-03-17,마포구,서울특별시 마포구 노고산동 106-1,보도 중앙,2022-03-17
36504,2022-03-17,마포구,서울특별시 마포구 노고산동 57-5,보도 중앙,2022-03-17
36505,2022-03-17,동대문구,서울특별시 동대문구 회기동 105-16,보도와 차도가 구분된 도로의 차도,2022-03-17
36506,2022-03-17,노원구,서울특별시 노원구 공릉동 616-4,"버스정류장, 택시 승강장",2022-03-17
36507,2022-03-17,광진구,서울특별시 광진구 자양동 16-35,보도와 차도가 구분된 도로의 차도,2022-03-17
36508,2022-03-17,중구,서울특별시 중구 을지로6가 18-11,기타,2022-03-17
36509,2022-03-17,노원구,서울특별시 노원구 공릉동 617-2,"버스정류장, 택시 승강장",2022-03-17
36510,2022-03-17,관악구,서울특별시 관악구 봉천동 1717,"횡단보도, 산책로 등",2022-03-17
36511,2022-03-17,노원구,서울특별시 노원구 공릉동 616-4,"횡단보도, 산책로 등",2022-03-17
36512,2022-03-17,서초구,서울특별시 서초구 방배동 912-14,"횡단보도, 산책로 등",2022-03-17
36513,2022-03-17,마포구,서울특별시 마포구 아현동 282-1,보도 중앙,2022-03-17
36514,2022-03-17,관악구,서울특별시 관악구 봉천동 1717,"버스정류장, 택시 승강장",2022-03-17
36515,2022-03-17,동작구,서울특별시 동작구 신대방동 395-61,보도와 차도가 구분된 도로의 차도,2022-03-17
36516,2022-03-17,은평구,서울특별시 은평구 진관동 산110-28,"횡단보도, 산책로 등",2022-03-17
36517,2022-03-17,노원구,서울특별시 노원구 공릉동 616-4,"횡단보도, 산책로 등",2022-03-17
36518,2022-03-17,노원구,서울특별시 노원구 공릉동 616-4,"횡단보도, 산책로 등",2022-03-17
36519,2022-03-17,서초구,서울특별시 서초구 방배동 477-6,"버스정류장, 택시 승강장",2022-03-17
36520,2022-03-17,강북구,서울특별시 강북구 번동 90,"횡단보도, 산책로 등",2022-03-17
36521,2022-03-17,마포구,서울특별시 마포구 아현동 774,보도 중앙,2022-03-17
36522,2022-03-17,서초구,서울특별시 서초구 방배동 477-6,"버스정류장, 택시 승강장",2022-03-17
36523,2022-03-17,관악구,서울특별시 관악구 봉천동 1728-3,보도와 차도가 구분된 도로의 차도,2022-03-17
36524,2022-03-17,양천구,서울특별시 양천구 신월동 824,보도와 차도가 구분된 도로의 차도,2022-03-17
36525,2022-03-17,마포구,서울특별시 마포구 공덕동 388-7,보도 중앙,2022-03-17
36526,2022-03-17,관악구,서울특별시 관악구 봉천동 100-358,보도 중앙,2022-03-17
36527,2022-03-17,서초구,서울특별시 서초구 방배동 493-3,"횡단보도, 산책로 등",2022-03-17
36528,2022-03-17,중구,서울특별시 중구 충무로1가 26-1,"점자블록, 엘리베이터 입구",2022-03-17
36529,2022-03-17,마포구,서울특별시 마포구 염리동 164-14,보도 중앙,2022-03-17
36530,2022-03-17,은평구,서울특별시 은평구 진관동 81-2,"횡단보도, 산책로 등",2022-03-17
36531,2022-03-17,강북구,서울특별시 강북구 미아동 233,보도와 차도가 구분된 도로의 차도,2022-03-17
36532,2022-03-17,용산구,서울특별시 용산구 신창동 58-3,보도와 차도가 구분된 도로의 차도,2022-03-17
36533,2022-03-17,서초구,서울특별시 서초구 방배동 950-1,"횡단보도, 산책로 등",2022-03-17
36534,2022-03-17,구로구,서울특별시 구로구 구로동 197-5,보도와 차도가 구분된 도로의 차도,2022-03-17
36535,2022-03-17,서초구,서울특별시 서초구 방배동 950-1,"횡단보도, 산책로 등",2022-03-17
36536,2022-03-17,구로구,서울특별시 구로구 구로동 197-5,보도와 차도가 구분된 도로의 차도,2022-03-17
36537,2022-03-17,관악구,서울특별시 관악구 봉천동 1693-22,"횡단보도, 산책로 등",2022-03-17
36538,2022-03-17,중구,서울특별시 중구 태평로1가 84,"버스정류장, 택시 승강장",2022-03-17
36539,2022-03-17,구로구,서울특별시 구로구 구로동 212-30,"버스정류장, 택시 승강장",2022-03-17
36540,2022-03-17,용산구,서울특별시 용산구 효창동 255,보도와 차도가 구분된 도로의 차도,2022-03-17
36541,2022-03-17,마포구,서울특별시 마포구 도화동 553,보도 중앙,2022-03-17
36542,2022-03-17,마포구,서울특별시 마포구 공덕동 237-9,"횡단보도, 산책로 등",2022-03-17
36543,2022-03-17,관악구,서울특별시 관악구 봉천동 1693-14,"횡단보도, 산책로 등",2022-03-17
36544,2022-03-17,서초구,서울특별시 서초구 방배동 898-14,지하철역 진출입로 및 주변,2022-03-17
36545,2022-03-17,중구,서울특별시 중구 중림동 731-1,지하철역 진출입로 및 주변,2022-03-17
36546,2022-03-17,마포구,서울특별시 마포구 도화동 16-11,"횡단보도, 산책로 등",2022-03-17
36547,2022-03-17,서초구,서울특별시 서초구 서초동 1575-2,보도와 차도가 구분된 도로의 차도,2022-03-17
36548,2022-03-17,마포구,서울특별시 마포구 합정동 196-3,보도 중앙,2022-03-17
36549,2022-03-17,서대문구,서울특별시 서대문구 북가좌동 352-1,보도와 차도가 구분된 도로의 차도,2022-03-17
36550,2022-03-17,중랑구,서울특별시 중랑구 묵동 191-2,보도와 차도가 구분된 도로의 차도,2022-03-17
36551,2022-03-17,광진구,서울특별시 광진구 구의동 245-24,"횡단보도, 산책로 등",2022-03-17
36552,2022-03-17,서대문구,서울특별시 서대문구 북가좌동 335-17,"버스정류장, 택시 승강장",2022-03-17
36553,2022-03-17,용산구,서울특별시 용산구 효창동 165-1,보도 중앙,2022-03-17
36554,2022-03-17,마포구,서울특별시 마포구 서교동 349,보도와 차도가 구분된 도로의 차도,2022-03-17
36555,2022-03-17,중랑구,서울특별시 중랑구 상봉동 499,"횡단보도, 산책로 등",2022-03-17
36556,2022-03-17,용산구,서울특별시 용산구 효창동 5-713,보도 중앙,2022-03-17
36557,2022-03-17,중구,서울특별시 중구 필동1가 22-1,"버스정류장, 택시 승강장",2022-03-17
36558,2022-03-17,서대문구,서울특별시 서대문구 남가좌동 384,"버스정류장, 택시 승강장",2022-03-17
36559,2022-03-17,용산구,서울특별시 용산구 용문동 5-179,보도 중앙,2022-03-17
36560,2022-03-17,마포구,서울특별시 마포구 동교동 155-6,보도와 차도가 구분된 도로의 차도,2022-03-17
36561,2022-03-17,광진구,서울특별시 광진구 자양동 8-4,"버스정류장, 택시 승강장",2022-03-17
36562,2022-03-17,광진구,서울특별시 광진구 광장동 535-1,"버스정류장, 택시 승강장",2022-03-17
36563,2022-03-17,중구,서울특별시 중구 장충동2가 200-89,"버스정류장, 택시 승강장",2022-03-17
36564,2022-03-17,구로구,서울특별시 구로구 구로동 122-18,보도와 차도가 구분된 도로의 차도,2022-03-17
36565,2022-03-17,중랑구,서울특별시 중랑구 상봉동 128-79,"점자블록, 엘리베이터 입구",2022-03-17
36566,2022-03-17,양천구,서울특별시 양천구 신월동 809,"점자블록, 엘리베이터 입구",2022-03-17
36567,2022-03-17,광진구,서울특별시 광진구 자양동 731,"횡단보도, 산책로 등",2022-03-17
36568,2022-03-17,서대문구,서울특별시 서대문구 홍은동 430,"횡단보도, 산책로 등",2022-03-17
36569,2022-03-17,강서구,서울특별시 강서구 등촌동 131,"버스정류장, 택시 승강장",2022-03-17
36570,2022-03-17,중구,서울특별시 중구 광희동1가 186-5,"버스정류장, 택시 승강장",2022-03-17
36571,2022-03-17,강서구,서울특별시 강서구 등촌동 131,"버스정류장, 택시 승강장",2022-03-17
36572,2022-03-17,광진구,서울특별시 광진구 화양동 39-5,"버스정류장, 택시 승강장",2022-03-17
36573,2022-03-17,강서구,서울특별시 강서구 등촌동 131,"버스정류장, 택시 승강장",2022-03-17
36574,2022-03-17,강서구,서울특별시 강서구 등촌동 131,"버스정류장, 택시 승강장",2022-03-17
36575,2022-03-17,광진구,서울특별시 광진구 화양동 111-205,보도와 차도가 구분된 도로의 차도,2022-03-17
36576,2022-03-17,광진구,서울특별시 광진구 구의동 203-27,"횡단보도, 산책로 등",2022-03-17
36577,2022-03-17,양천구,서울특별시 양천구 신월동 977,"횡단보도, 산책로 등",2022-03-17
36578,2022-03-17,양천구,서울특별시 양천구 신월동 977,"횡단보도, 산책로 등",2022-03-17
36579,2022-03-17,양천구,서울특별시 양천구 신월동 977,"횡단보도, 산책로 등",2022-03-17
36580,2022-03-17,강서구,서울특별시 강서구 화곡동 1114,"버스정류장, 택시 승강장",2022-03-17
36581,2022-03-17,마포구,서울특별시 마포구 노고산동 57-51,"점자블록, 엘리베이터 입구",2022-03-17
36582,2022-03-17,강서구,서울특별시 강서구 화곡동 1114,"버스정류장, 택시 승강장",2022-03-17
36583,2022-03-17,노원구,서울특별시 노원구 월계동 295-4,"횡단보도, 산책로 등",2022-03-17
36584,2022-03-17,영등포구,서울특별시 영등포구 당산동3가 397-1,보도와 차도가 구분된 도로의 차도,2022-03-17
36585,2022-03-17,광진구,서울특별시 광진구 자양동 680-67,"횡단보도, 산책로 등",2022-03-17
36586,2022-03-17,노원구,서울특별시 노원구 상계동 729,지하철역 진출입로 및 주변,2022-03-17
36587,2022-03-17,강서구,서울특별시 강서구 화곡동 998-1,"횡단보도, 산책로 등",2022-03-17
36588,2022-03-17,강서구,서울특별시 강서구 화곡동 998-5,"횡단보도, 산책로 등",2022-03-17
36589,2022-03-17,영등포구,서울특별시 영등포구 양평동2가 33-85,"점자블록, 엘리베이터 입구",2022-03-17
36590,2022-03-17,서초구,서울특별시 서초구 양재동 316-7,지하철역 진출입로 및 주변,2022-03-17
36591,2022-03-17,광진구,서울특별시 광진구 자양동 553-241,보도와 차도가 구분된 도로의 차도,2022-03-17
36592,2022-03-17,용산구,서울특별시 용산구 한강로3가 16-49,보도 중앙,2022-03-17
36593,2022-03-17,양천구,서울특별시 양천구 신정동 1234,"횡단보도, 산책로 등",2022-03-17
36594,2022-03-17,강북구,서울특별시 강북구 수유동 45-25,"버스정류장, 택시 승강장",2022-03-17
36595,2022-03-17,마포구,서울특별시 마포구 공덕동 383-3,보도와 차도가 구분된 도로의 차도,2022-03-17
36596,2022-03-17,양천구,서울특별시 양천구 신정동 1232,"점자블록, 엘리베이터 입구",2022-03-17
36597,2022-03-17,관악구,서울특별시 관악구 봉천동 1693-62,"버스정류장, 택시 승강장",2022-03-17
36598,2022-03-17,용산구,서울특별시 용산구 한남동 736-1,보도 중앙,2022-03-17
36599,2022-03-17,마포구,서울특별시 마포구 공덕동 462,"횡단보도, 산책로 등",2022-03-17
36600,2022-03-17,용산구,서울특별시 용산구 한남동 738-29,보도 중앙,2022-03-17
36601,2022-03-17,광진구,서울특별시 광진구 군자동 102-16,보도와 차도가 구분된 도로의 차도,2022-03-17
36602,2022-03-17,강북구,서울특별시 강북구 미아동 258-438,"버스정류장, 택시 승강장",2022-03-17
36603,2022-03-17,용산구,서울특별시 용산구 한남동 738-29,보도 중앙,2022-03-17
36604,2022-03-17,광진구,서울특별시 광진구 군자동 102-16,보도와 차도가 구분된 도로의 차도,2022-03-17
36605,2022-03-17,영등포구,서울특별시 영등포구 여의도동 4,보도와 차도가 구분된 도로의 차도,2022-03-17
36606,2022-03-17,관악구,서울특별시 관악구 봉천동 979-7,지하철역 진출입로 및 주변,2022-03-17
36607,2022-03-17,중랑구,서울특별시 중랑구 중화동 450-5,보도와 차도가 구분된 도로의 차도,2022-03-17
36608,2022-03-17,구로구,서울특별시 구로구 구로동 1119,"점자블록, 엘리베이터 입구",2022-03-17
36609,2022-03-17,강서구,서울특별시 강서구 내발산동 727-6,보도와 차도가 구분된 도로의 차도,2022-03-17
36610,2022-03-17,용산구,서울특별시 용산구 한남동 644-23,보도 중앙,2022-03-17
36611,2022-03-17,구로구,서울특별시 구로구 구로동 1124-42,"횡단보도, 산책로 등",2022-03-17
36612,2022-03-17,관악구,서울특별시 관악구 신림동 1641-1,지하철역 진출입로 및 주변,2022-03-17
36613,2022-03-17,노원구,서울특별시 노원구 상계동 1118-9,"횡단보도, 산책로 등",2022-03-17
36614,2022-03-17,구로구,서울특별시 구로구 구로동 1124-42,"횡단보도, 산책로 등",2022-03-17
36615,2022-03-17,광진구,서울특별시 광진구 구의동 243-81,"점자블록, 엘리베이터 입구",2022-03-17
36616,2022-03-17,광진구,서울특별시 광진구 구의동 246-100,지하철역 진출입로 및 주변,2022-03-17
36617,2022-03-17,용산구,서울특별시 용산구 동빙고동 1-12,보도 중앙,2022-03-17
36618,2022-03-17,마포구,서울특별시 마포구 서교동 415,보도와 차도가 구분된 도로의 차도,2022-03-17
36619,2022-03-17,구로구,서울특별시 구로구 구로동 197-17,보도와 차도가 구분된 도로의 차도,2022-03-17
36620,2022-03-17,마포구,서울특별시 마포구 서교동 404-6,보도와 차도가 구분된 도로의 차도,2022-03-17
36621,2022-03-17,서대문구,서울특별시 서대문구 대신동 5,"점자블록, 엘리베이터 입구",2022-03-17
36622,2022-03-17,성북구,서울특별시 성북구 성북동1가 75-1,"점자블록, 엘리베이터 입구",2022-03-17
36623,2022-03-17,영등포구,서울특별시 영등포구 여의도동 30-2,"횡단보도, 산책로 등",2022-03-17
36624,2022-03-17,마포구,서울특별시 마포구 동교동 192-4,"횡단보도, 산책로 등",2022-03-17
36625,2022-03-17,강북구,서울특별시 강북구 번동 386-16,"버스정류장, 택시 승강장",2022-03-17
36626,2022-03-17,광진구,서울특별시 광진구 구의동 252-20,"버스정류장, 택시 승강장",2022-03-17
36627,2022-03-17,성북구,서울특별시 성북구 동선동3가 221-1,보도와 차도가 구분된 도로의 차도,2022-03-17
36628,2022-03-17,광진구,서울특별시 광진구 자양동 777-1,"버스정류장, 택시 승강장",2022-03-17
36629,2022-03-17,마포구,서울특별시 마포구 연남동 228-60,보도와 차도가 구분된 도로의 차도,2022-03-17
36630,2022-03-17,구로구,서울특별시 구로구 구로동 63,"점자블록, 엘리베이터 입구",2022-03-17
36631,2022-03-17,동작구,서울특별시 동작구 노량진동 329,"점자블록, 엘리베이터 입구",2022-03-17
36632,2022-03-17,서대문구,서울특별시 서대문구 대현동 146,"횡단보도, 산책로 등",2022-03-17
36633,2022-03-17,도봉구,서울특별시 도봉구 방학동 726-191,보도와 차도가 구분된 도로의 차도,2022-03-17
36634,2022-03-17,광진구,서울특별시 광진구 군자동 477-17,"버스정류장, 택시 승강장",2022-03-17
36635,2022-03-17,도봉구,서울특별시 도봉구 방학동 718-3,보도와 차도가 구분된 도로의 차도,2022-03-17
36636,2022-03-17,구로구,서울특별시 구로구 구로동 64-1,보도와 차도가 구분된 도로의 차도,2022-03-17
36637,2022-03-17,은평구,서울특별시 은평구 역촌동 85-42,"횡단보도, 산책로 등",2022-03-17
36638,2022-03-17,성동구,서울특별시 성동구 성수동2가 289-30,"버스정류장, 택시 승강장",2022-03-17
36639,2022-03-17,서대문구,서울특별시 서대문구 대현동 110-20,"점자블록, 엘리베이터 입구",2022-03-17
36640,2022-03-17,동작구,서울특별시 동작구 사당동 산25-33,보도와 차도가 구분된 도로의 차도,2022-03-17
36641,2022-03-17,광진구,서울특별시 광진구 중곡동 649-8,"횡단보도, 산책로 등",2022-03-17
36642,2022-03-17,도봉구,서울특별시 도봉구 방학동 716-1,"횡단보도, 산책로 등",2022-03-17
36643,2022-03-17,마포구,서울특별시 마포구 서교동 473-27,보도와 차도가 구분된 도로의 차도,2022-03-17
36644,2022-03-17,광진구,서울특별시 광진구 중곡동 265-17,"횡단보도, 산책로 등",2022-03-17
36645,2022-03-17,성동구,서울특별시 성동구 성수동2가 839,보도와 차도가 구분된 도로의 차도,2022-03-17
36646,2022-03-17,종로구,서울특별시 종로구 당주동 128-12,"횡단보도, 산책로 등",2022-03-17
36647,2022-03-17,관악구,서울특별시 관악구 봉천동 1693-5,보도와 차도가 구분된 도로의 차도,2022-03-17
36648,2022-03-17,광진구,서울특별시 광진구 군자동 499,"버스정류장, 택시 승강장",2022-03-17
36649,2022-03-17,서대문구,서울특별시 서대문구 창천동 18-54,보도와 차도가 구분된 도로의 차도,2022-03-17
36650,2022-03-17,광진구,서울특별시 광진구 자양동 227-336,"버스정류장, 택시 승강장",2022-03-17
36651,2022-03-17,성동구,서울특별시 성동구 성수동2가 840,"횡단보도, 산책로 등",2022-03-17
36652,2022-03-17,성북구,서울특별시 성북구 장위동 280-5,보도와 차도가 구분된 도로의 차도,2022-03-17
36653,2022-03-17,서대문구,서울특별시 서대문구 대신동 52-12,"점자블록, 엘리베이터 입구",2022-03-17
36654,2022-03-17,동작구,서울특별시 동작구 상도동 17-1,"횡단보도, 산책로 등",2022-03-17
36655,2022-03-17,마포구,서울특별시 마포구 서교동 344-11,보도 중앙,2022-03-17
36656,2022-03-17,광진구,서울특별시 광진구 자양동 600-32,보도와 차도가 구분된 도로의 차도,2022-03-17
36657,2022-03-17,관악구,서울특별시 관악구 남현동 1061-39,"버스정류장, 택시 승강장",2022-03-17
36658,2022-03-17,광진구,서울특별시 광진구 구의동 213-16,"버스정류장, 택시 승강장",2022-03-17
36659,2022-03-17,마포구,서울특별시 마포구 서교동 349,보도 중앙,2022-03-17
36660,2022-03-17,성동구,서울특별시 성동구 성수동1가 72-115,"점자블록, 엘리베이터 입구",2022-03-17
36661,2022-03-17,광진구,서울특별시 광진구 자양동 591,"횡단보도, 산책로 등",2022-03-17
36662,2022-03-17,광진구,서울특별시 광진구 구의동 200-10,"횡단보도, 산책로 등",2022-03-17
36663,2022-03-17,마포구,서울특별시 마포구 서교동 343-11,보도 중앙,2022-03-17
36664,2022-03-17,종로구,서울특별시 종로구 경운동 88,"버스정류장, 택시 승강장",2022-03-17
36665,2022-03-17,성동구,서울특별시 성동구 성수동1가 694-3,"횡단보도, 산책로 등",2022-03-17
36666,2022-03-17,마포구,서울특별시 마포구 서교동 406,보도 중앙,2022-03-17
36667,2022-03-17,광진구,서울특별시 광진구 자양동 227-342,"버스정류장, 택시 승강장",2022-03-17
36668,2022-03-17,마포구,서울특별시 마포구 서교동 406,보도 중앙,2022-03-17
36669,2022-03-17,서초구,서울특별시 서초구 서초동 1444-7,보도와 차도가 구분된 도로의 차도,2022-03-17
36670,2022-03-17,마포구,서울특별시 마포구 서교동 406,보도 중앙,2022-03-17
36671,2022-03-17,서초구,서울특별시 서초구 서초동 1745-8,보도와 차도가 구분된 도로의 차도,2022-03-17
