대여일자,대여소번호,대여소명,대여구분코드,성별,연령대코드,이용건수,운동량,탄소량,이용거리(M),이용시간(본)
"2021-09","00106","106. 합정역 7번출구 앞","단체","F","AGE_004","14","1437.25","13.36","57619.65","915"
"2021-09","00106","106. 합정역 7번출구 앞","단체","F","AGE_008","7","918.40","8.48","36550.98","300"
"2021-09","00106","106. 합정역 7번출구 앞","단체","M","AGE_002","4","260.56","2.43","10443.99","173"
"2021-09","00106","106. 합정역 7번출구 앞","단체","M","AGE_003","2","553.28","4.05","17464.62","157"
"2021-09","00106","106. 합정역 7번출구 앞","단체","M","AGE_004","4","436.12","3.28","14119.46","155"
"2021-09","00106","106. 합정역 7번출구 앞","단체","M","AGE_005","1","243.54","1.90","8200.00","66"
"2021-09","00106","106. 합정역 7번출구 앞","단체","M","AGE_008","7","448.01","4.03","17405.26","270"
"2021-09","00106","106. 합정역 7번출구 앞","일일(비회원)",\N,"AGE_001","3","193.31","1.75","7510.00","178"
"2021-09","00106","106. 합정역 7번출구 앞","일일(비회원)",\N,"AGE_003","2","117.34","1.06","4558.42","32"
"2021-09","00106","106. 합정역 7번출구 앞","일일(비회원)",\N,"AGE_008","135","19718.32","177.73","766056.64","9486"
"2021-09","00106","106. 합정역 7번출구 앞","일일(비회원)","F","AGE_008","8","1386.32","12.49","53858.22","457"
"2021-09","00106","106. 합정역 7번출구 앞","일일(비회원)","M","AGE_008","1","81.60","0.74","3170.00","24"
"2021-09","00106","106. 합정역 7번출구 앞","일일(회원)",\N,"AGE_001","18","2494.80","22.93","98821.22","1000"
"2021-09","00106","106. 합정역 7번출구 앞","일일(회원)",\N,"AGE_002","527","61584.66","591.14","2547919.10","26793"
"2021-09","00106","106. 합정역 7번출구 앞","일일(회원)",\N,"AGE_003","126","18295.49","162.35","699848.98","6826"
"2021-09","00106","106. 합정역 7번출구 앞","일일(회원)",\N,"AGE_004","17","2313.26","20.28","87443.87","1048"
"2021-09","00106","106. 합정역 7번출구 앞","일일(회원)",\N,"AGE_005","9","1428.11","15.33","66046.52","526"
"2021-09","00106","106. 합정역 7번출구 앞","일일(회원)",\N,"AGE_006","6","347.01","3.19","13794.19","184"
"2021-09","00106","106. 합정역 7번출구 앞","일일(회원)",\N,"AGE_008","13","1566.46","14.84","63932.47","818"
"2021-09","00106","106. 합정역 7번출구 앞","일일(회원)","","AGE_001","1","84.89","0.87","3760.93","92"
"2021-09","00106","106. 합정역 7번출구 앞","일일(회원)","","AGE_002","51","6146.90","57.36","247139.28","2376"
"2021-09","00106","106. 합정역 7번출구 앞","일일(회원)","","AGE_003","20","1678.71","13.99","60224.63","1051"
"2021-09","00106","106. 합정역 7번출구 앞","일일(회원)","","AGE_004","4","250.28","2.25","9723.32","226"
"2021-09","00106","106. 합정역 7번출구 앞","일일(회원)","F","AGE_001","14","1410.98","14.81","63837.42","942"
"2021-09","00106","106. 합정역 7번출구 앞","일일(회원)","F","AGE_002","409","41420.15","413.03","1780048.13","21146"
"2021-09","00106","106. 합정역 7번출구 앞","일일(회원)","F","AGE_003","128","12317.35","128.10","552111.63","6965"
"2021-09","00106","106. 합정역 7번출구 앞","일일(회원)","F","AGE_004","25","3199.94","31.18","134402.32","2002"
"2021-09","00106","106. 합정역 7번출구 앞","일일(회원)","F","AGE_005","9","696.97","7.41","31955.54","580"
"2021-09","00106","106. 합정역 7번출구 앞","일일(회원)","F","AGE_006","1","43.98","0.52","2221.33","49"
"2021-09","00106","106. 합정역 7번출구 앞","일일(회원)","F","AGE_008","83","11336.58","110.67","477264.81","4592"
"2021-09","00106","106. 합정역 7번출구 앞","일일(회원)","M","AGE_001","32","4693.25","40.98","176724.13","2098"
"2021-09","00106","106. 합정역 7번출구 앞","일일(회원)","M","AGE_002","318","43876.39","368.69","1589330.33","16538"
"2021-09","00106","106. 합정역 7번출구 앞","일일(회원)","M","AGE_003","141","20190.49","159.62","688101.07","6785"
"2021-09","00106","106. 합정역 7번출구 앞","일일(회원)","M","AGE_004","21","3737.63","33.80","145632.68","1221"
"2021-09","00106","106. 합정역 7번출구 앞","일일(회원)","M","AGE_005","10","1740.34","15.10","65097.60","561"
"2021-09","00106","106. 합정역 7번출구 앞","일일(회원)","M","AGE_006","4","198.40","1.77","7639.85","109"
"2021-09","00106","106. 합정역 7번출구 앞","일일(회원)","M","AGE_007","1","0.00","0.00","0.00","39"
"2021-09","00106","106. 합정역 7번출구 앞","일일(회원)","M","AGE_008","77","8252.55","70.29","303102.75","3677"
"2021-09","00106","106. 합정역 7번출구 앞","정기",\N,"AGE_001","24","2090.01","18.71","80661.11","888"
"2021-09","00106","106. 합정역 7번출구 앞","정기",\N,"AGE_002","484","41915.13","398.58","1718164.49","17793"
"2021-09","00106","106. 합정역 7번출구 앞","정기",\N,"AGE_003","260","24364.38","209.32","902167.60","9467"
"2021-09","00106","106. 합정역 7번출구 앞","정기",\N,"AGE_004","78","9138.64","75.34","324655.10","3511"
"2021-09","00106","106. 합정역 7번출구 앞","정기",\N,"AGE_005","56","4134.11","31.90","137636.20","1574"
"2021-09","00106","106. 합정역 7번출구 앞","정기",\N,"AGE_006","18","2264.34","20.00","86305.59","528"
"2021-09","00106","106. 합정역 7번출구 앞","정기",\N,"AGE_007","1","177.75","1.60","6905.55","125"
"2021-09","00106","106. 합정역 7번출구 앞","정기",\N,"AGE_008","15","1084.89","10.00","43055.49","522"
"2021-09","00106","106. 합정역 7번출구 앞","정기","","AGE_001","1","0.00","0.00","0.00","55"
"2021-09","00106","106. 합정역 7번출구 앞","정기","","AGE_002","71","4015.19","37.28","160672.12","2369"
"2021-09","00106","106. 합정역 7번출구 앞","정기","","AGE_003","26","2848.84","26.05","112278.21","1059"
"2021-09","00106","106. 합정역 7번출구 앞","정기","","AGE_004","25","2962.06","24.22","104443.18","863"
"2021-09","00106","106. 합정역 7번출구 앞","정기","","AGE_005","5","377.60","3.01","13008.79","134"
"2021-09","00106","106. 합정역 7번출구 앞","정기","F","AGE_001","14","716.96","7.22","31184.50","551"
"2021-09","00106","106. 합정역 7번출구 앞","정기","F","AGE_002","378","33215.90","325.67","1403908.89","13891"
"2021-09","00106","106. 합정역 7번출구 앞","정기","F","AGE_003","281","21662.50","215.92","930796.57","10471"
"2021-09","00106","106. 합정역 7번출구 앞","정기","F","AGE_004","52","4729.11","47.24","203585.79","2265"
"2021-09","00106","106. 합정역 7번출구 앞","정기","F","AGE_005","45","5315.04","51.20","220645.37","2049"
"2021-09","00106","106. 합정역 7번출구 앞","정기","F","AGE_006","7","1824.79","20.34","87644.99","665"
"2021-09","00106","106. 합정역 7번출구 앞","정기","F","AGE_007","6","266.37","2.43","10466.69","114"
"2021-09","00106","106. 합정역 7번출구 앞","정기","F","AGE_008","136","12255.81","116.36","501575.70","4568"
"2021-09","00106","106. 합정역 7번출구 앞","정기","M","AGE_001","29","1434.45","11.69","50315.28","509"
"2021-09","00106","106. 합정역 7번출구 앞","정기","M","AGE_002","349","33234.53","275.15","1186280.42","11846"
"2021-09","00106","106. 합정역 7번출구 앞","정기","M","AGE_003","280","29854.88","242.44","1044872.89","10187"
"2021-09","00106","106. 합정역 7번출구 앞","정기","M","AGE_004","91","8464.76","66.51","286630.00","3104"
"2021-09","00106","106. 합정역 7번출구 앞","정기","M","AGE_005","74","6837.33","54.31","234003.65","2043"
"2021-09","00106","106. 합정역 7번출구 앞","정기","M","AGE_006","35","2189.14","18.97","81775.46","1183"
"2021-09","00106","106. 합정역 7번출구 앞","정기","M","AGE_007","9","1528.16","13.46","57979.70","552"
"2021-09","00106","106. 합정역 7번출구 앞","정기","M","AGE_008","138","12871.30","105.23","453707.69","3817"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","단체",\N,"AGE_002","9","893.12","8.62","37193.50","389"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","단체",\N,"AGE_004","2","69.48","0.77","3310.32","28"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","단체","F","AGE_002","1","28.27","0.28","1210.00","81"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","단체","M","AGE_001","2","174.00","1.93","8290.77","99"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","단체","M","AGE_002","3","209.62","2.04","8822.35","80"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","단체","M","AGE_004","3","205.53","1.50","6487.82","62"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","일일(비회원)",\N,"AGE_002","2","249.35","2.25","9687.27","60"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","일일(비회원)",\N,"AGE_004","2","19.31","0.17","750.00","47"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","일일(비회원)",\N,"AGE_008","42","3531.58","31.84","137201.81","1941"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","일일(회원)",\N,"AGE_001","15","574.70","6.12","26416.63","445"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","일일(회원)",\N,"AGE_002","89","6092.70","58.54","252332.23","2434"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","일일(회원)",\N,"AGE_003","38","2913.88","25.75","110979.83","1572"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","일일(회원)",\N,"AGE_004","20","685.30","5.46","23445.72","369"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","일일(회원)",\N,"AGE_005","2","48.02","0.66","2825.64","24"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","일일(회원)",\N,"AGE_008","3","135.01","1.13","4870.32","116"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","일일(회원)","","AGE_002","19","1725.16","14.68","63260.61","525"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","일일(회원)","","AGE_003","3","268.19","2.17","9340.36","70"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","일일(회원)","F","AGE_001","7","550.83","5.74","24704.48","280"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","일일(회원)","F","AGE_002","89","7060.94","72.68","313414.45","3316"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","일일(회원)","F","AGE_003","36","2732.00","29.71","128242.86","1649"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","일일(회원)","F","AGE_004","6","332.34","3.01","12993.67","250"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","일일(회원)","F","AGE_008","24","1534.28","14.44","62289.65","938"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","일일(회원)","M","AGE_001","21","1667.25","14.85","63960.55","429"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","일일(회원)","M","AGE_002","52","5563.05","46.24","199210.36","1713"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","일일(회원)","M","AGE_003","29","2767.85","21.01","90572.56","1094"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","일일(회원)","M","AGE_004","11","1093.14","8.61","37160.43","345"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","일일(회원)","M","AGE_005","2","103.54","0.91","3897.86","88"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","일일(회원)","M","AGE_008","22","1261.46","10.72","46172.77","636"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","정기",\N,"AGE_001","7","715.67","5.46","23504.81","250"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","정기",\N,"AGE_002","360","19432.78","173.80","748890.40","7302"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","정기",\N,"AGE_003","188","9586.13","80.32","346191.07","3644"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","정기",\N,"AGE_004","42","2155.78","19.18","82534.11","1032"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","정기",\N,"AGE_005","33","1228.57","11.01","47483.51","1073"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","정기",\N,"AGE_006","10","812.11","6.79","29310.82","560"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","정기",\N,"AGE_008","5","174.98","1.56","6726.89","86"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","정기","","AGE_002","29","1440.56","13.63","58754.61","690"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","정기","","AGE_003","10","506.91","4.54","19571.34","306"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","정기","","AGE_004","23","1368.65","11.42","49191.32","661"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","정기","","AGE_005","3","139.88","1.09","4710.00","57"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","정기","F","AGE_001","3","104.87","0.97","4145.99","42"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","정기","F","AGE_002","187","8192.11","79.26","341728.82","4620"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","정기","F","AGE_003","170","6475.79","64.49","278090.56","5000"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","정기","F","AGE_004","75","4072.10","38.62","166547.85","1768"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","정기","F","AGE_005","39","3664.76","34.85","150230.02","1224"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","정기","F","AGE_006","13","1897.24","20.16","86859.87","808"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","정기","F","AGE_007","1","68.07","0.44","1910.00","105"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","정기","F","AGE_008","66","3301.73","31.98","137867.01","1906"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","정기","M","AGE_001","2","89.51","0.66","2883.53","16"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","정기","M","AGE_002","181","14402.15","118.90","512683.59","4520"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","정기","M","AGE_003","241","9070.74","72.99","314761.65","4336"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","정기","M","AGE_004","77","3565.73","28.72","123810.04","1786"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","정기","M","AGE_005","63","5944.86","47.50","204639.28","1596"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","정기","M","AGE_006","5","528.53","4.39","18913.17","126"
"2021-09","00107","107. 신한은행 서교동금융센터점 앞","정기","M","AGE_008","118","6207.79","53.74","231716.95","2665"
"2021-09","00108","108. 서교동 사거리","단체",\N,"AGE_002","8","170.99","1.63","7027.14","100"
"2021-09","00108","108. 서교동 사거리","단체",\N,"AGE_003","3","141.92","1.43","6178.68","123"
"2021-09","00108","108. 서교동 사거리","단체","F","AGE_002","2","0.00","0.00","0.00","95"
"2021-09","00108","108. 서교동 사거리","단체","F","AGE_003","1","14.18","0.12","526.72","8"
"2021-09","00108","108. 서교동 사거리","단체","F","AGE_008","1","49.16","0.44","1910.00","18"
"2021-09","00108","108. 서교동 사거리","단체","M","AGE_001","5","398.55","3.58","15428.42","204"
"2021-09","00108","108. 서교동 사거리","단체","M","AGE_008","2","422.39","3.81","16410.00","108"
"2021-09","00108","108. 서교동 사거리","일일(비회원)",\N,"AGE_008","52","3600.27","32.46","139871.22","1939"
"2021-09","00108","108. 서교동 사거리","일일(비회원)","F","AGE_008","1","16.47","0.15","640.00","5"
"2021-09","00108","108. 서교동 사거리","일일(회원)",\N,"AGE_001","6","409.90","3.28","14131.20","315"
"2021-09","00108","108. 서교동 사거리","일일(회원)",\N,"AGE_002","136","11196.59","103.80","447493.09","5253"
"2021-09","00108","108. 서교동 사거리","일일(회원)",\N,"AGE_003","25","2809.53","24.30","104774.97","1165"
"2021-09","00108","108. 서교동 사거리","일일(회원)",\N,"AGE_004","12","1643.18","12.99","56026.76","559"
