'대여일자','대여소번호','대여소','대여구분코드','성별','연령대코드','이용건수','운동량','탄소량','이동거리(M)','이동시간(분)'
'2018-04','146',' 마포역 1번출구 뒤','정기','M','20대',151,23813.87,170.59,735420,4192
'2018-04','147',' 마포역 4번출구 뒤','정기','M','20대',125,20012.45,162.76,701540,2937
'2018-04','148',' 용강동 주민센터 앞','정기','M','20대',113,10006.73,82.27,354500,2090
'2018-04','150',' 서강대역 2번출구 앞','정기','M','20대',282,23195.96,187.62,808740,4770
'2018-04','151',' 망원1동주민센터','정기','M','20대',146,19240.64,164.83,710660,2834
'2018-04','152',' 마포구민체육센터 앞','정기','M','20대',205,24222.58,194.72,839380,5946
'2018-04','119',' 서강나루 공원','정기','M','20대',215,29731.16,239.18,1030890,3463
'2018-04','153',' 성산2교 사거리','정기','M','20대',186,20812.42,159.5,687250,3611
'2018-04','154',' 마포구청역 ','정기','M','20대',142,13747.31,104.32,449810,2771
'2018-04','155',' 가좌역1 번출구 뒤','정기','M','20대',234,17397.91,143.17,617140,2673
'2018-04','156',' 서울서부지방법원 앞','정기','M','20대',114,8058.72,66.42,286490,2129
'2018-04','157',' 애오개역 4번출구 앞','정기','M','20대',120,8717.17,74.47,320890,1779
'2018-04','158',' 독립문 어린이 공원','정기','M','20대',125,10360.75,85.41,368250,2414
'2018-04','159',' 이대역 4번 출구','정기','M','20대',206,16343.96,131.51,566920,2751
'2018-04','160',' 북아현동 가구거리','정기','M','20대',46,4893.05,39.26,169190,1051
'2018-04','161',' 무악재역1번 출구','정기','M','20대',26,2815.28,23.2,100050,641
'2018-04','162',' 봉원고가차도 밑','정기','M','20대',104,4795.89,39.93,172100,900
'2018-04','120',' 신수동 사거리','정기','M','20대',57,4436.51,37.55,161960,770
'2018-04','163',' 명지전문대학교 정문 앞','정기','M','20대',53,6821.55,52.14,224750,830
'2018-04','164',' 북가좌1동 주민센터 ','정기','M','20대',52,3388.8,26.89,115950,1028
'2018-04','165',' 중앙근린공원','정기','M','20대',126,13695.98,107.61,464030,1754
'2018-04','166',' 가재울 초등학교','정기','M','20대',220,19163.77,154.77,667020,3331
'2018-04','167',' 연가초등학교 옆','정기','M','20대',75,9893.47,76.16,328270,1399
'2018-04','168',' 남가좌동 사거리','정기','M','20대',74,7237.92,61.4,264460,793
'2018-04','169',' 북가좌 삼거리','정기','M','20대',45,2898.68,23.01,99210,604
'2018-04','170',' 가재울 뉴타운 주유소 옆','정기','M','20대',103,10632.02,86.31,372160,2424
'2018-04','172',' 서대문소방서','정기','M','20대',83,7070.36,62.04,267500,1727
'2018-04','121',' 마포소방서 앞','정기','M','20대',133,8512.04,69.33,298740,1626
'2018-04','173',' 서대문역 8번출구 앞','정기','M','20대',123,13816.98,115.02,495710,2573
'2018-04','175',' 홍연2교옆','정기','M','20대',193,32205.34,242.08,1043590,4249
'2018-04','179',' 가좌역 4번출구 앞','정기','M','20대',189,16138.72,130.12,560890,2568
'2018-04','180',' 충정로역 7번출구 뒤','정기','M','20대',71,6916.02,54.58,235220,1456
'2018-04','518',' 청계천 박물관 앞','정기','M','20대',81,7409.73,54.65,235800,1361
'2018-04','519',' 양지사거리','정기','M','20대',167,14708.74,125.83,542460,2463
'2018-04','520',' 상왕십리역 4번 출구 앞','정기','M','20대',117,5406.22,43.92,189200,1383
'2018-04','521',' 왕십리역 11번 출구 앞','정기','M','20대',265,26726.06,219.93,947950,4940
'2018-04','522',' 금호역 1번출구 앞','정기','M','20대',36,1415.06,12.07,52020,266
'2018-04','523',' 옥수동성당 옆','정기','M','20대',10,1159.75,8.32,35840,227
'2018-04','122',' 신성기사식당 앞','정기','M','20대',216,15349.61,129.63,558680,2781
'2018-04','524',' 래미안금호하이리버 아파트 102동 옆','정기','M','20대',20,2039.82,14.54,62730,309
'2018-04','525',' 한양대병원사거리','정기','M','20대',506,76626.44,629.06,2712200,12136
'2018-04','526',' 용답토속공원 앞','정기','M','20대',93,10314.83,83,357710,1399
'2018-04','529',' 장한평역 8번 출구 앞','정기','M','20대',149,16002.37,127.59,549980,2705
'2018-04','530',' 청계벽산아파트 앞','정기','M','20대',85,6040.05,46.83,201830,1302
'2018-04','533',' 우리은행 금호동 지점 앞','정기','M','20대',22,5380.37,39.32,169550,577
'2018-04','534',' 금호사거리','정기','M','20대',36,5475.65,42.02,181110,991
'2018-04','535',' 응봉삼거리','정기','M','20대',114,9952.09,78.61,338850,2008
'2018-04','536',' 행당역 2번출구 앞','정기','M','20대',139,10082.35,77.12,332400,2932
'2018-04','537',' 한양대후문역 부근','정기','M','20대',288,32450.24,272.22,1173290,5929
'2018-04','123',' 문화촌 공원','정기','M','20대',55,10491.15,82.35,354940,1065
'2018-04','538',' 답십리역 8번출구 앞','정기','M','20대',106,7641.82,62.31,268500,1477
'2018-04','550',' 서울시설공단 앞','정기','M','20대',72,5980.67,46.52,200570,1086
'2018-04','539',' 군자교교차로','정기','M','20대',152,20447.31,156.66,675140,3063
'2018-04','540',' 군자역 7번출구 베스트샵 앞','정기','M','20대',518,48123.29,388.77,1675490,8988
'2018-04','542',' 강변역 4번출구 뒤','정기','M','20대',132,15875.53,131.15,565370,2574
'2018-04','543',' 구의공원(테크노마트 앞)','정기','M','20대',135,13053.26,110.5,476190,2492
'2018-04','544',' 광남중학교','정기','M','20대',67,5069.75,40.68,175450,1127
'2018-04','546',' 잠실대교북단 교차로','정기','M','20대',152,13011.18,103.39,445760,2586
'2018-04','548',' 자양나들목','정기','M','20대',206,21258.18,171.56,739240,3667
'2018-04','549',' 아차산역 3번출구','정기','M','20대',235,23749,186.47,804100,4183
'2018-04','124',' 서강대 정문 건너편','정기','M','20대',406,36820.04,311.08,1340950,7293
'2018-04','600',' 휘경2동 주민센터','정기','M','20대',78,8049.03,74.6,321490,1928
'2018-04','601',' 용신동주민센터','정기','M','20대',85,9203.3,77.29,333110,1166
'2018-04','602',' 장안동 사거리','정기','M','20대',229,24839.35,210.38,907090,4876
'2018-04','604',' 답십리초등학교 옆 공원','정기','M','20대',82,8505.2,64.01,275790,1083
'2018-04','605',' 신설동역8번출구','정기','M','20대',80,8512.42,67.43,290740,1325
'2018-04','606',' 휘경공고앞','정기','M','20대',46,5516.18,46.12,198860,1003
'2018-04','607',' 신이문역 2번출구','정기','M','20대',48,5708.6,48.52,209040,804
'2018-04','608',' 전농삼성아파트','정기','M','20대',76,5503.46,43.54,187580,1161
'2018-04','609',' 제기2교','정기','M','20대',277,35324.05,282.84,1219020,6219
'2018-04','125',' 서강대 남문 옆','정기','M','20대',542,41572.21,332.94,1435270,9429
'2018-04','610',' 동대문중 교차로','정기','M','20대',146,8767.81,70.29,302880,1585
'2018-04','612',' 시립동부병원 앞 사거리','정기','M','20대',131,14811.41,116.9,503940,1814
'2018-04','613',' 신설동역 10번출구 앞','정기','M','20대',126,12818.02,105.72,455900,2192
'2018-04','614',' 용두동 사거리','정기','M','20대',434,39332.93,320.26,1380080,6272
'2018-04','615',' 용두동 레미안허브리츠아파트 앞','정기','M','20대',211,20714.02,165.62,713890,3891
'2018-04','616',' 서울시립대 앞','정기','M','20대',124,6320.32,56.76,244970,1103
'2018-04','617',' 청솔우성아파트 앞','정기','M','20대',94,4593.46,38.56,166040,1504
'2018-04','227',' 양평2나들목 보행통로 입구','정기','M','20대',103,14914.72,116.82,503550,1992
'2018-04','228',' 선유도역 3번출구 앞','정기','M','20대',180,22879.22,189.96,818510,3801
'2018-04','229',' 양평1 보행육교 앞','정기','M','20대',62,8937.98,70.51,304010,1377
'2018-04','126',' 서강대 후문 옆','정기','M','20대',661,44122.46,363.41,1566550,9720
'2018-04','231',' 남부고용노동지청 남측','정기','M','20대',78,3934.37,32.18,138670,695
'2018-04','232',' 양평우림 이비즈센타 앞','정기','M','20대',177,21725.91,172.36,743310,3065
'2018-04','233',' YP 센터 앞','정기','M','20대',10,433.55,3.53,15220,92
'2018-04','234',' 영등포구민체육센터 앞','정기','M','20대',31,2383.55,17.98,77510,515
'2018-04','235',' 신길동 우리은행 옆','정기','M','20대',94,7168.23,59.67,257370,1683
'2018-04','236',' 문래동자이아파트 앞','정기','M','20대',89,14209.55,110.25,475140,1663
'2018-04','237',' 보라매 두산위브 건너편','정기','M','20대',123,13781.88,103.42,445900,1983
'2018-04','238',' 제2구민체육센타 앞','정기','M','20대',107,19433.84,165.37,712740,1654
'2018-04','239',' 유스호스텔 앞','정기','M','20대',130,7855.96,60.62,261510,1961
'2018-04','240',' 문래역 4번출구 앞','정기','M','20대',134,8414.21,63.64,274260,1858
'2018-04','127',' 현대벤처빌 앞','정기','M','20대',185,21740.01,184.25,794250,3034
'2018-04','241',' 신길우성1차아파트 앞 공원','정기','M','20대',63,7766.37,60.34,260140,1179
'2018-04','242',' 신길선원가와인아파트 앞','정기','M','20대',83,7191.72,57.55,248120,1187
'2018-04','243',' 이앤씨드림타워 앞','정기','M','20대',43,4300.22,29.69,128060,476
'2018-04','244',' 영등포삼환아파트 앞','정기','M','20대',194,21236.01,171.21,738270,3722
'2018-04','245',' 삼성생명 당산사옥 앞','정기','M','20대',150,11461.26,95.45,411460,2466
'2018-04','247',' 당산역 10번출구 앞','정기','M','20대',304,25566.36,208.6,899300,5958
'2018-04','248',' 초원아파트 앞','정기','M','20대',101,21145.95,170.89,736630,3162
'2018-04','249',' 여의도중학교 옆','정기','M','20대',46,9921.32,77.85,335500,1678
'2018-04','250',' 대림아파트 사거리','정기','M','20대',86,16393.59,126.91,547190,1451
'2018-04','251',' 서울지방병무청 버스정류장','정기','M','20대',85,5550.64,46.35,199990,1551
'2018-04','101',' (구)합정동 주민센터','정기','M','20대',64,7258.97,61.96,267140,1126
'2018-04','128',' 신촌역(2호선) 1번출구 옆','정기','M','20대',336,26269.19,211.33,910980,6081
'2018-04','252',' 보라매역4번출구','정기','M','20대',119,14797.11,112.82,486740,2230
'2018-04','253',' 신풍역 5번출구 인근','정기','M','20대',67,5518.21,46.15,198920,1196
'2018-04','254',' 도림신협 앞','정기','M','20대',16,4180.61,27.61,119000,224
'2018-04','255',' 도림4거리','정기','M','20대',59,7649.88,56.84,245090,1709
'2018-04','256',' 동아에코빌입구','정기','M','20대',40,4748.19,38.78,167120,565
'2018-04','257',' 신길삼거리(우리은행)','정기','M','20대',171,19267.41,154.91,667540,3209
'2018-04','258',' 신길역3번출구','정기','M','20대',176,14980.05,112.87,486500,2512
'2018-04','259',' 대방역6번출구','정기','M','20대',274,31185.49,235.63,1015800,4352
'2018-04','700',' KB국민은행 염창역 지점 앞','정기','M','20대',117,16837.75,125.55,541030,3482
'2018-04','701',' 목동사거리 부근','정기','M','20대',60,7925.05,64.38,277570,1129
'2018-04','129',' 신촌역(2호선) 6번출구 옆','정기','M','20대',297,26980.52,219.52,946120,5063
'2018-04','702',' 목4동주민센터 옆','정기','M','20대',31,1799.9,15.96,68930,400
'2018-04','703',' 오목교역 7번출구 앞','정기','M','20대',292,35477.74,287.89,1241080,6667
'2018-04','704',' 남부법원검찰청 교차로','정기','M','20대',167,18213.28,151.37,652440,3428
'2018-04','706',' 신정네거리역','정기','M','20대',71,5642.62,45.21,194800,1217
'2018-04','707',' 신정3동주민센터','정기','M','20대',45,4270.78,24.48,105550,739
'2018-04','708',' 서울출입국관리사무소 앞','정기','M','20대',159,23621.91,189.49,816850,3433
'2018-04','709',' 신정3동 현장민원실 앞','정기','M','20대',13,2905.75,24.24,104380,486
'2018-04','710',' 서부화물트럭터미널 사거리','정기','M','20대',46,3375.17,27.45,118320,596
'2018-04','711',' 신일해피트리아파트 앞','정기','M','20대',58,4100.11,32.26,139000,495
'2018-04','712',' 강월초교입구 사거리','정기','M','20대',44,5163.79,49.98,215360,727
'2018-04','130',' 신촌역(2호선) 7번출구 앞','정기','M','20대',323,32349.9,258.16,1112350,7002
'2018-04','713',' 양서중학교 옆','정기','M','20대',34,2588.85,25.26,108850,985
'2018-04','714',' 한국SGI 양천문화회관 앞','정기','M','20대',26,2906.01,22.77,98190,636
'2018-04','800',' 목월공원 앞','정기','M','20대',78,8355.91,68.92,297110,1318
'2018-04','802',' 한강진역 2번 출구 앞','정기','M','20대',36,7451.76,61.25,263970,1085
'2018-04','803',' 한남초교 앞 보도육교','정기','M','20대',27,5106.94,38.83,167310,1110
'2018-04','805',' 문배어린이공원 앞','정기','M','20대',65,4189.36,32.54,140090,861
'2018-04','806',' 전자랜드 본관 앞','정기','M','20대',86,15787.68,123.81,533860,1874
'2018-04','807',' 서울역 12번 출구 앞','정기','M','20대',87,5823.1,43.75,188620,1310
'2018-04','808',' 서빙고동 금호맨션 앞','정기','M','20대',9,1117.69,10.49,45200,286
'2018-04','131',' 증산2교','정기','M','20대',132,15128.21,123.9,533790,2466
'2018-04','809',' 한남 유수지 복개주차장','정기','M','20대',80,17629.06,139.82,602470,3479
'2018-04','810',' 이태원지하보도','정기','M','20대',55,6722.38,57.78,249040,1297
'2018-04','811',' 녹사평역1번출구','정기','M','20대',81,9196.41,69.48,299400,1395
'2018-04','812',' 용산전쟁기념관','정기','M','20대',36,4125.94,36.71,158330,722
'2018-04','813',' 삼각지역 3번출구','정기','M','20대',84,5897.53,47.7,205590,1782
'2018-04','815',' LIG강촌아파트 103동앞','정기','M','20대',125,21902.56,173.25,746750,3394
'2018-04','385',' 종각역 5번출구','정기','M','20대',174,15164.62,124.68,537500,3095
'2018-04','386',' 올림픽기념 국민생활관 앞','정기','M','20대',123,10737.42,88.63,381950,2813
'2018-04','387',' 훈련원공원주차장 앞','정기','M','20대',50,6220.92,49.87,214760,1602
'2018-04','181',' 망원초록길 입구','정기','M','20대',6,888.58,7.97,34350,193
'2018-04','132',' 창천문화공원','정기','M','20대',300,34845.86,267.6,1153010,6853
'2018-04','182',' 망원2빗물펌프장 앞','정기','M','20대',100,13225.88,114.42,493080,2779
'2018-04','183',' 하늘채코오롱아파트 건너편','정기','M','20대',236,14978.94,127.47,549290,2432
'2018-04','184',' SK망원동주유소 건너편','정기','M','20대',143,15004.08,119.72,516070,2735
'2018-04','185',' 마포 신수공원 앞','정기','M','20대',110,11936.71,102.62,442390,1512
'2018-04','186',' 월드컵공원','정기','M','20대',52,8063.17,68.47,295080,2323
'2018-04','177',' 북가좌 초등학교','정기','M','20대',82,13134.1,74.94,323010,1167
'2018-04','188',' 홍은동 정원여중 입구','정기','M','20대',82,21316.24,164.03,706910,2605
'2018-04','191',' 정명학원','정기','M','20대',130,16888.76,134.11,578050,2453
'2018-04','192',' 연서어린이공원','정기','M','20대',88,8355.54,61.71,266040,1299
'2018-04','178',' 증산3교 앞','정기','M','20대',101,7160.93,54.69,235610,1383
'2018-04','133',' 해담는다리','정기','M','20대',135,16851.69,130.45,562240,2547
'2018-04','194',' 증산교 앞','정기','M','20대',144,21585.01,176,758610,2542
'2018-04','195',' 모래내고가차도 ','정기','M','20대',96,5979.71,54.93,236750,1109
'2018-04','196',' 연희교차로 인근','정기','M','20대',82,4879.03,38.41,165610,1120
'2018-04','198',' 충정2교','정기','M','20대',71,6796.53,57.61,248480,2255
'2018-04','556',' 달맞이공원','정기','M','20대',12,2721.68,22.01,94870,457
'2018-04','557',' 도선동 주민센터 앞','정기','M','20대',93,5365.8,45.63,196590,1392
'2018-04','558',' 성동광진 교육지원청 앞','정기','M','20대',173,15354.59,118.46,510580,2411
'2018-04','134',' 연세로 명물길','정기','M','20대',285,27628.94,220.71,951760,6785
'2018-04','559',' 왕십리역 4번 출구 건너편','정기','M','20대',296,31569.61,263.79,1137170,5397
'2018-04','560',' 비전교회 앞','정기','M','20대',142,12658.61,97.48,419800,1705
'2018-04','561',' 서울숲역 2번출구 앞','정기','M','20대',108,9009.8,75.31,324570,2348
'2018-04','562',' 군자지하보도 앞','정기','M','20대',91,9785.7,78.45,338090,1932
'2018-04','563',' 성동세무서 건너편','정기','M','20대',165,12772.86,104.84,451820,1903
'2018-04','564',' 금호역 3번출구','정기','M','20대',15,3493.81,24.59,105910,359
'2018-04','565',' 옥수역 3번출구','정기','M','20대',170,41837.57,336.14,1448670,5989
'2018-04','567',' 성수역 2번출구 앞','정기','M','20대',274,21817.38,181.82,783520,4325
'2018-04','568',' 청계8가사거리 부근','정기','M','20대',226,19600.64,157.75,679650,2836
'2018-04','569',' 응봉현대아파트 정류소','정기','M','20대',53,3980.71,31.03,133590,716
'2018-04','578',' 성동세무서 부근','정기','M','20대',135,17778.68,137.32,592130,2564
'2018-04','579',' 마장역 4번출구','정기','M','20대',163,11253.43,91.38,393860,2497
'2018-04','580',' 신금호역 3번출구 뒤','정기','M','20대',34,5052.77,42.45,182990,719
'2018-04','581',' 용답초등학교','정기','M','20대',124,7528.17,66.37,285870,1959
'2018-04','582',' 경일중학교 앞','정기','M','20대',80,8163.33,65.86,283810,1906
'2018-04','583',' 청계천 생태교실 앞','정기','M','20대',153,33230.11,243.2,1047990,5124
'2018-04','551',' 구의삼성쉐르빌 앞','정기','M','20대',299,22259.71,183.65,791720,5234
'2018-04','552',' 대림아크로리버 앞','정기','M','20대',66,9242.05,72.43,312340,1333
'2018-04','553',' 중곡 성원APT 앞','정기','M','20대',87,13107.81,104.94,452340,2636
'2018-04','136',' 대흥동 주민센터','정기','M','20대',122,9788,72.51,312720,1914
'2018-04','555',' 구의3동주민센터','정기','M','20대',136,15166.5,127.36,548920,2777
'2018-04','571',' 어린이대공원역6번출구','정기','M','20대',550,46845.4,389.31,1677360,8525
'2018-04','572',' 국립정신 건강센터 앞','정기','M','20대',12,1030.47,9.34,40310,209
'2018-04','573',' 구의문주차장 앞','정기','M','20대',241,24206.38,200.31,863140,2626
'2018-04','574',' 아차산역4번출구','정기','M','20대',226,23693.21,192.12,827630,3636
'2018-04','575',' 중앙농협 중곡지점','정기','M','20대',37,5703.99,44.05,189870,635
'2018-04','576',' 광나루역 3번 출구','정기','M','20대',171,14035.71,108.7,468660,2836
'2018-04','577',' 광진청소년수련관','정기','M','20대',125,10702.87,82.25,354550,2057
'2018-04','621',' 동대문중학교 옆','정기','M','20대',19,1343.64,10.68,46020,312
'2018-04','137',' NH농협 신촌지점 앞','정기','M','20대',135,12384.19,97.84,421540,1890
'2018-04','622',' 전농사거리 교통섬','정기','M','20대',155,11890.97,93.33,402180,1842
'2018-04','623',' 서울시립대 정문 앞','정기','M','20대',613,38208.01,313.12,1349970,8282
'2018-04','624',' 전농동 동아아파트 앞','정기','M','20대',210,13924.42,114.71,494380,3109
'2018-04','625',' 답십리초등학교 앞(현대시장 옆)','정기','M','20대',117,8043.47,66.68,287490,2144
'2018-04','626',' 군자교 서측 녹지대','정기','M','20대',90,11750.7,97.15,418670,1622
'2018-04','627',' 장안동삼거리 교통섬','정기','M','20대',112,10963.38,80.47,346810,1913
'2018-04','628',' 휘봉고등학교 앞','정기','M','20대',41,3507.93,28.12,121030,874
'2018-04','630',' 동대문구 보건소','정기','M','20대',248,18320.98,151.7,654110,3826
'2018-04','631',' 답십리역 1번출구','정기','M','20대',193,14563.08,126.38,544560,3533
'2018-04','102',' 망원역 1번출구 앞','정기','M','20대',172,13544.43,105.31,453960,3075
'2018-04','138',' 신촌동 제1공영주차장 앞','정기','M','20대',276,19173.99,155.13,668830,4644
'2018-04','633',' 청량리 기업은행 앞','정기','M','20대',180,18697.97,145.73,628210,2814
'2018-04','634',' 외국어대 정문 앞','정기','M','20대',528,66387.81,526.03,2267370,13616
'2018-04','635',' 시조사 앞 (청량고정문 옆)','정기','M','20대',190,21619.6,175.21,755160,4347
'2018-04','636',' 세종대왕기념관 교차로','정기','M','20대',81,7740.09,59.75,257590,1314
'2018-04','637',' KAIST 경영대학 앞','정기','M','20대',167,18777.76,145.15,625360,3263
'2018-04','638',' 서울시립대 정보기술관','정기','M','20대',245,19257.2,160.37,691290,4733
'2018-04','639',' 서울시립대 후문','정기','M','20대',505,42106.5,354.98,1529890,10515
'2018-04','640',' KEB하나은행 청량리역지점','정기','M','20대',67,5268.12,41.42,178540,965
'2018-04','641',' 용두역 4번출구','정기','M','20대',117,11479.32,88.48,381320,1630
'2018-04','642',' 신답역 사거리','정기','M','20대',89,5127.19,41.98,180990,1228
'2018-04','140',' 이화여대 후문','정기','M','20대',157,11062.26,91.86,396070,2507
'2018-04','643',' 동대문구민체육센터 (육교아래)','정기','M','20대',101,12084.7,95.09,409840,1695
'2018-04','230',' 영등포구청역 1번출구','정기','M','20대',248,19034.13,150.5,648620,3489
'2018-04','260',' 여의도 마리나선착장 앞','정기','M','20대',24,3718.75,29.7,128080,769
'2018-04','262',' 영문초등학교 사거리','정기','M','20대',129,9238.08,71.32,307580,1659
'2018-04','263',' 근로자회관 사거리','정기','M','20대',237,20902.92,179.52,774140,3504
'2018-04','264',' 교보생명보험 앞','정기','M','20대',90,5067.43,43.51,187480,1245
'2018-04','265',' 영등포유통상가 사거리','정기','M','20대',77,6186.67,48.23,208010,1348
'2018-04','141',' 연대 대운동장 옆','정기','M','20대',309,31543.86,252.04,1086460,6633
'2018-04','266',' 영등포청과시장 사거리','정기','M','20대',154,14039.32,108.54,467930,2496
'2018-04','267',' 삼성화재 사옥 옆','정기','M','20대',131,19620.03,159.16,686040,3698
'2018-04','268',' 그랜드컨벤션센터 앞','정기','M','20대',155,15887.64,125.31,540260,2854
'2018-04','270',' 증권거래소후문교차로','정기','M','20대',74,5539.47,43.45,187320,1332
'2018-04','271',' 샛강생태공원방문자센터 앞','정기','M','20대',17,3503.88,25.61,110420,410
'2018-04','272',' 당산육갑문','정기','M','20대',142,24141.15,197.8,852520,4800
'2018-04','716','신정6동 주민센터 인근','정기','M','20대',174,23041.89,183.58,791390,3844
'2018-04','139',' 연세대 정문 건너편','정기','M','20대',174,18141.07,141.21,608830,3634
'2018-04','719',' 홍익병원앞 교차로','정기','M','20대',114,6615.79,56.96,245460,1806
'2018-04','720',' 서울강월초등학교 앞','정기','M','20대',5,465.48,3.05,13160,67
'2018-04','816',' 신용산역 6번출구 앞','정기','M','20대',278,34930.66,269.04,1159850,6097
'2018-04','817',' 삼각지역 4번출구 앞','정기','M','20대',40,4569.12,39.9,171950,1213
'2018-04','818',' 숙명여대 입구 교차로','정기','M','20대',114,9619.17,76.5,329610,1659
'2018-04','819',' 선린인터넷 고등학교','정기','M','20대',112,13838.55,114.81,494780,2147
'2018-04','820',' 청파동입구 교차로','정기','M','20대',86,7631.36,63.03,271910,1395
'2018-04','822',' 이촌1동 마을공원','정기','M','20대',22,3132.55,23.29,100500,666
'2018-04','823',' 효창동주민센터 앞','정기','M','20대',7,410.6,3.65,15760,102
'2018-04','825',' 서빙고동 주민센터 앞','정기','M','20대',77,15644.42,125.97,542990,2745
'2018-04','199',' 서울 월드컵 경기장','정기','M','20대',20,2207.49,17.46,75370,467
'2018-04','388',' 동성중학교 앞','정기','M','20대',160,14330.03,108.75,468890,2628
'2018-04','584',' 광진광장 교통섬','정기','M','20대',396,41761.43,345.65,1489630,6571
'2018-04','585',' 성수2가1동 공영주차장 인근','정기','M','20대',128,10141.06,88.33,380620,1811
'2018-04','586',' 마장동 주민센터','정기','M','20대',101,10603.05,79.14,341220,1764
'2018-04','900',' 은평예술회관','정기','M','20대',57,6237.11,48.02,207040,1039
'2018-04','901',' 응암1동사무소','정기','M','20대',47,3873.86,32.37,139580,752
'2018-04','200',' 국회의원회관','정기','M','20대',71,7164.34,60.4,260380,1513
'2018-04','902',' 진관동 은빛초등학교','정기','M','20대',25,1348.44,11.61,50100,358
'2018-04','903',' 은평뉴타운 아이파크','정기','M','20대',30,1865.12,15.12,65240,545
'2018-04','904',' 은평뉴타운 푸르지오','정기','M','20대',36,2005.95,19.32,83220,418
'2018-04','905',' 구파발역 2번출구','정기','M','20대',173,13047.33,106.18,457720,3258
'2018-04','906',' 연신내역 5번출구150M 아래','정기','M','20대',212,19703.51,159.14,685650,3976
'2018-04','907',' CJ 드림시티','정기','M','20대',239,34490.88,275.13,1185710,6641
'2018-04','908',' 구산역 4번출구','정기','M','20대',70,5481.3,42.4,182710,1081
'2018-04','909',' 백련산 힐스테이트 3차','정기','M','20대',40,8088.17,66.76,287780,828
'2018-04','911',' 은평평화공원(역촌역4번출구)','정기','M','20대',73,5220.85,41.04,177020,849
'2018-04','201',' 진미파라곤 앞','정기','M','20대',132,20871.32,173.09,745750,3970
'2018-04','912',' 응암오거리','정기','M','20대',97,9180.62,72.2,311130,1757
'2018-04','913',' 이마트 은평점','정기','M','20대',141,14450.98,123.72,533470,2279
'2018-04','914',' 새절역 2번출구','정기','M','20대',108,17977.15,131.89,568410,2910
'2018-04','915',' 증산역 4번출구','정기','M','20대',97,9311.79,72.25,311350,1783
'2018-04','916',' 평생학습관 앞','정기','M','20대',30,3826.55,25.82,111240,484
'2018-04','917',' 녹번역 4번출구','정기','M','20대',106,5525,43.67,188210,1052
'2018-04','919',' 서울혁신파크','정기','M','20대',42,2792.47,22.35,96280,757
'2018-04','921',' 신도고등학교','정기','M','20대',47,6978.31,57.91,249600,1028
'2018-04','202',' 국민일보 앞','정기','M','20대',134,23196.99,185.24,798440,3367
'2018-04','922',' 연신내역 4번출구','정기','M','20대',54,4850.04,36.8,158600,1238
'2018-04','923',' 국민은행 연서지점','정기','M','20대',45,8789.91,54.35,234180,1063
'2018-04','924',' 메뚜기다리','정기','M','20대',24,2427.29,19.25,82960,399
'2018-04','925',' 불광역 2번출구','정기','M','20대',68,4522.75,34.86,150240,1055
'2018-04','926',' 불광역 8번출구','정기','M','20대',129,17384.52,131.86,568670,2922
'2018-04','927',' 연신내역 3번출구 인근','정기','M','20대',93,6778.39,56.35,243130,1427
'2018-04','928',' 은평역사한옥박물관','정기','M','20대',6,437.48,3.82,16490,79
'2018-04','930',' 구 서부경찰서 건너편','정기','M','20대',49,7510.37,57.96,249670,1073
'2018-04','931',' 역촌파출소','정기','M','20대',147,16688.11,136.42,587970,3128
'2018-04','중랑센터','중랑센터','정기','M','20대',2,387.76,3.79,16320,61
'2018-04','932',' 예일여중','정기','M','20대',73,8425.74,64.63,278610,1472
'2018-04','933',' LG서비스 역촌점','정기','M','20대',120,7444.93,57.5,247900,1865
'2018-04','587',' KEB하나은행 성수중앙지점','정기','M','20대',152,10897.72,93.96,405060,2240
'2018-04','588',' 뚝섬 유원지역','정기','M','20대',79,7329.2,54.63,235740,1455
'2018-04','1001',' 광진교 남단 사거리(디지털프라자앞)','정기','M','20대',68,10486.45,84.74,365290,1695
'2018-04','1002',' 해공공원(천호동)','정기','M','20대',34,3030.95,24.29,104680,790
'2018-04','1003',' 해공도서관앞','정기','M','20대',20,1374.45,10.81,46600,407
'2018-04','1004',' 삼성광나루아파트 버스정류장','정기','M','20대',73,6562.69,48.68,209930,1394
'2018-04','1006',' 롯데캐슬 115동앞','정기','M','20대',28,3386.37,28.31,122070,639
'2018-04','1008',' 암사역 3번출구(국민은행앞)','정기','M','20대',112,9774.41,94.64,407930,2440
'2018-04','1009',' 천호역4번출구(현대백화점)','정기','M','20대',213,16975.81,137.49,592570,4606
'2018-04','1010',' 강동세무서','정기','M','20대',106,11154.47,94.46,407080,2349
'2018-04','1011',' LIGA 아파트 앞','정기','M','20대',149,14915.56,121.51,524140,3557
'2018-04','1012',' 서울 상운차량','정기','M','20대',59,4821.59,38.21,164720,806
'2018-04','1013',' 강동구청역 1번 출입구','정기','M','20대',77,2772.88,23.59,101340,680
'2018-04','1014',' 강동구평생학습관앞','정기','M','20대',71,7906.11,66.75,287790,1312
'2018-04','1015',' 샛마을 근린공원','정기','M','20대',60,9834.56,80.1,345350,1624
'2018-04','103',' 망원역 2번출구 앞','정기','M','20대',174,17054.18,139.99,603530,4440
'2018-04','204',' 국회의사당역 5번출구 옆','정기','M','20대',90,7982.33,64.83,279260,2763
'2018-04','1016',' 해뜨는 주유소옆 리엔파크 109동앞','정기','M','20대',39,2831.6,27.57,118910,750
