'대여일자','대여소번호','대여소','대여구분코드','성별','연령대코드','이용건수','운동량','탄소량','이동거리(M)','이동시간(분)'
'2018-02','1128',' 화곡역 6번출구','정기','F','30대',1,144.05,1.13,4850,30
'2018-02','407',' 마포구 육아종합지원센터','정기','F','30대',16,440.53,4.31,18590,87
'2018-02','1018',' 둔촌 주공 GS 맞은편','정기','F','30대',7,400.16,3.82,16460,97
'2018-02','1103',' 방화역 4번출구앞','정기','F','30대',3,97.63,0.88,3780,25
'2018-02','1115',' 등촌역 1번출구옆','정기','F','30대',4,75.23,0.78,3330,19
'2018-02','1117',' 스타벅스앞','정기','F','30대',7,433.04,4.11,17710,112
'2018-02','1201',' 가락시장역 3번 출구','정기','F','30대',4,1425.84,15.39,66320,112
'2018-02','1212',' 송파역 2번 출구앞','정기','F','30대',8,506.16,4.59,19830,175
'2018-02','408',' LG CNS앞','정기','F','30대',17,742.93,6.6,28510,401
'2018-02','1231',' 잠실역 6번출구','정기','F','30대',25,2028.72,20.56,88680,516
'2018-02','1306',' 한성대입구역2번출구','정기','F','30대',11,1700.67,15.87,68490,121
'2018-02','1407',' 먹골역 1번출구 뒤','정기','F','30대',5,1188.48,14.9,64230,112
'2018-02','1414',' 사가정역 1번출구','정기','F','30대',13,2554.5,25.05,107940,487
'2018-02','420',' 서울시 공공자전거 상암센터','정기','F','30대',4,2058.59,18.99,81870,146
'2018-02','1416',' 상봉역 3번출구','정기','F','30대',14,408.07,3.55,15290,137
'2018-02','1428',' 원묵고등학교','정기','F','30대',10,326.2,3.31,14270,100
'2018-02','1430',' 중랑구청','정기','F','30대',1,301.57,3.05,13130,75
'2018-02','1431',' 중랑구청 사거리','정기','F','30대',3,86.89,1.1,4770,25
'2018-02','1433',' 중화역 2번출구','정기','F','30대',1,25.49,0.26,1110,8
'2018-02','1509',' 서울북부수도사업소','정기','F','30대',2,297.61,2.79,12040,60
'2018-02','409',' 누리꿈스퀘어 옆','정기','F','30대',42,2324.39,24.42,105280,659
'2018-02','1511',' 번동 금호어울림아파트102동앞','정기','F','30대',8,291.61,3.38,14640,81
'2018-02','1512',' 강북중학교 앞','정기','F','30대',2,95.91,0.8,3460,17
'2018-02','1513',' 강북구청 뒷편','정기','F','30대',2,58.69,0.66,2850,30
'2018-02','1522',' 월드전기조명인테리어(우이동)','정기','F','30대',3,456.71,4.41,18990,107
'2018-02','1605',' 헬스케어','정기','F','30대',8,398.36,3.96,17040,105
'2018-02','1620',' 중계동 노원구민체육센터 옆(중1-2)','정기','F','30대',18,1017.69,11.01,47430,258
'2018-02','1628',' 노일초등학교 앞','정기','F','30대',10,677.88,7.52,32380,149
'2018-02','419',' 홈플러스 앞','정기','F','30대',24,4537.9,43.8,188800,363
'2018-02','1946',' 구로역 광장','정기','F','30대',9,582.83,6.03,25930,187
'2018-02','1951',' 천왕이펜하우스 4단지 상가 앞','정기','F','30대',7,249.73,2.46,10610,67
'2018-02','1952',' 천왕연지타운2단지 앞','정기','F','30대',1,329.47,1.93,8320,42
'2018-02','1953',' 천왕역 4번출구 뒤','정기','F','30대',5,217.9,1.96,8470,52
'2018-02','2003',' 사육신공원앞','정기','F','30대',3,1139.3,10.4,44830,106
'2018-02','2028',' 남성역 2번출구 뒷편','정기','F','30대',8,309.39,2.8,12090,115
'2018-02','2263',' 바우뫼문화복지회관','정기','F','30대',2,45.76,0.5,2140,11
'2018-02','410',' 상암중학교 옆','정기','F','30대',14,481.75,5.56,23940,112
'2018-02','2250',' 서초유치원 맞은편','정기','F','30대',4,207.78,2.42,10420,92
'2018-02','2109',' 은천로입구 가로공원','정기','F','30대',13,1156.16,12.54,53970,158
'2018-02','2115',' 관악농협농산물백화점','정기','F','30대',7,238.34,2.14,9260,67
'2018-02','2119',' 중앙동 동진빌딩','정기','F','30대',2,79.5,0.94,4020,36
'2018-02','2141',' 미림여고입구 교차로','정기','F','30대',28,3349.07,30.74,132560,734
'2018-02','2143',' 서울산업정보학교','정기','F','30대',13,1678.28,14.37,61900,855
'2018-02','2148',' 낙성대역 3번출구 뒤','정기','F','30대',8,307.79,2.54,10900,114
'2018-02','2246',' 서울시 품질시험소 앞','정기','F','30대',2,67.98,0.69,2960,15
'2018-02','418',' 월드컵경기장역 3번출구 옆','정기','F','30대',21,1563.85,15.13,65200,382
'2018-02','2252',' 하이브랜드 앞','정기','F','30대',2,90.71,0.82,3530,44
'2018-02','1210',' 롯데월드타워(잠실역2번출구 쪽)','정기','F','30대',33,3256.53,30.22,130210,982
'2018-02','1218',' 방이역 4번출구','정기','F','30대',9,913.55,9.12,39250,242
'2018-02','1226',' 잠실4동 주민센터 옆','정기','F','30대',2,543.77,5.02,21630,136
'2018-02','1227',' 거여역 8번출구 뒤','정기','F','30대',8,306.22,3.32,14320,382
'2018-02','1228',' 마천사거리 ','정기','F','30대',15,1560.17,14.82,63940,289
'2018-02','1230',' 송파중학교 정문','정기','F','30대',3,264.25,2.87,12380,80
'2018-02','107',' 신한은행 서교동금융센터점 앞','정기','F','30대',53,3203.65,30.98,133380,1111
'2018-02','411',' DMC홍보관','정기','F','30대',12,390.19,3.87,16720,121
'2018-02','1240',' 문정 법조단지4','정기','F','30대',5,799.5,8.22,35420,150
'2018-02','1241',' 문정 법조단지5','정기','F','30대',1,11.07,0.1,430,4
'2018-02','1243',' 문정 법조단지7','정기','F','30대',8,569.11,5.31,22880,141
'2018-02','1244',' 문정 법조단지8','정기','F','30대',10,317.62,3.23,13920,88
'2018-02','1245',' 문정 법조단지9','정기','F','30대',28,2395.83,26.1,112470,513
'2018-02','1246',' 문정 법조단지10','정기','F','30대',1,239.58,1.28,5500,30
'2018-02','1247',' 문정 법조단지11','정기','F','30대',17,1597.82,9.81,42240,456
'2018-02','1248',' 방이초등학교','정기','F','30대',13,576.88,5.44,23420,172
'2018-02','1249',' 아주중학교건너편','정기','F','30대',24,574.1,5.33,22960,115
'2018-02','412',' DMC산학협력연구센터 앞','정기','F','30대',56,5642.79,53.84,232000,725
'2018-02','1328',' 월곡역 3번출구','정기','F','30대',4,401.74,3.45,14830,146
'2018-02','1411',' 상봉시장앞 교차로 한성빌딩 앞','정기','F','30대',2,88.91,0.87,3740,33
'2018-02','1602',' 광운대역 앞','정기','F','30대',9,304.51,2.75,11830,62
'2018-02','1627',' 수락산역 4번출구','정기','F','30대',8,143.16,1.6,6820,29
'2018-02','1706',' 기업은행 앞','정기','F','30대',2,71.89,0.72,3130,25
'2018-02','1914',' 대림역4번출구','정기','F','30대',3,882.37,9.05,39030,218
'2018-02','1925',' 동양미래대학교 정문 옆','정기','F','30대',12,1454.31,13.09,56500,216
'2018-02','413',' 상암월드컵파크 3단지 후문','정기','F','30대',7,363.19,3.46,14960,93
'2018-02','1931',' 개봉역(북측광장)','정기','F','30대',25,3765.74,40.5,174520,913
'2018-02','2032',' 이수역 11번출구쪽','정기','F','30대',4,373.97,3.6,15530,126
'2018-02','2034',' 사당역 7번출구쪽','정기','F','30대',4,262.52,2.62,11300,134
'2018-02','2203',' 청계산입구역 2번출구','정기','F','30대',4,104.66,1.09,4720,25
'2018-02','2207',' 내곡파출소 뒤 정자','정기','F','30대',1,401.62,4.28,18440,114
'2018-02','2211',' 서초구립반포도서관 앞','정기','F','30대',2,72.58,0.65,2820,25
'2018-02','2215',' 반포종합운동장 입구','정기','F','30대',1,39.94,0.29,1230,27
'2018-02','2248',' 서초리슈빌S 글로벌 앞','정기','F','30대',6,753.62,7.94,34160,172
'2018-02','417',' DMC역 2번출구 옆','정기','F','30대',5,350.56,3.54,15220,93
'2018-02','1204',' 거여역 3번출구','정기','F','30대',12,1475.24,18.01,77600,383
'2018-02','1303',' 돈암초교 입구','정기','F','30대',12,612.54,6.07,26120,174
'2018-02','2026',' 흑석역 4번출구','정기','F','30대',3,652.49,6.6,28400,132
'2018-02','1221',' 삼전사거리 포스코더샵','정기','F','30대',42,4177,25.34,109460,785
'2018-02','2113',' 관악동작견인차량보관소','정기','F','30대',8,643.7,6.69,28870,172
'2018-02','2264',' 이수역 1번출구','정기','F','30대',5,286,2.72,11710,87
'2018-02','1955',' 디지털입구 교차로','정기','F','30대',3,289.26,3.05,13130,80
'2018-02','446',' 상명대입구','정기','F','30대',4,166.84,1.9,8210,46
'2018-02','447',' 신영동삼거리','정기','F','30대',1,72.07,0.65,2800,9
'2018-02','414',' 상암동주민센터 옆','정기','F','30대',33,3082.66,20.01,86320,407
'2018-02','449',' 일성아파트','정기','F','30대',6,333.93,3.88,16750,137
'2018-02','1440',' 하나은행 면목지점','정기','F','30대',12,2264.05,24.17,104160,610
'2018-02','389',' 을지로4가역 1번출구','정기','F','30대',7,219.66,2.41,10380,82
'2018-02','390',' 충무로역 1번출구','정기','F','30대',1,28.6,0.36,1570,46
'2018-02','826',' 서울역 서부교차로2','정기','F','30대',4,70.99,0.69,3000,41
'2018-02','1305',' 성북구청','정기','F','30대',3,183.3,1.92,8260,48
'2018-02','1501',"' 미아역 3번,4번 출구 사이'",'정기','F','30대',7,1416.67,10.5,45240,220
'2018-02','2265',' 이수고가차도 남단','정기','F','30대',14,324.48,3.42,14730,98
'2018-02','415',' DMC역 9번출구 앞','정기','F','30대',15,737.22,5.77,24910,188
'2018-02','2110',' 조원동 미성아파트','정기','F','30대',2,174.7,1.64,7060,59
'2018-02','2139',' 서울신성초등학교','정기','F','30대',13,1283.99,12.27,52920,397
'2018-02','2156',' 농협 관악문성지점','정기','F','30대',12,1351.6,12.19,52510,239
'2018-02','2356',' 강남구청','정기','F','30대',7,197.62,2.19,9450,249
'2018-02','2355',' 삼성역 5~6번 출구 사이','정기','F','30대',10,251.56,2.75,11920,80
'2018-02','2360',' 도곡1동 주민센터 교차로','정기','F','30대',10,565.77,5.09,21980,134
'2018-02','2358',' 구룡초사거리 (현대아파트10동 앞 )','정기','F','30대',13,1551.77,15.02,64730,284
'2018-02','2359',"' 국립국악중,고교 정문 맞은편'",'정기','F','30대',7,1640.65,14.4,62040,121
'2018-02','416',' 상암월드컵파크 1단지 교차로','정기','F','30대',32,1692.62,17.81,76870,306
'2018-02','2347',' 두산건설 본사','정기','F','30대',4,140.84,1.36,5860,43
'2018-02','2352',' 서울본부세관(건설회관 앞)','정기','F','30대',3,206.45,1.9,8200,57
'2018-02','2353',' 강남구청역 2번출구 뒤','정기','F','30대',2,201.31,2.01,8670,56
'2018-02','1642',' 서울여대 남문','정기','F','30대',1,63.2,0.65,2800,15
'2018-02','2111',' 서울대입구역 1번출구','정기','F','30대',2,174.06,1.7,7300,47
'2018-02','2357',' 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞)','정기','F','30대',2,87.01,0.78,3380,23
'2018-02','422',' 문화비축기지','정기','F','30대',1,56.03,0.61,2620,43
'2018-02','500',' 어린이대공원역 3번출구 앞','정기','F','30대',36,1024.94,10.56,45640,272
'2018-02','1640',' 한내근린공원 북측','정기','F','30대',8,961.34,8.01,34540,166
'2018-02','590',' 건국대학교 (입학정보관)','정기','F','30대',11,557.54,4.97,21500,137
'2018-02','591',' 건국대학교 (행정관)','정기','F','30대',9,360.8,4.07,17500,134
'2018-02','592',' 건국대학교 학생회관','정기','F','30대',2,96.29,1.11,4780,35
'2018-02','1149',' 신방화역환승주차장','정기','F','30대',2,24.57,0.22,940,8
'2018-02','2136',' 신림역 8번출구','정기','F','30대',5,318.19,2.93,12700,114
'2018-02','391',' 정동길입구','정기','F','30대',16,397.09,4.22,18200,144
'2018-02','450',' 효자동 삼거리','정기','F','30대',9,423.7,4.58,19670,181
'2018-02','451',' 청와대앞길','정기','F','30대',13,450.95,4.32,18640,92
'2018-02','501',' 광진구의회 앞','정기','F','30대',27,1589.57,16.08,69270,426
'2018-02','593','자양중앙나들목','정기','F','30대',31,705.68,7.03,30320,151
'2018-02','1250','문정2동 주민센터','정기','F','30대',1,47.52,0.46,2000,15
'2018-02','3501',' 광진구청 앞','정기','F','30대',15,867.13,7.93,34130,206
'2018-02','3502',' 중곡역 1번출구','정기','F','30대',16,1413.17,13.08,56390,395
'2018-02','3503',' 광진유진스웰','정기','F','30대',2,184.18,2.11,9070,85
'2018-02','3504',' 원일교회','정기','F','30대',2,145.32,1.41,6060,62
'2018-02','3505',' 신양초교앞 교차로','정기','F','30대',22,2338.39,21.21,91440,493
'2018-02','502',' 뚝섬유원지역 1번출구 앞','정기','F','30대',57,4473.16,45.85,197560,1107
'2018-02','723',' SBS방송국','정기','F','30대',23,1608.25,14.87,64170,469
'2018-02','725',' 양강중학교앞 교차로','정기','F','30대',1,94.21,0.85,3660,36
'2018-02','108',' 서교동 사거리','정기','F','40대',1,112.38,1.1,4730,30
'2018-02','503',' 더샵스타시티 C동 앞','정기','F','40대',23,1652.25,14.44,62280,624
'2018-02','729',' 서부식자재마트 건너편','정기','F','40대',3,221.63,2,8610,62
'2018-02','733',' 신정이펜하우스314동','정기','F','40대',2,158.25,1.55,6660,41
'2018-02','734',' 신트리공원 입구','정기','F','40대',2,135.14,1.22,5250,30
'2018-02','504',' 신자초교입구교차로','정기','F','40대',14,639.53,6.87,29540,238
'2018-02','505',' 자양사거리 광진아크로텔 앞','정기','F','40대',2,93.14,0.81,3470,23
'2018-02','506',' 금호 어울림 아파트 앞','정기','F','40대',2,264.09,1.99,8580,42
'2018-02','1024','  강동구청 앞','정기','F','40대',2,232.85,2.73,11760,66
'2018-02','1030',' 미호 플랜트 앞','정기','F','40대',2,150.22,1.42,6130,51
'2018-02','508',' 성수아카데미타워 앞','정기','F','40대',11,1403.63,15.69,67620,292
'2018-02','1035',' 고덕역 4번출구','정기','F','40대',4,165.95,2.04,8730,87
'2018-02','1036',' 고덕동 주양쇼핑','정기','F','40대',1,34.4,0.42,1810,10
'2018-02','509',' 이마트 버스정류소 옆','정기','F','40대',2,104.52,1.03,4460,27
'2018-02','1044',' 굽은다리역','정기','F','40대',2,132.05,1.19,5130,43
'2018-02','1251',' 석촌역 2번출구','정기','F','40대',1,19.78,0.26,1110,9
'2018-02','1253',' 오금역 3번 출구 뒤','정기','F','40대',1,62.03,0.56,2410,18
'2018-02','1256',' 문정현대아파트 교차로','정기','F','40대',1,43.85,0.52,2260,13
'2018-02','1257',' 가락시장역 롯데마트앞','정기','F','40대',11,5977.76,62.52,269560,933
'2018-02','1259',' 방이역 1번출구','정기','F','40대',2,55.03,0.45,1930,18
'2018-02','511',' 서울숲역 4번 출구 옆','정기','F','40대',1,122.27,1.1,4750,23
'2018-02','1262',' 송파여성문화회관 앞','정기','F','40대',1,0,0,0,0
'2018-02','1265',' 문정동 근린공원','정기','F','40대',5,153.81,1.67,7130,45
'2018-02','1269',' 리센츠아파트 ','정기','F','40대',3,124.57,1.31,5650,138
'2018-02','1271',' 송파도서관','정기','F','40대',2,126.13,1.21,5230,30
'2018-02','512',' 뚝섬역 1번 출구 옆','정기','F','40대',10,599.84,5.64,24360,124
'2018-02','1446',' 중랑전화국 교차로','정기','F','40대',6,3396.72,24.87,107220,183
'2018-02','1447',' 면목역 3번출구','정기','F','40대',5,294.99,2.8,12100,221
'2018-02','1448',' 코스트코 상봉점','정기','F','40대',2,128.74,0.99,4270,30
'2018-02','109',' 제일빌딩 앞','정기','F','40대',23,1757.32,19.56,84240,1493
'2018-02','400',' 상암한화오벨리스크 1차 앞','정기','F','40대',2,64.28,0.73,3150,19
'2018-02','1526',' 수유동 채선당앞','정기','F','40대',3,138.02,1.04,4510,64
'2018-02','1527',' 미아역 1번 출구 뒤','정기','F','40대',5,225.75,2.06,8820,205
'2018-02','1528',' 삼각산동 주민센터','정기','F','40대',6,132.35,1.29,5570,31
'2018-02','1529',' 미아동 한국전력공사','정기','F','40대',1,41.82,0.31,1320,5
'2018-02','1530',' 광산사거리','정기','F','40대',1,20.6,0.24,1020,8
'2018-02','1531',' 미아사거리 1번 출구','정기','F','40대',1,36.04,0.32,1400,8
'2018-02','1532',' 번3동 주민센터 교차로','정기','F','40대',15,3439.13,31.01,133610,473
'2018-02','1533',"' 번동 주공3, 4단지 교차로'",'정기','F','40대',3,356.65,3.4,14650,101
'2018-02','1534',' 북서울 꿈의 숲 동문','정기','F','40대',1,94.8,0.93,3990,22
'2018-02','1535',' 효성인텔리안 앞','정기','F','40대',1,69.5,0.63,2700,17
'2018-02','513',' 뚝섬역 5번 출구 정류소 옆','정기','F','40대',9,1296.3,12.16,52440,352
'2018-02','1536',' 번동 두산위브 101동 옆','정기','F','40대',10,1844.53,16.51,71240,471
'2018-02','1646',' 삼육대 입구','정기','F','40대',1,63.91,0.62,2690,13
'2018-02','1650',' 중계근린공원내','정기','F','40대',1,19.91,0.25,1070,20
'2018-02','1651',' 맥도날드 상계점 앞','정기','F','40대',3,426.73,4.16,17960,89
'2018-02','514',' 성수사거리 버스정류장 앞','정기','F','40대',2,97.46,1,4300,35
'2018-02','1654',' 당고개입구 오거리','정기','F','40대',6,911.71,8.22,35420,157
'2018-02','1655',' 공릉1단지아파트','정기','F','40대',3,197.44,1.92,8310,178
'2018-02','1656',' 중앙하이츠 아파트 입구','정기','F','40대',1,39.85,0.32,1360,60
'2018-02','1657',' 노원구청 ','정기','F','40대',3,184.73,1.77,7590,176
'2018-02','1660',' 서울시립과학관','정기','F','40대',1,67.18,0.61,2610,9
'2018-02','1713',' 쌍문동 청소년 랜드','정기','F','40대',2,89.97,0.82,3550,24
'2018-02','515',' 광양중학교 앞','정기','F','40대',23,3705.34,38,163770,1121
'2018-02','1714',' 도봉문화정보도서관 삼거리','정기','F','40대',2,24.4,0.26,1120,6
'2018-02','1715',' 서울특별시교육청도봉도서관','정기','F','40대',1,50.31,0.54,2310,9
'2018-02','1719',' 신도봉사거리 버스정류장','정기','F','40대',4,395.1,2.75,11850,88
'2018-02','516',' 광진메디칼 앞','정기','F','40대',5,154.12,1.29,5560,32
'2018-02','300',' 정동사거리','정기','F','40대',22,628.08,6.24,26820,224
'2018-02','2268',' 서초4동주민센터 ','정기','F','40대',5,360.08,3.34,14340,73
'2018-02','2272',' 교대입구 교차로','정기','F','40대',9,451.22,4.63,19990,564
'2018-02','2273',' 일동제약 사거리','정기','F','40대',4,188.89,2.21,9540,64
'2018-02','2275',' 염곡치안센터 건너편','정기','F','40대',2,196.28,2.13,9180,37
'2018-02','2276',' 영동1교 (양재천근린공원)','정기','F','40대',2,154.97,1.58,6830,61
'2018-02','301',' 경복궁역 7번출구 앞','정기','F','40대',11,413.96,4.54,19630,155
'2018-02','2362',' 신사동 가로수길 입구','정기','F','40대',1,338.74,3.05,13160,83
'2018-02','2364',' 도산대로 렉서스 앞','정기','F','40대',6,180.42,1.57,6700,29
'2018-02','2365',' K+ 타워 앞','정기','F','40대',1,176.06,1.59,6840,51
'2018-02','2368',' 도곡동 경남아파트 건너편','정기','F','40대',22,472.81,4.29,18370,110
'2018-02','2370',' 한티역 3번출구','정기','F','40대',2,267.42,3.21,13830,148
'2018-02','302',' 경복궁역 4번출구 뒤','정기','F','40대',11,325.48,3.4,14620,129
'2018-02','2371',' 한국우편사업진흥원','정기','F','40대',1,3.09,0.03,120,2
'2018-02','2372',' 대치역 사거리','정기','F','40대',2,121.81,1.36,5880,38
'2018-02','2373',' 개포동역 사거리','정기','F','40대',2,219.69,1.98,8510,64
'2018-02','3101',' 서대문구청','정기','F','40대',1,54.01,0.51,2200,12
'2018-02','303',' 광화문역 1번출구 앞','정기','F','40대',16,898.49,8.87,38270,257
'2018-02','3506',' 영동대교 북단','정기','F','40대',1,20.51,0.17,740,2
'2018-02','3507',' 어린이회관','정기','F','40대',2,69.4,0.65,2830,87
'2018-02','3508',' 화양사거리','정기','F','40대',3,71.89,0.66,2830,14
'2018-02','3509',' 세종사이버대학교','정기','F','40대',2,72.38,0.57,2470,55
'2018-02','3511',' 응봉역 1번출구','정기','F','40대',1,31.15,0.32,1380,15
'2018-02','3513',' 상왕십리역 1번출구','정기','F','40대',11,1490.98,14.2,61180,188
'2018-02','3514',' 왕십리교회옆','정기','F','40대',3,89.28,0.82,3530,69
'2018-02','115',' 사루비아 빌딩 앞','정기','F','40대',1,101.57,1.19,5130,43
'2018-02','304',' 광화문역 2번출구 앞','정기','F','40대',7,186.85,1.99,8610,59
'2018-02','1337',' 돈암성당 옆','정기','F','40대',1,113.26,1.02,4400,33
'2018-02','1338',' 용문2교 옆','정기','F','40대',5,467.02,4.59,19770,118
'2018-02','1340',' 광운초등학교 앞','정기','F','40대',1,55.08,0.5,2140,16
'2018-02','1342',' 성북쉼터 앞','정기','F','40대',2,71.03,0.82,3520,27
'2018-02','1344',' 아리랑시네센터 앞','정기','F','40대',3,88.82,0.81,3490,54
'2018-02','305',' 종로구청 옆','정기','F','40대',19,1024.84,10.08,43470,366
'2018-02','1346',' 길음8골어린이공원 옆','정기','F','40대',5,92.55,0.78,3340,16
'2018-02','1349',' 월계2교 버스정류장 앞','정기','F','40대',1,35.26,0.32,1370,10
'2018-02','1351',' SK제삼주유소 앞','정기','F','40대',2,73.4,0.72,3120,22
'2018-02','1352',' e 편한세상 보문아파트 내','정기','F','40대',1,37.48,0.39,1690,10
'2018-02','1956',' 도야미리숯불갈비 앞','정기','F','40대',4,246.85,2.42,10410,90
'2018-02','1957',' 구일고등학교 정문 ','정기','F','40대',3,304.25,2.74,11820,73
'2018-02','306',' 광화문역 7번출구 앞','정기','F','40대',8,292.64,2.88,12480,83
'2018-02','1962',' 가리봉동주민센터','정기','F','40대',3,144.69,1.27,5510,79
'2018-02','1963',' 디지털단지오거리','정기','F','40대',2,175.74,1.47,6340,41
'2018-02','307',' 서울역사박물관 앞','정기','F','40대',3,107.86,1.02,4410,38
'2018-02','1975',' 대림역 1번 출입구 밑','정기','F','40대',1,17.76,0.16,690,4
'2018-02','308',' 광화문 S타워 앞','정기','F','40대',3,83.4,0.84,3610,20
'2018-02','309',' 광화문역 6번출구 옆','정기','F','40대',1,38.85,0.51,2180,85
'2018-02','310',' 청계광장 옆','정기','F','40대',3,140.49,1.44,6180,42
'2018-02','311',' 서울광장 옆','정기','F','40대',28,859.59,8.6,37010,313
'2018-02','312',' 시청역 1번출구 뒤','정기','F','40대',19,717.33,7.54,32530,253
'2018-02','110',' 사천교','정기','F','40대',7,279.02,2.77,11950,65
'2018-02','314',' 국립현대미술관','정기','F','40대',3,181.9,1.57,6780,44
'2018-02','315',' 신한은행 안국역지점 옆','정기','F','40대',7,241.59,2.45,10590,93
'2018-02','316',' 종각역 1번출구 앞','정기','F','40대',6,150.71,1.72,7390,60
'2018-02','828',' 숙대입구역 8번','정기','F','40대',1,37.14,0.31,1340,7
'2018-02','1449',' 상봉역 1번출구','정기','F','40대',3,42.98,0.46,2010,19
'2018-02','318',' 광교사거리 남측','정기','F','40대',1,223.13,2.22,9550,80
'2018-02','320',' 을지로입구역 4번출구 앞','정기','F','40대',2,58.27,0.65,2830,26
'2018-02','321',' KEB 하나은행 본점 앞','정기','F','40대',6,244.02,1.27,5470,45
'2018-02','1455',' 상봉역 2번 출구','정기','F','40대',1,8.77,0.1,410,6
'2018-02','322',' 명동성당 앞','정기','F','40대',3,214.53,2.19,9430,62
'2018-02','116',' 일진아이윌아파트 옆','정기','F','40대',20,648.42,6.01,25990,136
'2018-02','324',' 신세계백화점 본점 앞','정기','F','40대',4,1792,16.22,69930,120
'2018-02','326',' 안국역 5번출구 앞','정기','F','40대',23,2133.99,19.4,83580,351
'2018-02','327',' 낙원상가 옆','정기','F','40대',20,1023.84,11.55,49720,324
'2018-02','328',' 탑골공원 앞','정기','F','40대',3,71.48,0.74,3190,20
'2018-02','329',' 청계2가 사거리 옆','정기','F','40대',1,86.74,0.78,3370,20
'2018-02','330',' 청계천 한빛광장','정기','F','40대',11,1951.61,17.61,75820,373
'2018-02','331',' 을지로2가 사거리 북측','정기','F','40대',5,226.62,2.17,9370,119
'2018-02','332',' 을지로2가 사거리 남측','정기','F','40대',2,89.76,1.02,4360,25
'2018-02','111',' 상수역 2번출구 앞','정기','F','40대',8,367.1,3.64,15690,127
'2018-02','334',' 종로3가역 2번출구 뒤','정기','F','40대',33,654.11,6.84,29560,210
'2018-02','335',' 종로3가역 15번출구 앞','정기','F','40대',13,191.47,1.81,7840,42
'2018-02','338',' 세운스퀘어 앞','정기','F','40대',6,153.16,1.39,5950,40
'2018-02','339',' 종로4가 사거리','정기','F','40대',28,534.55,5.26,22620,161
'2018-02','340',' 혜화동 로터리','정기','F','40대',8,160,1.58,6810,81
'2018-02','341',' 혜화역 3번출구 뒤','정기','F','40대',4,144.21,1.44,6220,54
'2018-02','342',' 대학로 마로니에공원','정기','F','40대',17,803.27,8.79,37790,364
'2018-02','343',' 예일빌딩(율곡로) 앞','정기','F','40대',1,9.83,0.08,340,3
'2018-02','112',' 극동방송국 앞','정기','F','40대',2,40.55,0.41,1730,27
'2018-02','344',' 성균관대 E하우스 앞','정기','F','40대',2,62.17,0.71,3040,24
'2018-02','345',' 서울보증보험본사 앞','정기','F','40대',21,2549.58,24.85,107070,627
'2018-02','346',' 맥스타일 앞','정기','F','40대',2,145.43,1.25,5410,128
'2018-02','347',' 동대문역사문화공원역 9번출구 앞','정기','F','40대',8,298,2.94,12730,83
'2018-02','349',' 사직동주민센터','정기','F','40대',30,1222.89,12.61,54190,460
'2018-02','351',' 청운초교 앞 삼거리','정기','F','40대',9,1285.85,11.74,50590,96
'2018-02','352',' 중앙고입구 삼거리','정기','F','40대',4,201.25,2.15,9240,48
'2018-02','353',' 재동초교 앞 삼거리','정기','F','40대',13,520.76,6.06,26020,194
'2018-02','117',' 홍은사거리','정기','F','40대',43,5524.01,55.15,237630,731
'2018-02','354',' 포르투갈 대사관 앞','정기','F','40대',10,3044.22,32.65,140750,128
'2018-02','355',' 서울사대부속초교 앞','정기','F','40대',11,2016.88,19.68,84900,193
'2018-02','356',' KT혜화지사 앞','정기','F','40대',17,509.24,5.14,22160,330
'2018-02','358',' 성대입구 사거리','정기','F','40대',18,2257.26,20.98,90490,221
'2018-02','359',' 원남동사거리','정기','F','40대',8,287.58,2.89,12450,122
'2018-02','361',' 동묘앞역 1번출구 뒤','정기','F','40대',19,4267.56,44.58,192130,951
'2018-02','362',' 청계8가 사거리','정기','F','40대',10,508.97,4.75,20390,243
'2018-02','363',' 신설동역 11번출구 뒤','정기','F','40대',16,806.54,7.32,31590,607
'2018-02','364',' 창신역 1번출구 앞','정기','F','40대',3,80.06,0.72,3110,19
'2018-02','113',' 홍대입구역 2번출구 앞','정기','F','40대',45,2388.81,23.71,102150,786
'2018-02','367',' 독립문역 3-1번출구 ','정기','F','40대',17,1652.82,15.18,65480,207
'2018-02','368',' SK 서린빌딩 앞','정기','F','40대',11,509.42,4.97,21440,135
'2018-02','369',' 광화문 시민열린마당','정기','F','40대',14,570.79,5.54,23890,144
'2018-02','348',' 독립문역 사거리','정기','F','40대',21,881.09,8.54,36770,201
'2018-02','370',' 시청역(2호선) 9번출구 뒤','정기','F','40대',12,416.79,3.88,16810,151
'2018-02','371',' 동대입구역 6번출구 뒤','정기','F','40대',2,80.37,0.8,3440,27
'2018-02','372',' 약수역 3번출구 뒤','정기','F','40대',3,129.87,1.24,5340,244
'2018-02','374',' 청구역 2번출구 앞','정기','F','40대',2,73.69,0.75,3210,104
'2018-02','118',' 광흥창역 2번출구 앞','정기','F','40대',21,845.1,8.53,36630,247
'2018-02','375',' 다산 어린이공원','정기','F','40대',10,626.66,6.33,27260,288
'2018-02','378',' 청계7가 사거리','정기','F','40대',27,2605.25,23.12,99690,551
'2018-02','379',' 서울역9번출구','정기','F','40대',1,112.23,1.01,4360,30
'2018-02','380',' CJ제일제당 앞','정기','F','40대',2,79.64,0.81,3510,28
'2018-02','382',' 약수역 10번출구 앞','정기','F','40대',4,1677.46,16.38,70600,245
