'대여일자','대여소번호','대여소','대여구분코드','성별','연령대코드','이용건수','운동량','탄소량','이동거리(M)','이동시간(분)'
'2018-01','2244','교육개발원입구 교차로','정기','F','20대',19,2615.61,27.58,118920,637
'2018-01','402',' 상암월드컵파크 9단지 앞','정기','F','20대',7,353.16,3.7,15950,129
'2018-01','2245','양재초등학교 맞은편','정기','F','20대',4,124.07,1.18,5100,19
'2018-01','2247','섬들근린공원','정기','F','20대',11,1265.56,11.79,50850,273
'2018-01','2255','시민의숲역 1번출구 옆','정기','F','20대',18,1006.7,10.38,44820,245
'2018-01','2257',' 하나로클럽 양재점 맞은편','정기','F','20대',1,68.04,0.58,2490,16
'2018-01','2262',' 한신16차아파트 119동 앞','정기','F','20대',3,194.6,2.03,8750,61
'2018-01','2301',' 현대고등학교 건너편','정기','F','20대',3,74.62,0.7,3030,33
'2018-01','2343',' 세곡사거리 대왕파출소 앞','정기','F','20대',1,61.4,0.71,3040,18
'2018-01','2344',' 리엔파크 2단지 앞','정기','F','20대',6,735.48,7.92,34130,420
'2018-01','403',' 부엉이공원 앞','정기','F','20대',21,764.15,7.12,30710,146
'2018-01','2259',' 잠원역 3번-4번 출구사이 ','정기','F','20대',25,730.42,8.89,38410,719
'2018-01','2251',' 더케이호텔 입구(양재2) ','정기','F','20대',9,198.72,1.8,7720,62
'2018-01','2337',' 대모산입구역 2번출구 앞','정기','F','20대',5,1511.72,14.48,62380,312
'2018-01','2309',' 청담역(우리들병원 앞)','정기','F','20대',5,422.4,4.2,18110,106
'2018-01','2311',' 학동로 래미안 아파트 앞','정기','F','20대',21,2036.18,18.42,79350,377
'2018-01','2302',' 교보타워 버스정류장(신논현역 3번출구 후면)','정기','F','20대',20,1698.29,15.46,66710,421
'2018-01','2303',' 논현역 7번출구','정기','F','20대',1,64.15,0.75,3240,16
'2018-01','2304',' 신영 ROYAL PALACE 앞','정기','F','20대',4,127.28,1.5,6460,32
'2018-01','2305',' MCM 본사 직영점 앞','정기','F','20대',1,31.48,0.35,1500,7
'2018-01','2306',' 압구정역 2번 출구 옆','정기','F','20대',4,214.41,1.93,8330,193
'2018-01','2308',' 압구정파출소 앞','정기','F','20대',5,381.23,3.59,15490,117
'2018-01','2310',' 청담동 맥도날드 옆(위치)','정기','F','20대',4,1499.27,12.72,54810,285
'2018-01','2312',' 청담역 13번 출구 앞','정기','F','20대',12,287.45,3.08,13340,111
'2018-01','2313',' 금원빌딩 앞','정기','F','20대',7,684.15,7.18,30940,143
'2018-01','2348',' 포스코사거리(기업은행)','정기','F','20대',7,232.11,2.66,11460,180
'2018-01','2314',' 청담나들목입구','정기','F','20대',17,791.07,7.72,33260,183
'2018-01','2315',' 봉은사역 5번출구 옆','정기','F','20대',6,345.18,3.56,15380,171
'2018-01','106',' 합정역 7번출구 앞','정기','F','20대',38,2743.37,27.11,116830,624
'2018-01','405',' DMC빌 앞','정기','F','20대',1,24.61,0.26,1130,35
'2018-01','2316',' 삼성역 8번출구','정기','F','20대',14,766.14,7.78,33430,207
'2018-01','2318',' 삼성중앙역4번출구(문화센터더 리빌)','정기','F','20대',1,11.07,0.1,430,6
'2018-01','2320',' 도곡역 대치지구대 방향','정기','F','20대',19,4209.04,41.07,177000,478
'2018-01','2321',' 학여울역 사거리','정기','F','20대',3,175.49,1.65,7150,75
'2018-01','2322',' 삼성역 3번 출구','정기','F','20대',20,1035.61,9.76,42070,385
'2018-01','2323',' 주식회사 오뚜기 정문 앞','정기','F','20대',1,20.33,0.18,790,13
'2018-01','2324',' 천주교 대치 2동 교회 옆','정기','F','20대',6,538.19,5.54,23910,141
'2018-01','2325',' 대치동 버거킹대치점','정기','F','20대',8,532.64,5.32,22910,142
'2018-01','2326',' 대치동 삼성로','정기','F','20대',8,227.42,2.73,11720,77
'2018-01','406',' 상암월드컵파크 7단지 앞','정기','F','20대',23,1794.7,22.33,96100,582
'2018-01','2327',' 뱅뱅사거리 랜드마크타워 앞','정기','F','20대',5,683.3,6.63,28590,132
'2018-01','2328',' 르네상스 호텔 사거리 역삼지하보도 7번출구 앞','정기','F','20대',9,686.37,7.55,32500,215
'2018-01','2329',' 르네상스호텔사거리 역삼지하보도 2번출구','정기','F','20대',3,160.97,1.6,6890,40
'2018-01','2330',' 스타벅스 앞','정기','F','20대',4,20.65,0.24,1050,71
'2018-01','2331',' 동영문화센터앞','정기','F','20대',3,293.78,3.28,14160,118
'2018-01','2332',' 선릉역3번출구','정기','F','20대',3,372.72,3.56,15340,77
'2018-01','2333',' 양재역 3번출구 주변','정기','F','20대',9,368.47,3.41,14790,93
'2018-01','2334','삼호@ 2동 ( 간선도로)','정기','F','20대',5,595.9,6.35,27360,120
'2018-01','2335',' 3호선 매봉역 3번출구앞','정기','F','20대',3,26.2,0.31,1350,46
'2018-01','2336',' 강남세브란스교차로  래미안그레이튼 104동 앞','정기','F','20대',5,70.21,0.63,2730,54
'2018-01','421',' 마포구청 앞','정기','F','20대',26,2995.49,29.95,128990,643
'2018-01','2339',' 현대아파트 정문 앞','정기','F','20대',1,50.19,0.45,1950,11
'2018-01','2341',' 일원역 4~5번 출구 사이','정기','F','20대',10,858.25,8.87,38260,219
'2018-01','2342',' 대청역 1번출구  뒤','정기','F','20대',5,179.77,2,8650,65
'2018-01','1106',' 신방화사거리','정기','F','20대',4,148.78,1.71,7380,111
'2018-01','1302',' 한성대입구역6번출구 뒤','정기','F','20대',2,212.61,2.15,9290,66
'2018-01','1308',' 안암로터리 버스정류장 앞','정기','F','20대',43,3240.17,32.49,139830,562
'2018-01','1110',' 공항중학교앞','정기','F','20대',2,44.1,0.3,1310,6
'2018-01','1128',' 화곡역 6번출구','정기','F','20대',4,167.87,1.54,6650,59
'2018-01','407',' 마포구 육아종합지원센터','정기','F','20대',21,577.91,5.92,25500,210
'2018-01','1018',' 둔촌 주공 GS 맞은편','정기','F','20대',12,617.89,6.46,27870,213
'2018-01','1103',' 방화역 4번출구앞','정기','F','20대',1,39.95,0.41,1770,9
'2018-01','1115',' 등촌역 1번출구옆','정기','F','20대',32,2590.59,24.35,104950,681
'2018-01','1117',' 스타벅스앞','정기','F','20대',21,2078.84,22.38,96490,713
'2018-01','1125',' 명덕고교입구(영종빌딩)','정기','F','20대',12,678.08,6.65,28610,174
'2018-01','1201',' 가락시장역 3번 출구','정기','F','20대',16,1030.38,9.68,41730,272
'2018-01','1212',' 송파역 2번 출구앞','정기','F','20대',11,795.79,7.07,30430,256
'2018-01','408',' LG CNS앞','정기','F','20대',12,505.45,4.94,21250,201
'2018-01','1231',' 잠실역 6번출구','정기','F','20대',23,2301.3,22.82,98310,805
'2018-01','1306',' 한성대입구역2번출구','정기','F','20대',11,896.84,8.72,37570,308
'2018-01','1407',' 먹골역 1번출구 뒤','정기','F','20대',23,690.65,7.14,30840,370
'2018-01','1414',' 사가정역 1번출구','정기','F','20대',6,289.13,3.25,13990,111
'2018-01','420',' 서울시 공공자전거 상암센터','정기','F','20대',1,12.1,0.11,470,3
'2018-01','1416',' 상봉역 3번출구','정기','F','20대',8,259.63,2.81,12110,77
'2018-01','1428',' 원묵고등학교','정기','F','20대',20,566.37,6.07,26110,167
'2018-01','1429',' 장안중학교','정기','F','20대',8,600.98,5.2,22450,316
'2018-01','1430',' 중랑구청','정기','F','20대',13,1500.57,14.27,61470,146
'2018-01','1431',' 중랑구청 사거리','정기','F','20대',29,3413.05,31.83,137250,315
'2018-01','1433',' 중화역 2번출구','정기','F','20대',14,814.76,8.47,36630,200
'2018-01','1509',' 서울북부수도사업소','정기','F','20대',12,1582.82,14.73,63540,212
'2018-01','409',' 누리꿈스퀘어 옆','정기','F','20대',46,1700.83,17.07,73770,517
'2018-01','1511',' 번동 금호어울림아파트102동앞','정기','F','20대',1,114.29,1.03,4440,40
'2018-01','1512',' 강북중학교 앞','정기','F','20대',7,312.84,3.13,13520,95
'2018-01','1513',' 강북구청 뒷편','정기','F','20대',4,58.94,0.72,3100,18
'2018-01','1522',' 월드전기조명인테리어(우이동)','정기','F','20대',6,274.69,2.72,11700,93
'2018-01','1605',' 헬스케어','정기','F','20대',18,980.4,9.24,39720,270
'2018-01','1620',' 중계동 노원구민체육센터 옆(중1-2)','정기','F','20대',8,470.24,4.65,20030,130
'2018-01','1628',' 노일초등학교 앞','정기','F','20대',7,1706.61,19.87,85610,209
'2018-01','1630',' 수연빌딩 앞','정기','F','20대',2,121.94,1.34,5810,37
'2018-01','419',' 홈플러스 앞','정기','F','20대',26,2405.8,24.16,104170,703
'2018-01','1936',' 개봉역 1번 출구 자전거보관서쪽','정기','F','20대',4,181.96,1.73,7480,51
'2018-01','1941',' 오류동역 2번출구','정기','F','20대',12,675.4,5.26,22740,128
'2018-01','1943',' 온수역 북측','정기','F','20대',3,904.23,8.2,35360,197
'2018-01','1946',' 구로역 광장','정기','F','20대',16,830.81,7.79,33570,291
'2018-01','1951',' 천왕이펜하우스 4단지 상가 앞','정기','F','20대',7,393.45,3.18,13770,158
'2018-01','1952',' 천왕연지타운2단지 앞','정기','F','20대',5,1222.27,13.82,59610,281
'2018-01','1953',' 천왕역 4번출구 뒤','정기','F','20대',26,607.77,5.47,23660,123
'2018-01','2003',' 사육신공원앞','정기','F','20대',18,2475.43,23.09,99510,583
'2018-01','2028',' 남성역 2번출구 뒷편','정기','F','20대',8,485.6,4.55,19600,159
'2018-01','2263',' 바우뫼문화복지회관','정기','F','20대',39,1882.14,17.06,73630,454
'2018-01','2109',' 은천로입구 가로공원','정기','F','20대',18,1859.71,19.8,85350,404
'2018-01','2115',' 관악농협농산물백화점','정기','F','20대',1,9.29,0.11,460,7
'2018-01','2119',' 중앙동 동진빌딩','정기','F','20대',13,743.19,7.71,33230,1017
'2018-01','2141',' 미림여고입구 교차로','정기','F','20대',12,2915.81,27.06,116660,597
'2018-01','2143',' 서울산업정보학교','정기','F','20대',10,2734.55,25.06,107970,260
'2018-01','2148',' 낙성대역 3번출구 뒤','정기','F','20대',17,689.98,7.09,30630,500
'2018-01','2246',' 서울시 품질시험소 앞','정기','F','20대',29,1088.13,11.9,51360,481
'2018-01','418',' 월드컵경기장역 3번출구 옆','정기','F','20대',23,4674.57,47.78,205920,710
'2018-01','2252',' 하이브랜드 앞','정기','F','20대',12,537.6,5.23,22470,135
'2018-01','1210',' 롯데월드타워(잠실역2번출구 쪽)','정기','F','20대',53,4597.35,44.57,192250,981
'2018-01','1218',' 방이역 4번출구','정기','F','20대',17,1890.69,19.62,84490,413
'2018-01','1226',' 잠실4동 주민센터 옆','정기','F','20대',8,540.61,5.83,25120,184
'2018-01','1227',' 거여역 8번출구 뒤','정기','F','20대',4,544.34,5.31,22910,257
'2018-01','1230',' 송파중학교 정문','정기','F','20대',2,124.22,1.51,6520,71
'2018-01','1239',' 문정 법조단지3','정기','F','20대',1,75.16,0.68,2920,24
'2018-01','107',' 신한은행 서교동금융센터점 앞','정기','F','20대',89,4379.89,43.5,187610,2593
'2018-01','411',' DMC홍보관','정기','F','20대',42,15187.44,161.9,697830,2573
'2018-01','1240',' 문정 법조단지4','정기','F','20대',12,215.35,2.05,8860,75
'2018-01','1241',' 문정 법조단지5','정기','F','20대',1,35.51,0.42,1830,13
'2018-01','1243',' 문정 법조단지7','정기','F','20대',15,1638.61,16.5,71170,227
'2018-01','1244',' 문정 법조단지8','정기','F','20대',8,428.96,4.32,18660,122
'2018-01','1245',' 문정 법조단지9','정기','F','20대',19,759.19,7.59,32700,384
'2018-01','1246',' 문정 법조단지10','정기','F','20대',14,414.58,4.23,18280,115
'2018-01','1247',' 문정 법조단지11','정기','F','20대',3,249.86,2.22,9590,134
'2018-01','1248',' 방이초등학교','정기','F','20대',15,764.3,7.45,32130,221
'2018-01','1249',' 아주중학교건너편','정기','F','20대',4,109,1.2,5170,28
'2018-01','412',' DMC산학협력연구센터 앞','정기','F','20대',12,682.43,6.3,27180,217
'2018-01','1328',' 월곡역 3번출구','정기','F','20대',23,1615.64,15.92,68630,432
'2018-01','1411',' 상봉시장앞 교차로 한성빌딩 앞','정기','F','20대',2,171.12,2.02,8720,118
'2018-01','1602',' 광운대역 앞','정기','F','20대',1,68.98,0.62,2680,16
'2018-01','1625',' 상계역(4번출구)','정기','F','20대',8,705.08,7.17,30900,188
'2018-01','1627',' 수락산역 4번출구','정기','F','20대',2,124.32,1.12,4830,37
'2018-01','1914',' 대림역4번출구','정기','F','20대',6,486.68,4.3,18600,185
'2018-01','1925',' 동양미래대학교 정문 옆','정기','F','20대',20,2059.89,19.01,81950,403
'2018-01','413',' 상암월드컵파크 3단지 후문','정기','F','20대',4,172.36,1.73,7400,37
'2018-01','1931',' 개봉역(북측광장)','정기','F','20대',15,1819.06,13.54,58350,365
'2018-01','2032',' 이수역 11번출구쪽','정기','F','20대',5,261.25,2.69,11610,98
'2018-01','2034',' 사당역 7번출구쪽','정기','F','20대',5,167.06,1.57,6790,40
'2018-01','2203',' 청계산입구역 2번출구','정기','F','20대',2,69.87,0.63,2690,145
'2018-01','2207',' 내곡파출소 뒤 정자','정기','F','20대',1,5.92,0.05,230,3
'2018-01','2211',' 서초구립반포도서관 앞','정기','F','20대',18,612.43,6.68,28800,216
'2018-01','2215',' 반포종합운동장 입구','정기','F','20대',1,177.74,2.13,9160,66
'2018-01','2248',' 서초리슈빌S 글로벌 앞','정기','F','20대',24,985.86,10.24,44090,290
'2018-01','417',' DMC역 2번출구 옆','정기','F','20대',10,470.75,4.6,19790,110
'2018-01','1204',' 거여역 3번출구','정기','F','20대',3,382.3,3.74,16090,256
'2018-01','1303',' 돈암초교 입구','정기','F','20대',14,765.27,7.55,32570,242
'2018-01','2026',' 흑석역 4번출구','정기','F','20대',1,12.2,0.13,560,4
'2018-01','1221',' 삼전사거리 포스코더샵','정기','F','20대',56,1515.11,17.28,74470,973
'2018-01','2113',' 관악동작견인차량보관소','정기','F','20대',7,270.42,2.77,11940,79
'2018-01','2264',' 이수역 1번출구','정기','F','20대',20,375.84,3.95,17010,148
'2018-01','1955',' 디지털입구 교차로','정기','F','20대',13,1192.93,11.64,50110,352
'2018-01','2351',' 청소년수련관(수영장)앞','정기','F','20대',3,229.4,2.53,10900,74
'2018-01','446',' 상명대입구','정기','F','20대',22,1696.12,15.41,66500,401
'2018-01','447',' 신영동삼거리','정기','F','20대',1,79.79,0.72,3100,24
'2018-01','414',' 상암동주민센터 옆','정기','F','20대',21,1688.92,14.57,62880,366
'2018-01','449',' 일성아파트','정기','F','20대',1,39.42,0.42,1810,7
'2018-01','1440',' 하나은행 면목지점','정기','F','20대',15,1624.29,14.92,64240,191
'2018-01','390',' 충무로역 1번출구','정기','F','20대',6,492.16,5.67,24410,112
'2018-01','826',' 서울역 서부교차로2','정기','F','20대',5,161.97,1.53,6620,35
'2018-01','1305',' 성북구청','정기','F','20대',9,545.51,5.43,23430,142
'2018-01','1501',"' 미아역 3번,4번 출구 사이'",'정기','F','20대',7,266.95,2.73,11760,156
'2018-01','2265',' 이수고가차도 남단','정기','F','20대',14,340.52,3.53,15180,99
'2018-01','415',' DMC역 9번출구 앞','정기','F','20대',16,840.6,7.33,31590,195
'2018-01','2110',' 조원동 미성아파트','정기','F','20대',30,735.47,9.08,39360,213
'2018-01','2139',' 서울신성초등학교','정기','F','20대',20,1553.57,16.69,71930,484
'2018-01','2156',' 농협 관악문성지점','정기','F','20대',12,385.08,4.3,18500,136
'2018-01','2354',' 청담역 2번출구','정기','F','20대',2,48.24,0.49,2100,11
'2018-01','2356',' 강남구청','정기','F','20대',2,131.02,1.18,5090,37
'2018-01','2355',' 삼성역 5~6번 출구 사이','정기','F','20대',12,1168.49,11.77,50700,399
'2018-01','2360',' 도곡1동 주민센터 교차로','정기','F','20대',6,427.98,4.27,18450,151
'2018-01','2358',' 구룡초사거리 (현대아파트10동 앞 )','정기','F','20대',22,2269.76,20.66,89030,291
'2018-01','2359',"' 국립국악중,고교 정문 맞은편'",'정기','F','20대',1,74.09,0.82,3530,26
'2018-01','416',' 상암월드컵파크 1단지 교차로','정기','F','20대',35,1185.36,11.77,50710,558
'2018-01','2350',' 래미안그레이튼102동앞','정기','F','20대',19,904.2,9.75,42100,327
'2018-01','2347',' 두산건설 본사','정기','F','20대',1,15.97,0.19,840,4
'2018-01','2352',' 서울본부세관(건설회관 앞)','정기','F','20대',4,222.65,2,8650,83
'2018-01','2353',' 강남구청역 2번출구 뒤','정기','F','20대',8,255.31,2.52,10950,57
'2018-01','1642',' 서울여대 남문','정기','F','20대',35,3234.37,28.46,122720,651
'2018-01','2111',' 서울대입구역 1번출구','정기','F','20대',8,218.37,2.36,10160,66
'2018-01','2357',' 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞)','정기','F','20대',2,64.42,0.77,3320,24
'2018-01','594',' 중랑물재생센터(서울새활용플라자)','정기','F','20대',7,114.94,1.5,6450,51
'2018-01','422',' 문화비축기지','정기','F','20대',3,166.82,1.68,7200,68
'2018-01','2224',' 방배경찰서 민원봉사실 앞','정기','F','20대',8,418.52,4.13,17760,114
'2018-01','500',' 어린이대공원역 3번출구 앞','정기','F','20대',51,2213.4,22.76,98170,695
'2018-01','1641',' 한내근린공원 남측','정기','F','20대',8,935.64,8.43,36350,94
'2018-01','1640',' 한내근린공원 북측','정기','F','20대',13,714.3,6.97,30050,189
'2018-01','590',' 건국대학교 (입학정보관)','정기','F','20대',63,3651.55,38.11,164180,750
'2018-01','591',' 건국대학교 (행정관)','정기','F','20대',10,504.57,5.82,25060,122
'2018-01','592',' 건국대학교 학생회관','정기','F','20대',11,712.27,7.36,31770,218
'2018-01','1149',' 신방화역환승주차장','정기','F','20대',16,716.74,6.55,28230,166
'2018-01','2136',' 신림역 8번출구','정기','F','20대',19,602.02,5.81,25050,301
'2018-01','391',' 정동길입구','정기','F','20대',3,117.22,1.42,6090,30
'2018-01','450',' 효자동 삼거리','정기','F','20대',17,636.08,6.79,29200,199
'2018-01','451',' 청와대앞길','정기','F','20대',10,335.98,3.33,14420,74
'2018-01','501',' 광진구의회 앞','정기','F','20대',75,3990.77,43.86,189170,998
'2018-01','593','자양중앙나들목','정기','F','20대',30,2428.58,22.65,97540,225
'2018-01','1250','문정2동 주민센터','정기','F','20대',3,68.94,0.81,3500,29
'2018-01','3501',' 광진구청 앞','정기','F','20대',47,1718.22,17.35,74590,681
'2018-01','3502',' 중곡역 1번출구','정기','F','20대',1,49.68,0.45,1930,13
'2018-01','3503',' 광진유진스웰','정기','F','20대',8,650.58,5.75,24780,153
'2018-01','3504',' 원일교회','정기','F','20대',6,221.08,2.33,10040,66
'2018-01','3505',' 신양초교앞 교차로','정기','F','20대',13,513.77,5.21,22460,158
'2018-01','502',' 뚝섬유원지역 1번출구 앞','정기','F','20대',52,12140.5,125.95,543060,2177
'2018-01','723',' SBS방송국','정기','F','20대',7,458.65,4.66,20090,252
'2018-01','108',' 서교동 사거리','정기','F','30대',18,887.41,8.62,37150,261
'2018-01','503',' 더샵스타시티 C동 앞','정기','F','30대',74,6858.91,66.94,288640,1003
'2018-01','504',' 신자초교입구교차로','정기','F','30대',52,1570.47,16.14,69550,450
'2018-01','505',' 자양사거리 광진아크로텔 앞','정기','F','30대',22,1197.31,11.79,50800,378
'2018-01','506',' 금호 어울림 아파트 앞','정기','F','30대',2,115.58,1.04,4490,24
'2018-01','507',' 성수아이에스비즈타워 앞','정기','F','30대',22,536.73,5.59,24220,182
'2018-01','1024','  강동구청 앞','정기','F','30대',1,22.05,0.22,960,5
'2018-01','1025',' 상일초등학교','정기','F','30대',1,31.28,0.37,1580,13
'2018-01','1029',' 롯데 시네마','정기','F','30대',10,393.42,3.91,16860,206
'2018-01','1031',' 암사동 CBIS','정기','F','30대',1,296.83,2.8,12090,54
'2018-01','508',' 성수아카데미타워 앞','정기','F','30대',31,3577.47,30.52,131500,437
'2018-01','1035',' 고덕역 4번출구','정기','F','30대',21,733.67,7.33,31580,208
'2018-01','1036',' 고덕동 주양쇼핑','정기','F','30대',8,521.4,5.38,23130,171
'2018-01','1041',' 묘곡초등학교','정기','F','30대',3,204.12,1.76,7580,98
'2018-01','509',' 이마트 버스정류소 옆','정기','F','30대',40,3841.63,38.01,163790,834
'2018-01','1044',' 굽은다리역','정기','F','30대',15,694.19,7.55,32560,266
'2018-01','510',' 서울숲 남문 버스정류소 옆','정기','F','30대',12,797.57,9.14,39430,240
'2018-01','1251',' 석촌역 2번출구','정기','F','30대',2,113.74,1.13,4870,39
'2018-01','1256',' 문정현대아파트 교차로','정기','F','30대',1,36.37,0.39,1670,9
'2018-01','1257',' 가락시장역 롯데마트앞','정기','F','30대',3,83.65,0.75,3260,59
'2018-01','1258',' 가락미륭아파트 앞','정기','F','30대',6,447.65,3.22,13910,83
'2018-01','1259',' 방이역 1번출구','정기','F','30대',8,806.11,8.79,37910,236
'2018-01','511',' 서울숲역 4번 출구 옆','정기','F','30대',5,262.73,2.21,9540,85
'2018-01','1262',' 송파여성문화회관 앞','정기','F','30대',15,2682.23,22.61,97420,365
'2018-01','1264',' 천호역 10번 출구 앞','정기','F','30대',2,98.07,0.88,3810,132
'2018-01','1266',' 문정동 글샘 공원','정기','F','30대',12,1071.28,10.93,47100,245
'2018-01','1267',' 올림픽공원 남2문 앞','정기','F','30대',1,49.21,0.55,2390,14
'2018-01','1271',' 송파도서관','정기','F','30대',21,3179.56,26.91,115990,411
'2018-01','512',' 뚝섬역 1번 출구 옆','정기','F','30대',11,623.58,6.22,26880,221
'2018-01','1274',' 영파여고 앞','정기','F','30대',3,172.16,1.93,8340,62
'2018-01','1442',' (구)신한은행 중랑교지점','정기','F','30대',2,167.21,1.3,5630,43
'2018-01','1443',' 구립망우청소년독서실','정기','F','30대',10,464.36,4.18,18040,97
'2018-01','1445',' 용마지구대','정기','F','30대',1,163.57,1.74,7510,66
'2018-01','1446',' 중랑전화국 교차로','정기','F','30대',1,0,0,0,24
'2018-01','1447',' 면목역 3번출구','정기','F','30대',3,243.04,2.09,9020,61
'2018-01','1448',' 코스트코 상봉점','정기','F','30대',15,494.24,4.46,19320,170
'2018-01','109',' 제일빌딩 앞','정기','F','30대',16,1684.65,16.38,70610,273
'2018-01','400',' 상암한화오벨리스크 1차 앞','정기','F','30대',2,145.54,1.53,6610,35
'2018-01','1527',' 미아역 1번 출구 뒤','정기','F','30대',1,71.66,0.76,3290,24
'2018-01','1529',' 미아동 한국전력공사','정기','F','30대',4,328.12,4.06,17490,130
'2018-01','1530',' 광산사거리','정기','F','30대',4,414.67,3.74,16110,76
'2018-01','1531',' 미아사거리 1번 출구','정기','F','30대',9,487.21,4.71,20270,156
'2018-01','1534',' 북서울 꿈의 숲 동문','정기','F','30대',7,1621.83,15.58,67140,344
'2018-01','1535',' 효성인텔리안 앞','정기','F','30대',6,1055.38,10.09,43490,90
'2018-01','513',' 뚝섬역 5번 출구 정류소 옆','정기','F','30대',11,715.96,7.21,31040,187
'2018-01','1536',' 번동 두산위브 101동 옆','정기','F','30대',7,217.51,1.95,8450,74
'2018-01','1643',' 태릉입구역 8번출구','정기','F','30대',15,1680.86,15.88,68380,400
'2018-01','1650',' 중계근린공원내','정기','F','30대',11,1834.71,17.63,76000,373
'2018-01','1651',' 맥도날드 상계점 앞','정기','F','30대',1,9.44,0.1,450,1
'2018-01','514',' 성수사거리 버스정류장 앞','정기','F','30대',54,3605.79,43.11,186120,597
'2018-01','1654',' 당고개입구 오거리','정기','F','30대',1,67.19,0.7,3030,13
'2018-01','1655',' 공릉1단지아파트','정기','F','30대',3,237.58,2.15,9230,106
'2018-01','1656',' 중앙하이츠 아파트 입구','정기','F','30대',15,843.47,8.71,37490,204
'2018-01','1657',' 노원구청 ','정기','F','30대',9,1912.01,17.22,74250,189
'2018-01','1659',' 중계동 을지중학교','정기','F','30대',3,98.23,0.93,4020,24
'2018-01','515',' 광양중학교 앞','정기','F','30대',3,307.07,2.77,11930,61
'2018-01','1714',' 도봉문화정보도서관 삼거리','정기','F','30대',1,326.9,2.95,12700,48
'2018-01','1715',' 서울특별시교육청도봉도서관','정기','F','30대',2,131.85,1.12,4840,50
'2018-01','1716',' 하나로마트 창동점','정기','F','30대',7,1325.09,13.06,56260,347
'2018-01','1717',' 시립창동운동장 입구','정기','F','30대',1,173.23,1.56,6730,44
'2018-01','1720',' 도봉구청 옆(중랑천변)','정기','F','30대',1,275.93,2.49,10720,42
'2018-01','1721',' 창동역 2번출구 ','정기','F','30대',4,301.87,3.38,14560,100
'2018-01','516',' 광진메디칼 앞','정기','F','30대',12,1547.87,14.01,60450,195
'2018-01','1840',' 솔브레인이엔지 뒤편','정기','F','30대',17,1130.76,10.19,43930,242
'2018-01','1841',' 가산동 주민센터','정기','F','30대',8,976.49,10.69,46060,69
'2018-01','1843',' 독산고등학교','정기','F','30대',22,1498.3,13.5,58210,267
'2018-01','300',' 정동사거리','정기','F','30대',35,1044.96,10.23,44110,338
'2018-01','2268',' 서초4동주민센터 ','정기','F','30대',3,37.4,0.41,1750,63
'2018-01','2269',' 주홍교 하부','정기','F','30대',8,565.04,6.76,29200,195
'2018-01','2273',' 일동제약 사거리','정기','F','30대',2,115.23,1.27,5460,24
'2018-01','2274',' 양재시민의숲역 3번출구','정기','F','30대',12,1087.31,10.76,46250,307
'2018-01','2276',' 영동1교 (양재천근린공원)','정기','F','30대',6,425.61,3.88,16760,86
'2018-01','301',' 경복궁역 7번출구 앞','정기','F','30대',14,1903.97,21.2,91470,209
'2018-01','2361',' 압구정역 교차로','정기','F','30대',5,301.77,2.91,12520,274
'2018-01','2362',' 신사동 가로수길 입구','정기','F','30대',5,190.13,2.43,10500,93
'2018-01','2364',' 도산대로 렉서스 앞','정기','F','30대',1,34.93,0.45,1960,13
'2018-01','2365',' K+ 타워 앞','정기','F','30대',1,15.92,0.16,670,5
'2018-01','2368',' 도곡동 경남아파트 건너편','정기','F','30대',7,334.49,3.99,17230,103
'2018-01','2370',' 한티역 3번출구','정기','F','30대',3,207.15,1.84,7950,60
'2018-01','302',' 경복궁역 4번출구 뒤','정기','F','30대',45,2237.69,20.31,87470,529
'2018-01','2371',' 한국우편사업진흥원','정기','F','30대',5,2168.19,20.47,88220,156
'2018-01','2372',' 대치역 사거리','정기','F','30대',1,55.98,0.53,2280,34
'2018-01','2373',' 개포동역 사거리','정기','F','30대',4,1760.14,17.2,74080,109
'2018-01','2377',' 수서역 5번출구 뒤','정기','F','30대',5,745.8,7.03,30280,151
'2018-01','303',' 광화문역 1번출구 앞','정기','F','30대',37,1238.36,12.12,52320,373
'2018-01','3506',' 영동대교 북단','정기','F','30대',4,162,1.72,7410,51
'2018-01','3507',' 어린이회관','정기','F','30대',12,339.61,3.32,14320,74
'2018-01','3508',' 화양사거리','정기','F','30대',5,154.47,1.74,7500,55
'2018-01','3509',' 세종사이버대학교','정기','F','30대',12,750.11,7.78,33570,290
'2018-01','3511',' 응봉역 1번출구','정기','F','30대',7,755.67,6.92,29860,148
'2018-01','3513',' 상왕십리역 1번출구','정기','F','30대',19,758.19,7.05,30360,311
'2018-01','3514',' 왕십리교회옆','정기','F','30대',9,382.54,3.73,16050,153
'2018-01','115',' 사루비아 빌딩 앞','정기','F','30대',15,767.34,7.64,32810,321
'2018-01','304',' 광화문역 2번출구 앞','정기','F','30대',17,1509.1,15.96,68680,188
'2018-01','1336',' 성북3교 위','정기','F','30대',9,447.39,5.01,21550,118
'2018-01','1337',' 돈암성당 옆','정기','F','30대',5,238.59,3.09,13290,106
'2018-01','1338',' 용문2교 옆','정기','F','30대',15,937.36,9.72,41920,288
'2018-01','1339',' 삼성전자서비스 성북센터','정기','F','30대',1,109.91,0.99,4270,26
'2018-01','1340',' 광운초등학교 앞','정기','F','30대',2,186.13,1.83,7910,45
