'대여일자','대여소번호','대여소','대여구분코드','성별','연령대코드','이용건수','운동량','탄소량','이동거리(M)','이동시간(분)'
'2018-03','185',' 마포 신수공원 앞','정기','F','50대',1,241.64,2.36,10170,47
'2018-03','186',' 월드컵공원','정기','F','50대',23,3106.13,29.49,127100,975
'2018-03','177',' 북가좌 초등학교','정기','F','50대',1,70.88,0.73,3140,44
'2018-03','188',' 홍은동 정원여중 입구','정기','F','50대',12,2394.67,23.17,99890,291
'2018-03','191',' 정명학원','정기','F','50대',2,182.47,1.43,6160,33
'2018-03','178',' 증산3교 앞','정기','F','50대',1,80.67,0.68,2910,23
'2018-03','133',' 해담는다리','정기','F','50대',7,628.66,7.54,32490,182
'2018-03','194',' 증산교 앞','정기','F','50대',23,5567.31,49.44,213160,610
'2018-03','195',' 모래내고가차도 ','정기','F','50대',6,73.18,0.72,3080,17
'2018-03','196',' 연희교차로 인근','정기','F','50대',1,50.3,0.51,2190,15
'2018-03','198',' 충정2교','정기','F','50대',18,3466.88,38.8,167260,717
'2018-03','557',' 도선동 주민센터 앞','정기','F','50대',1,10.3,0.09,400,3
'2018-03','558',' 성동광진 교육지원청 앞','정기','F','50대',29,998.6,9.31,40010,201
'2018-03','134',' 연세로 명물길','정기','F','50대',3,93.17,1.02,4390,116
'2018-03','559',' 왕십리역 4번 출구 건너편','정기','F','50대',2,65.24,0.69,2970,19
'2018-03','560',' 비전교회 앞','정기','F','50대',1,42.48,0.35,1490,11
'2018-03','561',' 서울숲역 2번출구 앞','정기','F','50대',2,24.4,0.27,1160,12
'2018-03','562',' 군자지하보도 앞','정기','F','50대',31,2155.73,19.24,82950,405
'2018-03','563',' 성동세무서 건너편','정기','F','50대',3,160,1.64,7100,45
'2018-03','565',' 옥수역 3번출구','정기','F','50대',24,3278.87,31.91,137560,800
'2018-03','567',' 성수역 2번출구 앞','정기','F','50대',7,1810.32,17.39,74870,481
'2018-03','568',' 청계8가사거리 부근','정기','F','50대',39,1342.41,12.58,54250,451
'2018-03','578',' 성동세무서 부근','정기','F','50대',1,245.04,2.76,11900,44
'2018-03','579',' 마장역 4번출구','정기','F','50대',9,227.59,1.86,7980,52
'2018-03','581',' 용답초등학교','정기','F','50대',4,705.27,6.36,27400,184
'2018-03','582',' 경일중학교 앞','정기','F','50대',15,778.62,7.61,32750,333
'2018-03','583',' 청계천 생태교실 앞','정기','F','50대',50,9077.06,87.79,378410,1633
'2018-03','551',' 구의삼성쉐르빌 앞','정기','F','50대',3,255.58,2.14,9220,62
'2018-03','553',' 중곡 성원APT 앞','정기','F','50대',3,255.61,2.63,11330,63
'2018-03','136',' 대흥동 주민센터','정기','F','50대',18,267.46,2.84,12280,63
'2018-03','555',' 구의3동주민센터','정기','F','50대',3,720.27,7.4,31910,141
'2018-03','571',' 어린이대공원역6번출구','정기','F','50대',9,233.35,2.27,9760,111
'2018-03','573',' 구의문주차장 앞','정기','F','50대',29,2367.14,24.31,104750,379
'2018-03','574',' 아차산역4번출구','정기','F','50대',9,542.34,5.57,23970,201
'2018-03','576',' 광나루역 3번 출구','정기','F','50대',1,30.49,0.26,1100,7
'2018-03','577',' 광진청소년수련관','정기','F','50대',23,1103.89,11.53,49700,363
'2018-03','621',' 동대문중학교 옆','정기','F','50대',1,53.32,0.43,1870,18
'2018-03','137',' NH농협 신촌지점 앞','정기','F','50대',3,166.23,1.87,8050,53
'2018-03','622',' 전농사거리 교통섬','정기','F','50대',1,10.24,0.11,470,4
'2018-03','623',' 서울시립대 정문 앞','정기','F','50대',9,577.65,6.26,26970,126
'2018-03','625',' 답십리초등학교 앞(현대시장 옆)','정기','F','50대',18,3059.17,31.36,135220,418
'2018-03','626',' 군자교 서측 녹지대','정기','F','50대',14,1900.11,19.5,84140,430
'2018-03','627',' 장안동삼거리 교통섬','정기','F','50대',30,2603.83,25.95,111890,1041
'2018-03','630',' 동대문구 보건소','정기','F','50대',10,668.03,7.92,34180,180
'2018-03','631',' 답십리역 1번출구','정기','F','50대',25,754.93,9.41,40680,312
'2018-03','102',' 망원역 1번출구 앞','정기','F','50대',14,1302.73,12.58,54230,175
'2018-03','633',' 청량리 기업은행 앞','정기','F','50대',3,306.14,2.47,10650,59
'2018-03','634',' 외국어대 정문 앞','정기','F','50대',5,733.3,6.39,27520,129
'2018-03','635',' 시조사 앞 (청량고정문 옆)','정기','F','50대',1,146.2,1.32,5680,43
'2018-03','636',' 세종대왕기념관 교차로','정기','F','50대',4,514.28,4.76,20490,108
'2018-03','637',' KAIST 경영대학 앞','정기','F','50대',6,540.79,4.46,19230,201
'2018-03','638',' 서울시립대 정보기술관','정기','F','50대',3,159.11,1.49,6440,61
'2018-03','639',' 서울시립대 후문','정기','F','50대',1,165.6,1.83,7890,46
'2018-03','640',' KEB하나은행 청량리역지점','정기','F','50대',22,3107.94,23.91,103100,553
'2018-03','641',' 용두역 4번출구','정기','F','50대',22,1634.02,16.04,69050,478
'2018-03','642',' 신답역 사거리','정기','F','50대',2,85.93,0.5,2170,9
'2018-03','140',' 이화여대 후문','정기','F','50대',2,93.79,0.95,4110,38
'2018-03','643',' 동대문구민체육센터 (육교아래)','정기','F','50대',1,109.52,1.02,4390,26
'2018-03','230',' 영등포구청역 1번출구','정기','F','50대',5,366.82,3.72,16000,106
'2018-03','260',' 여의도 마리나선착장 앞','정기','F','50대',1,192.12,2.16,9330,64
'2018-03','262',' 영문초등학교 사거리','정기','F','50대',1,226.32,1.98,8530,47
'2018-03','263',' 근로자회관 사거리','정기','F','50대',1,28.71,0.29,1250,11
'2018-03','264',' 교보생명보험 앞','정기','F','50대',12,1264.2,11.17,48080,369
'2018-03','265',' 영등포유통상가 사거리','정기','F','50대',1,51.45,0.52,2240,20
'2018-03','266',' 영등포청과시장 사거리','정기','F','50대',5,224.59,2.25,9740,104
'2018-03','267',' 삼성화재 사옥 옆','정기','F','50대',3,611.79,6.89,29710,185
'2018-03','270',' 증권거래소후문교차로','정기','F','50대',1,20.21,0.2,880,84
'2018-03','271',' 샛강생태공원방문자센터 앞','정기','F','50대',5,1938.74,17.46,75320,328
'2018-03','272',' 당산육갑문','정기','F','50대',13,3390.32,31.94,137600,558
'2018-03','716','신정6동 주민센터 인근','정기','F','50대',18,1738.81,17.01,73290,588
'2018-03','139',' 연세대 정문 건너편','정기','F','50대',16,1962.29,17.88,77020,87
'2018-03','720',' 서울강월초등학교 앞','정기','F','50대',14,1077.98,10.01,43210,201
'2018-03','816',' 신용산역 6번출구 앞','정기','F','50대',52,4194.54,39.13,168600,1023
'2018-03','817',' 삼각지역 4번출구 앞','정기','F','50대',1,229.62,1.7,7340,45
'2018-03','818',' 숙명여대 입구 교차로','정기','F','50대',23,567.26,4.98,21490,141
'2018-03','819',' 선린인터넷 고등학교','정기','F','50대',5,302.68,2.95,12700,89
'2018-03','820',' 청파동입구 교차로','정기','F','50대',2,35.52,0.32,1380,10
'2018-03','823',' 효창동주민센터 앞','정기','F','50대',6,641.66,6.03,25990,275
'2018-03','825',' 서빙고동 주민센터 앞','정기','F','50대',12,2019.41,19.03,82050,572
'2018-03','199',' 서울 월드컵 경기장','정기','F','50대',10,372.68,3.83,16530,118
'2018-03','388',' 동성중학교 앞','정기','F','50대',9,395.18,3.55,15310,158
'2018-03','585',' 성수2가1동 공영주차장 인근','정기','F','50대',9,2900.66,21.38,92210,515
'2018-03','586',' 마장동 주민센터','정기','F','50대',47,2804.8,30.45,131180,603
'2018-03','901',' 응암1동사무소','정기','F','50대',9,400.27,4.46,19200,105
'2018-03','200',' 국회의원회관','정기','F','50대',1,21.2,0.23,1010,8
'2018-03','902',' 진관동 은빛초등학교','정기','F','50대',9,1465.66,15.59,67180,182
'2018-03','903',' 은평뉴타운 아이파크','정기','F','50대',9,314.13,3.41,14680,110
'2018-03','904',' 은평뉴타운 푸르지오','정기','F','50대',11,420.53,4.11,17700,131
'2018-03','905',' 구파발역 2번출구','정기','F','50대',17,1114.47,10.73,46240,367
'2018-03','906',' 연신내역 5번출구150M 아래','정기','F','50대',39,2317.53,23.38,100920,636
'2018-03','907',' CJ 드림시티','정기','F','50대',27,2750.67,29.08,125380,837
'2018-03','908',' 구산역 4번출구','정기','F','50대',13,3184.04,28.83,124330,311
'2018-03','909',' 백련산 힐스테이트 3차','정기','F','50대',1,97.23,0.79,3410,15
'2018-03','911',' 은평평화공원(역촌역4번출구)','정기','F','50대',23,540.31,5.97,25710,226
'2018-03','201',' 진미파라곤 앞','정기','F','50대',11,875.5,8.02,34570,206
'2018-03','912',' 응암오거리','정기','F','50대',40,4077.68,36.83,158770,945
'2018-03','913',' 이마트 은평점','정기','F','50대',61,5909.25,56.25,242530,813
'2018-03','914',' 새절역 2번출구','정기','F','50대',27,2707.54,27.85,120000,870
'2018-03','915',' 증산역 4번출구','정기','F','50대',21,2838.42,25.83,111360,654
'2018-03','916',' 평생학습관 앞','정기','F','50대',30,1173.5,13.8,59390,414
'2018-03','917',' 녹번역 4번출구','정기','F','50대',3,369.27,3.52,15160,187
'2018-03','919',' 서울혁신파크','정기','F','50대',1,26.41,0.27,1150,11
'2018-03','921',' 신도고등학교','정기','F','50대',1,49.74,0.36,1570,14
'2018-03','202',' 국민일보 앞','정기','F','50대',15,954.09,8.87,38220,241
'2018-03','922',' 연신내역 4번출구','정기','F','50대',4,368.63,3.74,16130,98
'2018-03','923',' 국민은행 연서지점','정기','F','50대',1,0,0,0,10
'2018-03','924',' 메뚜기다리','정기','F','50대',2,91.32,0.75,3220,17
'2018-03','925',' 불광역 2번출구','정기','F','50대',5,412.43,4.11,17700,361
'2018-03','926',' 불광역 8번출구','정기','F','50대',13,1947.46,17.72,76370,774
'2018-03','927',' 연신내역 3번출구 인근','정기','F','50대',1,64.47,0.69,2960,12
'2018-03','928',' 은평역사한옥박물관','정기','F','50대',3,229.81,2.4,10340,64
'2018-03','931',' 역촌파출소','정기','F','50대',27,2319.67,24.01,103560,237
'2018-03','932',' 예일여중','정기','F','50대',1,60.23,0.54,2340,13
'2018-03','933',' LG서비스 역촌점','정기','F','50대',7,290.01,2.63,11370,81
'2018-03','587',' KEB하나은행 성수중앙지점','정기','F','50대',5,483.24,4.78,20540,136
'2018-03','588',' 뚝섬 유원지역','정기','F','50대',17,2703.14,27.12,116930,790
'2018-03','1001',' 광진교 남단 사거리(디지털프라자앞)','정기','F','50대',14,2293.55,22.38,96530,517
'2018-03','1002',' 해공공원(천호동)','정기','F','50대',6,265.15,2.77,12000,84
'2018-03','1003',' 해공도서관앞','정기','F','50대',22,909.61,9.08,39230,269
'2018-03','1004',' 삼성광나루아파트 버스정류장','정기','F','50대',3,159.4,1.33,5750,50
'2018-03','1008',' 암사역 3번출구(국민은행앞)','정기','F','50대',5,1054.56,11.17,48140,464
'2018-03','1009',' 천호역4번출구(현대백화점)','정기','F','50대',18,949.88,9.79,42230,265
'2018-03','1010',' 강동세무서','정기','F','50대',4,247.51,2.32,10010,175
'2018-03','1011',' LIGA 아파트 앞','정기','F','50대',19,2465.82,26.55,114370,914
'2018-03','1012',' 서울 상운차량','정기','F','50대',11,1108.57,11.24,48430,264
'2018-03','1013',' 강동구청역 1번 출입구','정기','F','50대',1,0,0,0,2
'2018-03','1014',' 강동구평생학습관앞','정기','F','50대',2,82.98,0.81,3510,19
'2018-03','1015',' 샛마을 근린공원','정기','F','50대',3,123.02,1.06,4540,26
'2018-03','103',' 망원역 2번출구 앞','정기','F','50대',20,882.71,9.14,39470,475
'2018-03','204',' 국회의사당역 5번출구 옆','정기','F','50대',1,67.72,0.79,3420,73
'2018-03','1017',' 맥도날드(길동)','정기','F','50대',96,3076.43,35.64,153630,7989
'2018-03','1019',' 다성이즈빌아파트(호원대 대각선 맞은편)','정기','F','50대',5,310.42,3.15,13580,297
'2018-03','1020',' 강동경찰서','정기','F','50대',5,378.64,3.41,14710,105
'2018-03','1021',' 강일동 리슈빌 빌딩앞','정기','F','50대',3,347.35,3.13,13440,62
'2018-03','1022',' 길동 사거리(초소앞)','정기','F','50대',7,595.95,5.61,24220,146
'2018-03','1101',' 개화동상사마을종점 버스정류장','정기','F','50대',1,72.52,0.76,3270,29
'2018-03','1105',' 방화근린공원','정기','F','50대',1,118.51,1.2,5160,29
'2018-03','203',' 국회의사당역 3번출구 옆','정기','F','50대',2,428.11,2.64,11380,64
'2018-03','1108',' 공항시장역 1번출구','정기','F','50대',1,38.82,0.39,1690,9
'2018-03','1112',' 마곡엠밸리4단지 정문','정기','F','50대',25,1565.54,14.73,63480,410
'2018-03','1118',' 증미역 3번출구뒤(등촌두산위브센티움오피스텔)','정기','F','50대',23,2127.04,23.02,99310,614
'2018-03','1119',' 염창동 한마음아파트앞(염창동 빛나는 음악학원앞)','정기','F','50대',1,26.14,0.26,1100,7
'2018-03','1120',' 대림경동아파트앞','정기','F','50대',2,50.19,0.46,1980,13
'2018-03','1121',' 가양레포츠센터앞','정기','F','50대',3,359.85,3.81,16400,88
'2018-03','205',' 산업은행 앞','정기','F','50대',4,216.73,1.96,8420,59
'2018-03','1122',' 황금내근린공원','정기','F','50대',25,7336.72,77.86,335620,1577
'2018-03','1123',' 공암나루근린공원 관리사무소옆','정기','F','50대',8,1861.7,20.26,87360,512
'2018-03','1124',' 발산역 6번출구옆(다이소앞)','정기','F','50대',27,1615.37,14.31,61670,364
'2018-03','1126',' 우장산역 1번출구옆(우장산아이파크105동앞)','정기','F','50대',3,206.4,2.09,9010,62
'2018-03','1127',' 화곡역(에이스정형외과앞) 버스정류장','정기','F','50대',13,861.97,7.02,30270,317
'2018-03','1129',' 화곡역 1번 출구 앞','정기','F','50대',1,87.91,0.86,3700,35
'2018-03','1130',' 화곡본동시장 버스정류장','정기','F','50대',1,10.93,0.11,460,2
'2018-03','1131',' 꿈돌이공원 앞','정기','F','50대',1,59.26,0.6,2580,43
'2018-03','1132',' 등촌역 7번출구','정기','F','50대',25,2391.51,26.95,116150,598
'2018-03','206',' KBS 앞','정기','F','50대',1,602.87,4.41,19030,107
'2018-03','1135',' 강서구의회','정기','F','50대',7,104.03,1.09,4650,36
'2018-03','1137',' 등촌2동주민센터','정기','F','50대',9,195.63,2.29,9880,215
'2018-03','1139',' 용문사 버스정류장','정기','F','50대',2,73.38,0.61,2610,12
'2018-03','1141',' 곰달래 문화복지센터 1-1','정기','F','50대',1,66.53,0.65,2800,24
'2018-03','1145',' 곰달래 문화복지센터 1-2','정기','F','50대',2,65.42,0.55,2360,18
'2018-03','1148',' 볏골공원','정기','F','50대',1,67.16,0.49,2120,19
'2018-03','1206',' 9호선종합운동장역 9번출구','정기','F','50대',6,624.83,6.51,28080,194
'2018-03','1208',' 풍납현대아파트쉼터','정기','F','50대',7,316.82,2.78,11980,75
'2018-03','1209',' 잠실나루역 (2번 출구 쪽)','정기','F','50대',45,5968.27,46.81,201530,1278
'2018-03','1213',' 백토공원 앞','정기','F','50대',1,181.76,1.77,7650,94
'2018-03','1215',' 올림픽공원역 1번출구 앞','정기','F','50대',31,1871.34,19.61,84390,583
'2018-03','1217',' 송파파인타운 7단지','정기','F','50대',3,573.24,6.1,26320,202
'2018-03','1222',' 잠실새내역 5번 출구 뒤','정기','F','50대',17,2708.65,30.29,130580,819
'2018-03','1224',' 아시아지하보도 2번 출구','정기','F','50대',15,2730.16,26.84,115650,499
'2018-03','1229',' 송파체육문화회관 앞','정기','F','50대',14,882.55,9.77,42050,524
'2018-03','209',' 유진투자증권빌딩 앞','정기','F','50대',3,185.67,1.93,8320,73
'2018-03','1232',' 롯데마트 주차장 옆','정기','F','50대',11,2041.24,18.42,79350,230
'2018-03','1233',' 잠실3거리(갤러리아팰리스)','정기','F','50대',1,25.21,0.22,950,6
'2018-03','1235',' 잠실트리지움310동 옆','정기','F','50대',3,146.06,1.34,5750,45
'2018-03','176',' 명지대학교 도서관','정기','F','50대',4,262.17,2.66,11510,81
'2018-03','1401',' 극동늘푸른아파트','정기','F','50대',5,741.51,7.44,32060,162
'2018-03','1314',' 정릉꿈에그린1단지 201동 앞','정기','F','50대',2,151.4,1.35,5830,50
'2018-03','210',' IFC몰','정기','F','50대',8,1340.72,13.95,60180,264
'2018-03','1402',' 금란주차장 앞','정기','F','50대',2,144.4,1.31,5610,36
'2018-03','1316',' 고려사대부속중고 건너편 ','정기','F','50대',1,83.64,0.61,2640,13
'2018-03','1318',' 길음역 3번출구 뒤','정기','F','50대',2,174.44,1.45,6260,29
'2018-03','1319',' 종암사거리 분수대','정기','F','50대',28,7282.38,70.86,305500,1831
'2018-03','1322',' 래미안라센트아파트 103동 앞','정기','F','50대',3,111.61,1.14,4930,93
'2018-03','1403',' 중화빌딩 앞 (동부시장)','정기','F','50대',15,1151.03,12.7,54790,392
'2018-03','1323',' 월곡역 입구 육교 밑','정기','F','50대',37,6012.46,57.66,248400,1211
'2018-03','211',' 여의도역 4번출구 옆','정기','F','50대',9,733.38,6.41,27660,165
'2018-03','1408',' 먹골역 6번출구 앞','정기','F','50대',2,169.13,1.6,6880,63
'2018-03','1327',' 상월곡역 3번출구','정기','F','50대',1,30.89,0.28,1200,10
'2018-03','1332',' 석계역 5번출구 건너편','정기','F','50대',2,114.4,1.3,5600,66
'2018-03','212',' 여의도역 1번출구 옆','정기','F','50대',39,5414.22,52.91,228110,1246
'2018-03','1334',' 석관동주민센터 앞','정기','F','50대',1,66.24,0.76,3280,43
'2018-03','1418',' 새솔초등학교','정기','F','50대',1,94.53,1.01,4340,22
'2018-03','1441',' 신내능말공원','정기','F','50대',11,459.56,4.89,21100,88
'2018-03','1422',' 신내우디안아파트 1단지','정기','F','50대',2,158.83,1.33,5710,23
'2018-03','213',' KT앞','정기','F','50대',10,493.91,4.48,19250,114
'2018-03','1426',' 면목도시개발아파트 1동 앞','정기','F','50대',6,555.04,5.42,23360,147
'2018-03','1434',' 홈플러스 면목동점','정기','F','50대',7,1369.01,12.14,52380,281
'2018-03','1435',' 능산삼거리','정기','F','50대',1,46.85,0.42,1820,8
'2018-03','1436',' 영풍마드레빌','정기','F','50대',3,245.43,2.39,10330,165
'2018-03','1438',' 홈플러스 신내점 앞','정기','F','50대',13,940.95,9.79,42170,285
'2018-03','1320',' 종암 농협지점 앞','정기','F','50대',1,98.84,0.72,3120,17
'2018-03','1404',' 동일로 지하차도','정기','F','50대',2,62.75,0.58,2490,17
'2018-03','104',' 합정역 1번출구 앞','정기','F','50대',3,445.87,4.79,20670,111
'2018-03','214',' 금융감독원 앞','정기','F','50대',1,113.09,1.16,5010,40
'2018-03','1601',' 석계역 문화광장 내 자전거 보관소','정기','F','50대',5,558.67,5.17,22310,111
'2018-03','1603',' 롯데캐슬 102동 코너(월계주유소건너)','정기','F','50대',3,554.18,4.63,19960,97
'2018-03','1606',' 태릉입구역 3번출구 ','정기','F','50대',1,23.3,0.25,1070,16
'2018-03','1610',' 화랑대역 2번출구 앞','정기','F','50대',16,3021.37,28.94,124760,688
'2018-03','1611',' 과기대 입구(우)','정기','F','50대',1,47.4,0.4,1710,11
'2018-03','1616',' 하계2동 공항버스정류장 옆','정기','F','50대',5,308.8,2.93,12670,173
'2018-03','1617',' 하계동 중평어린이공원 앞','정기','F','50대',5,621.32,6.66,28740,313
'2018-03','1623',' 노원 구민회관','정기','F','50대',3,494.46,5.17,22300,207
'2018-03','218',' 증권거래소 앞','정기','F','50대',4,81.71,0.55,2390,15
'2018-03','1636',' 백병원 사거리 농협은행 앞','정기','F','50대',16,1590.59,16.23,70070,462
'2018-03','1637',' KT 노원점 건물 앞','정기','F','50대',6,327.13,3.69,15890,183
'2018-03','1639',' 희성오피앙','정기','F','50대',9,976.68,9.59,41320,324
'2018-03','1705',' 도봉구청 정문앞','정기','F','50대',3,487.6,3.73,16070,85
'2018-03','1707',' 도봉구민회관','정기','F','50대',3,564.24,5.87,25310,186
'2018-03','1709',' 쌍문역4번출구 주변','정기','F','50대',5,469.05,3.73,16090,91
'2018-03','1712',' 창동역공영주차장앞','정기','F','50대',1,63.58,0.57,2470,57
'2018-03','9999','중랑센터2','정기','F','50대',1,52.93,0.56,2430,19
'2018-03','219',' 롯데캐슬엠파이어 옆','정기','F','50대',25,1996.16,20.08,86590,1865
'2018-03','1805',' 서울디지털운동장 앞','정기','F','50대',1,61,0.55,2370,20
'2018-03','1820',' 신한은행 시흥대로금융센터지점','정기','F','50대',3,85.32,0.8,3420,43
'2018-03','1821',' 홈플러스 시흥점 맞은편 다비치안경 앞','정기','F','50대',1,24.2,0.23,970,7
'2018-03','220',' 미성아파트 A동 앞','정기','F','50대',30,4939.66,44.64,192420,1172
'2018-03','1822',' 서울 시흥동우체국 앞','정기','F','50대',18,2186.09,22.3,96180,662
'2018-03','1823',' 상신정비공업 앞','정기','F','50대',2,49.56,0.5,2150,20
'2018-03','1830',' 빅마켓 금천점 앞','정기','F','50대',19,1870.05,21.01,90590,726
'2018-03','215',' 여의도고교 앞','정기','F','50대',2,396,2.9,12500,165
'2018-03','1834',' 월드메르디앙 벤처센터 2차','정기','F','50대',9,1025.64,9.94,42860,239
'2018-03','1503',' 이디야 커피 수유역점 앞','정기','F','50대',8,611.88,5.94,25580,210
'2018-03','1504',' 다이소 삼양시장점','정기','F','50대',1,183.27,1.65,7120,62
'2018-03','1506',' 강북문화예술회관','정기','F','50대',17,1334.35,12.9,55580,580
'2018-03','1514',' 강북구청 사거리 버스정류소 앞','정기','F','50대',12,1725.63,18.39,79230,393
'2018-03','1515',' 송천동 주민센터','정기','F','50대',1,88.29,0.8,3430,16
'2018-03','216',' 삼부아파트1동 앞','정기','F','50대',36,1632.15,14.89,64150,1046
'2018-03','1520',' 성실교회','정기','F','50대',1,207.72,1.87,8070,72
'2018-03','1519',' 세븐일레븐 수유장미원점 앞','정기','F','50대',1,103.83,1.01,4370,54
'2018-03','1518',' SK telecom(수유직영점) 앞','정기','F','50대',1,12.61,0.11,490,6
'2018-03','1321',' 국민은행 종암동지점 앞','정기','F','50대',5,450.21,4.48,19340,129
'2018-03','1703',' 도봉산광역환승센터앞 ','정기','F','50대',9,2342.08,24.03,103580,269
'2018-03','1708',' 보건소사거리(다비치안경창동점)','정기','F','50대',1,105.89,0.89,3820,21
'2018-03','217',' NH농협은행 앞','정기','F','50대',16,624.53,4.61,19930,166
'2018-03','1827',' 독산보도육교 앞 자전거 보관소','정기','F','50대',4,708.37,7.98,34400,243
'2018-03','1901',' 신도림동주민센터 앞','정기','F','50대',1,19.32,0.19,800,15
'2018-03','1904',' 도림천역 1번 출구 앞','정기','F','50대',2,211.58,1.91,8220,41
'2018-03','1906',' 신도림역 1번 출구 앞','정기','F','50대',10,1349.49,12.26,52820,439
'2018-03','1908',' 해원리바파크 육교 밑','정기','F','50대',5,923.92,8.11,35000,247
'2018-03','1911',' 구로디지털단지역 앞','정기','F','50대',12,542.8,5.48,23620,162
'2018-03','1912',' 한신휴아파트 앞','정기','F','50대',13,1739.64,18.47,79630,536
'2018-03','221',' 여의도초교 앞','정기','F','50대',18,1596.13,17.58,75780,293
'2018-03','1920',' 서울미래초등학교 사거리','정기','F','50대',2,284.91,2.65,11420,56
'2018-03','1924',' 삼부르네상스파크빌','정기','F','50대',14,554.69,5.47,23650,129
'2018-03','1928',' 고척스카이돔구장 광장','정기','F','50대',2,197.16,1.78,7660,33
'2018-03','1930',' 개봉지구대 개봉치안센터','정기','F','50대',3,66.31,0.69,2990,17
'2018-03','1933',' 개봉푸르지오아파트 상가','정기','F','50대',7,117.97,1.23,5320,79
'2018-03','1937',' 한진아파트 입구','정기','F','50대',4,416.82,4.6,19860,105
'2018-03','222',' 시범아파트버스정류장 옆','정기','F','50대',43,4575.61,45.93,197810,956
'2018-03','2002',' 노들역 1번출구','정기','F','50대',15,5088.24,48.25,208000,1072
'2018-03','2007',' 유한양행앞','정기','F','50대',18,1645.62,16.08,69330,174
'2018-03','2008',' 노량진근린공원 대방공원','정기','F','50대',2,79.45,0.82,3520,25
'2018-03','2013',' 장승배기역 5번출구','정기','F','50대',12,357.11,3.5,15030,86
'2018-03','2016',' 신대방삼거리역 3번출구쪽','정기','F','50대',14,1312.95,12.55,54060,350
'2018-03','223',' 진주아파트상가 앞','정기','F','50대',50,3253.88,32.19,138680,1528
'2018-03','2020',' 장승배기역2번출구뒷편쪽','정기','F','50대',1,29.59,0.33,1410,13
'2018-03','2024',' 상도역 1번출구','정기','F','50대',3,847.99,7.82,33720,387
'2018-03','2025',' 흑석역 1번출구','정기','F','50대',7,2068.52,21.74,93690,444
'2018-03','2036',' 정금마을 마을버스정류장','정기','F','50대',1,65.12,0.59,2530,14
'2018-03','2040',' 비계 버스정류소','정기','F','50대',1,0,0,0,60
'2018-03','2050',' 노량진역 5번출구','정기','F','50대',1,44.02,0.45,1950,14
'2018-03','105',' 합정역 5번출구 앞','정기','F','50대',3,86.66,0.71,3050,15
'2018-03','224',' 롯데캐슬 앞','정기','F','50대',32,2269.17,20.77,89580,369
'2018-03','2054',' 삼익아파트','정기','F','50대',3,403.45,3.67,15830,97
'2018-03','2057',' 상도 아이파크 아파트','정기','F','50대',1,35.37,0.36,1540,11
'2018-03','2102',' 봉림교 교통섬','정기','F','50대',27,3634.96,39.62,170870,795
'2018-03','2103',' 신림동 우방아파트','정기','F','50대',4,317.04,3.13,13510,121
'2018-03','2105',' 미성동 신림체육센터','정기','F','50대',4,210.75,2.09,9030,172
'2018-03','2106',' 난곡 새마을금고','정기','F','50대',7,614.04,5.54,23860,139
'2018-03','2135',' 신림역 5번출구','정기','F','50대',1,61.64,0.66,2830,16
'2018-03','225',' 앙카라공원 앞','정기','F','50대',4,103.39,1.12,4860,31
'2018-03','2157',' 난곡 사거리','정기','F','50대',5,264.43,2.4,10320,159
'2018-03','2104',' 사당역 5번출구','정기','F','50대',2,49.84,0.45,1930,22
'2018-03','2107',' 도림천 신화교','정기','F','50대',16,1577.15,14.39,62040,316
'2018-03','2108',' 은천치안센터','정기','F','50대',4,172.71,2.16,9290,57
'2018-03','2112',' 서울대입구역 마에스트로','정기','F','50대',5,199.87,2.4,10300,93
'2018-03','2116',' 에이스에이존빌딩','정기','F','50대',2,202.57,2.33,10030,70
'2018-03','2122',' 낙성대로 입구','정기','F','50대',4,73.95,0.88,3780,33
'2018-03','226',' 샛강역 1번출구 앞','정기','F','50대',14,1508.15,14.9,64220,356
'2018-03','2129',' 낙성대 과학전시관','정기','F','50대',12,565.24,4.69,20240,123
'2018-03','2130',' 영어마을 관악캠프','정기','F','50대',3,78.59,0.94,4050,40
'2018-03','2137',' KT&G 관악지점','정기','F','50대',2,72.85,0.89,3840,38
'2018-03','2140',' 신림1교 교차로','정기','F','50대',1,32.18,0.29,1250,9
'2018-03','2145',' 은천초등학교 육교','정기','F','50대',4,129.41,1.43,6180,48
'2018-03','2009',' 보라매역 8번출구','정기','F','50대',5,211.74,2.03,8750,59
'2018-03','2012',' 녹십초요양병원앞','정기','F','50대',2,188.29,1.79,7720,160
'2018-03','2015',' 신대방삼거리역 6번출구쪽','정기','F','50대',22,2308.29,21.24,91560,566
'2018-03','207',' 여의나루역 1번출구 앞','정기','F','50대',11,633.22,5.76,24840,295
'2018-03','2041',' 사당중학교 버스정류소','정기','F','50대',9,803.68,7.42,31990,178
'2018-03','2048',' 삼일초등학교 인근','정기','F','50대',1,24.71,0.24,1040,5
'2018-03','2056',' 동작구민 체육센터','정기','F','50대',4,941.3,10.59,45650,183
'2018-03','1608',' 공릉역 1번 출구 앞','정기','F','50대',13,1050.01,11.44,49400,581
'2018-03','1619',' 중계동 하나프라자빌딩 앞(중1-1)','정기','F','50대',1,49.7,0.58,2510,20
'2018-03','1203',' 밀리아나2빌딩 앞','정기','F','50대',8,1011.31,9.88,42630,313
'2018-03','1207',' 마천CU우방점 앞','정기','F','50대',8,891.6,7.55,32520,190
